slate_date,selected_rank,player,team,team_name,opponent,opponent_name,market,side,line,actual,settlement,model_probability,final_score,source_book,source_url
2026-08-15,1,Kayla McBride,MIN,Minnesota Lynx,LV,Las Vegas Aces,THREES,OVER,2.5,2.0,LOSS,0.77857,0.9364,FanDuel,https://www.sportsgrid.com/wnba/game/minnesota-lynx-las-vegas-aces-scores-odds-picks-props-august-15-2026/025b9908-ecc0-412a-a3a7-e2e924afe6fb
