slate_date,selected_rank,player,team,team_name,opponent,opponent_name,market,side,line,actual,settlement,model_probability,final_score,source_book,source_url
2026-07-17,1,Natisha Hiedeman,SEA,Seattle Storm,IND,Indiana Fever,THREES,UNDER,2.5,1.0,WIN,0.74394,0.93753,FanDuel,https://www.sportsgrid.com/wnba/game/seattle-storm-indiana-fever-scores-odds-picks-props-july-17-2026/58d45301-ba8e-40d0-a7ee-a7be56534604
2026-07-17,2,Monique Billings,IND,Indiana Fever,SEA,Seattle Storm,PTS,UNDER,8.5,16.0,LOSS,0.62661,0.63452,FanDuel,https://www.sportsgrid.com/wnba/game/seattle-storm-indiana-fever-scores-odds-picks-props-july-17-2026/58d45301-ba8e-40d0-a7ee-a7be56534604
