model_action,selected_rank,tier,final_score,player,team,team_name,opponent,opponent_name,market,side,line,projected_value,line_gap,model_probability,fair_probability,price_edge,projected_minutes,sample_size,source_pick,source_projection,source_odds,source_book,source_market,source_status,team_resolution_status,source_url,risk_flags,rejection_reason
COVERAGE,,D,0.10625,A'ja Wilson,LV,Las Vegas Aces,NY,New York Liberty,PR,UNDER,35.5,33.909,-1.591,0.53309,0.50421,0.02888,32.54,118,NAN,37.58,,fanduel,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation|source_projection_disagreement,
COVERAGE,,D,0.04613,A'ja Wilson,LV,Las Vegas Aces,NY,New York Liberty,RA,UNDER,12.5,12.507,0.007,0.51375,0.48375,0.02999,32.54,118,NAN,13.85,,bet365,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_disagreement,
COVERAGE,,D,0.22695,A'ja Wilson,LV,Las Vegas Aces,NY,New York Liberty,REB,OVER,9.5,9.521,0.021,0.50097,0.49258,0.0084,32.54,118,NAN,10.66,,fanduel,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,,
COVERAGE,,D,0.15714,A'ja Wilson,LV,Las Vegas Aces,NY,New York Liberty,THREES,OVER,0.5,0.469,-0.031,0.50353,0.61352,-0.10999,32.54,118,NAN,0.51,,draftkings,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_near_line,
COVERAGE,,D,0.47335,Chelsea Gray,LV,Las Vegas Aces,NY,New York Liberty,AST,OVER,6.5,7.239,0.739,0.5988,0.5642,0.0346,32.48,110,NAN,6.66,,caesars,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,source_projection_near_line,
COVERAGE,,D,0.14458,Chelsea Gray,LV,Las Vegas Aces,NY,New York Liberty,PR,UNDER,16.5,15.07,-1.43,0.54545,0.51572,0.02973,32.48,110,NAN,17.06,,bet365,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation|source_projection_disagreement,
COVERAGE,,D,0.31885,Chelsea Gray,LV,Las Vegas Aces,NY,New York Liberty,PTS,UNDER,12.5,11.45,-1.05,0.5787,0.51786,0.06085,32.48,110,NAN,13.33,,draftkings,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,source_projection_disagreement,
COVERAGE,,D,0.13099,Chelsea Gray,LV,Las Vegas Aces,NY,New York Liberty,RA,OVER,10.5,10.859,0.359,0.56683,0.5288,0.03803,32.48,110,NAN,10.39,,fanduel,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.22355,Chelsea Gray,LV,Las Vegas Aces,NY,New York Liberty,REB,OVER,3.5,3.622,0.122,0.5461,0.5443,0.00179,32.48,110,NAN,3.73,,fanduel,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_near_line,
COVERAGE,,D,0.27274,Jackie Young,LV,Las Vegas Aces,NY,New York Liberty,AST,UNDER,6.5,6.169,-0.331,0.53295,0.56204,-0.0291,32.6,122,NAN,6.02,,fanduel,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,,
COVERAGE,,D,0.27781,Jackie Young,LV,Las Vegas Aces,NY,New York Liberty,PA,OVER,23.5,23.597,0.097,0.53501,0.51083,0.02418,32.6,122,NAN,24.73,,hardrock,PA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-assists,combo_market_correlation,
COVERAGE,,D,0.19077,Jackie Young,LV,Las Vegas Aces,NY,New York Liberty,PTS,OVER,17.5,17.654,0.154,0.5092,0.51923,-0.01003,32.6,122,OVER,19.5,-108.0,nan,Points,live_current,source_game_match,https://www.sportsgrid.com/wnba/game/new-york-liberty-las-vegas-aces-scores-odds-picks-props-june-23-2026/baa40937-289b-4c12-bbe5-452d9f345a46,single_side_price|thin_market_count,
COVERAGE,,D,0.34906,Jackie Young,LV,Las Vegas Aces,NY,New York Liberty,RA,UNDER,10.5,10.09,-0.41,0.54659,0.48072,0.06587,32.6,122,NAN,10.32,,fanduel,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_near_line,
COVERAGE,,D,0.44484,Jackie Young,LV,Las Vegas Aces,NY,New York Liberty,REB,UNDER,4.5,3.919,-0.581,0.57644,0.52632,0.05013,32.6,122,NAN,4.3,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_near_line,
