slate_date,selected_rank,player,team,team_name,opponent,opponent_name,market,side,line,actual,settlement,model_probability,final_score,source_book,source_url
2026-08-20,1,Rae Burrell,LA,Los Angeles Sparks,ATL,Atlanta Dream,THREES,UNDER,2.5,1.0,WIN,0.67228,0.68866,FanDuel,https://www.sportsgrid.com/wnba/game/atlanta-dream-los-angeles-sparks-scores-odds-picks-props-august-20-2026/ad783d7b-81e0-4195-a5d2-e57b25d63406
2026-08-20,2,Brittney Griner,CON,Connecticut Sun,LV,Las Vegas Aces,REB,OVER,5.5,,NO_ACTION,0.63221,0.66536,FanDuel,https://www.sportsgrid.com/wnba/game/connecticut-sun-las-vegas-aces-scores-odds-picks-props-august-20-2026/2532e672-10d8-4319-9b2e-e1cd8b14c755
