model_action,selected_rank,tier,final_score,player,team,team_name,opponent,opponent_name,market,side,line,projected_value,line_gap,model_probability,fair_probability,price_edge,projected_minutes,sample_size,source_pick,source_projection,source_odds,source_book,source_market,source_status,team_resolution_status,source_url,risk_flags,rejection_reason
COVERAGE,,D,0.12652,Saniya Rivers,CON,Connecticut Sun,TOR,Toronto Tempo,PR,UNDER,12.5,12.976,0.476,0.52903,0.48023,0.0488,26.08,57,NAN,13.54,,draftkings,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation|source_projection_disagreement,
COVERAGE,,D,0.26429,Saniya Rivers,CON,Connecticut Sun,TOR,Toronto Tempo,PTS,OVER,9.5,10.353,0.853,0.51723,0.50445,0.01278,26.08,57,NAN,10.93,,hardrock,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,,
COVERAGE,,D,0.09048,Saniya Rivers,CON,Connecticut Sun,TOR,Toronto Tempo,REB,UNDER,2.5,2.629,0.129,0.50989,0.42879,0.0811,26.08,57,NAN,2.61,,draftkings,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.17243,Ariel Atkins,LA,Los Angeles Sparks,SEA,Seattle Storm,AST,UNDER,2.5,2.415,-0.085,0.51551,0.65035,-0.13484,25.4,90,NAN,2.09,,draftkings,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,single_side_price|thin_market_count,
COVERAGE,,D,0.0,Ariel Atkins,LA,Los Angeles Sparks,SEA,Seattle Storm,PA,UNDER,12.5,12.821,0.321,0.51001,0.53335,-0.02334,25.4,90,NAN,12.99,,draftkings,PA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-assists,combo_market_correlation|source_projection_disagreement,
COVERAGE,,D,0.21878,Ariel Atkins,LA,Los Angeles Sparks,SEA,Seattle Storm,PR,OVER,13.5,14.01,0.51,0.50167,0.49018,0.01148,25.4,90,NAN,14.57,,bet365,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation,
COVERAGE,,D,0.25833,Ariel Atkins,LA,Los Angeles Sparks,SEA,Seattle Storm,PRA,OVER,15.5,16.426,0.926,0.52424,0.50445,0.01979,25.4,90,NAN,16.66,,bet365,PRA,live_current,current_roster_match,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",combo_market_correlation,
COVERAGE,,D,0.43216,Ariel Atkins,LA,Los Angeles Sparks,SEA,Seattle Storm,RA,OVER,5.5,6.019,0.519,0.55124,0.48428,0.06697,25.4,90,NAN,5.76,,bet365,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation,
COVERAGE,,D,0.29808,Ariel Atkins,LA,Los Angeles Sparks,SEA,Seattle Storm,REB,OVER,3.5,3.604,0.104,0.51884,0.45027,0.06856,25.4,90,NAN,3.67,,fanduel,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_near_line,
COVERAGE,,D,0.31459,Ariel Atkins,LA,Los Angeles Sparks,SEA,Seattle Storm,THREES,UNDER,1.5,1.3,-0.2,0.57734,0.631,-0.05365,25.4,90,NAN,1.35,,bet365,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_near_line,
COVERAGE,,D,0.1362,Dearica Hamby,LA,Los Angeles Sparks,SEA,Seattle Storm,AST,UNDER,2.5,2.343,-0.157,0.5335,0.47619,0.05731,29.65,101,NAN,2.89,,bet365,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,single_side_price|source_projection_disagreement|thin_market_count,
COVERAGE,,D,0.0,Dearica Hamby,LA,Los Angeles Sparks,SEA,Seattle Storm,PR,OVER,22.5,23.071,0.571,0.51106,0.50523,0.00583,29.65,101,NAN,22.28,,bet365,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation|source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.0,Dearica Hamby,LA,Los Angeles Sparks,SEA,Seattle Storm,RA,UNDER,10.5,10.439,-0.061,0.50635,0.49781,0.00855,29.65,101,NAN,11.05,,fanduel,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_disagreement,
COVERAGE,,D,0.26471,Dearica Hamby,LA,Los Angeles Sparks,SEA,Seattle Storm,REB,OVER,7.5,8.095,0.595,0.52417,0.53247,-0.0083,29.65,101,NAN,8.16,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,,
COVERAGE,,D,0.0593,Erica Wheeler,LA,Los Angeles Sparks,SEA,Seattle Storm,AST,UNDER,4.5,4.33,-0.17,0.53437,0.5279,0.00647,27.46,103,NAN,5.17,,bet365,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,source_projection_disagreement,
COVERAGE,,D,0.26487,Erica Wheeler,LA,Los Angeles Sparks,SEA,Seattle Storm,PTS,OVER,8.5,8.624,0.124,0.50796,0.48561,0.02235,27.46,103,NAN,9.84,,draftkings,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,,
COVERAGE,,D,0.3041,Kelsey Plum,LA,Los Angeles Sparks,SEA,Seattle Storm,PA,OVER,26.5,28.604,2.104,0.55715,0.55556,0.00159,33.82,101,OVER,29.5,-125.0,nan,Pts + Ast,live_current,source_game_match,https://www.sportsgrid.com/wnba/game/los-angeles-sparks-seattle-storm-scores-odds-picks-props-june-10-2026/0fa7241e-475c-495b-84cc-2ca407d803b0,combo_market_correlation|single_side_price|thin_market_count,
COVERAGE,,D,0.48912,Kelsey Plum,LA,Los Angeles Sparks,SEA,Seattle Storm,PR,OVER,23.5,25.694,2.194,0.57547,0.5098,0.06567,33.82,101,OVER,26.1,-104.0,nan,Pts + Reb,live_current,source_game_match,https://www.sportsgrid.com/wnba/game/los-angeles-sparks-seattle-storm-scores-odds-picks-props-june-10-2026/0fa7241e-475c-495b-84cc-2ca407d803b0,combo_market_correlation|single_side_price|thin_market_count,
COVERAGE,,D,0.2803,Kelsey Plum,LA,Los Angeles Sparks,SEA,Seattle Storm,PRA,OVER,29.5,31.1,1.6,0.53574,0.5,0.03574,33.82,101,NAN,29.89,,fanduel,PRA,live_current,current_roster_match,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",combo_market_correlation|source_projection_near_line,
COVERAGE,,D,0.37925,Kelsey Plum,LA,Los Angeles Sparks,SEA,Seattle Storm,PTS,OVER,20.5,22.321,1.821,0.56205,0.54128,0.02077,33.82,101,OVER,22.6,-118.0,nan,Points,live_current,source_game_match,https://www.sportsgrid.com/wnba/game/los-angeles-sparks-seattle-storm-scores-odds-picks-props-june-10-2026/0fa7241e-475c-495b-84cc-2ca407d803b0,single_side_price|thin_market_count,
COVERAGE,,D,0.22225,Kelsey Plum,LA,Los Angeles Sparks,SEA,Seattle Storm,RA,OVER,8.5,9.11,0.61,0.52065,0.49322,0.02742,33.82,101,NAN,8.53,,draftkings,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_near_line,
COVERAGE,,D,0.02196,Kelsey Plum,LA,Los Angeles Sparks,SEA,Seattle Storm,REB,OVER,2.5,3.05,0.55,0.54572,,,33.82,101,NAN,2.42,,nan,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,no_price_edge|single_side_price|source_projection_disagreement|source_projection_near_line|thin_market_count,
COVERAGE,,D,0.27418,Kelsey Plum,LA,Los Angeles Sparks,SEA,Seattle Storm,THREES,UNDER,2.5,2.307,-0.193,0.55995,0.58299,-0.02304,33.82,101,NAN,2.27,,hardrock,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_near_line,
COVERAGE,,D,0.22639,Nneka Ogwumike,LA,Los Angeles Sparks,SEA,Seattle Storm,AST,UNDER,2.5,2.431,-0.069,0.54206,0.6,-0.05794,32.22,102,NAN,2.03,,bet365,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,single_side_price|thin_market_count,
COVERAGE,,D,0.54339,Nneka Ogwumike,LA,Los Angeles Sparks,SEA,Seattle Storm,RA,OVER,10.5,12.153,1.653,0.60065,0.4873,0.11335,32.22,102,NAN,10.7,,bet365,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_near_line,
COVERAGE,,D,0.5392,Nneka Ogwumike,LA,Los Angeles Sparks,SEA,Seattle Storm,REB,OVER,8.5,9.726,1.226,0.59154,0.49226,0.09928,32.22,102,NAN,8.67,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_near_line,
COVERAGE,,D,0.36903,Nneka Ogwumike,LA,Los Angeles Sparks,SEA,Seattle Storm,THREES,UNDER,1.5,1.234,-0.266,0.56606,0.65969,-0.09363,32.22,102,NAN,1.1,,draftkings,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,,
COVERAGE,,D,0.09883,Awa Fam,SEA,Seattle Storm,LA,Los Angeles Sparks,PRA,UNDER,17.5,17.556,0.056,0.52067,0.48619,0.03449,28.19,7,NAN,17.33,,draftkings,PRA,live_current,current_roster_match,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",combo_market_correlation|low_player_sample|source_projection_near_line|thin_player_history,
COVERAGE,,D,0.12201,Awa Fam,SEA,Seattle Storm,LA,Los Angeles Sparks,REB,OVER,4.5,4.65,0.15,0.51868,0.52423,-0.00555,28.19,7,NAN,4.87,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,low_player_sample|thin_player_history,
COVERAGE,,C,0.56553,Dominique Malonga,SEA,Seattle Storm,LA,Los Angeles Sparks,PR,UNDER,21.5,18.578,-2.922,0.60565,0.49659,0.10906,19.6,52,NAN,19.73,,bet365,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation|volatile_minutes,
COVERAGE,,D,0.55873,Dominique Malonga,SEA,Seattle Storm,LA,Los Angeles Sparks,PRA,UNDER,22.5,19.333,-3.167,0.60211,0.5149,0.08721,19.6,52,NAN,20.92,,draftkings,PRA,live_current,current_roster_match,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",combo_market_correlation|volatile_minutes,
COVERAGE,,D,0.55401,Dominique Malonga,SEA,Seattle Storm,LA,Los Angeles Sparks,PTS,UNDER,14.5,12.917,-1.583,0.59674,0.51163,0.08511,19.6,52,NAN,13.47,,fanduel,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,volatile_minutes,
COVERAGE,,D,0.21403,Dominique Malonga,SEA,Seattle Storm,LA,Los Angeles Sparks,REB,UNDER,6.5,5.677,-0.823,0.53856,0.5339,0.00466,19.6,52,NAN,6.26,,caesars,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_near_line|volatile_minutes,
COVERAGE,,D,0.34741,Flau'jae Johnson,SEA,Seattle Storm,LA,Los Angeles Sparks,AST,OVER,2.5,3.398,0.898,0.56322,,,25.71,15,NAN,3.11,,nan,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,no_price_edge|single_side_price|thin_market_count,
COVERAGE,,D,0.22146,Flau'jae Johnson,SEA,Seattle Storm,LA,Los Angeles Sparks,PA,OVER,14.5,15.278,0.778,0.51173,0.49504,0.01669,25.71,15,NAN,15.54,,draftkings,PA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-assists,combo_market_correlation,
COVERAGE,,D,0.54933,Flau'jae Johnson,SEA,Seattle Storm,LA,Los Angeles Sparks,RA,OVER,6.5,7.753,1.253,0.60475,0.55501,0.04973,25.71,15,NAN,7.48,,draftkings,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation,
COVERAGE,,D,0.13863,Flau'jae Johnson,SEA,Seattle Storm,LA,Los Angeles Sparks,REB,UNDER,4.5,4.36,-0.14,0.51945,0.52668,-0.00723,25.71,15,NAN,4.37,,hardrock,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_near_line,
COVERAGE,,D,0.19879,Flau'jae Johnson,SEA,Seattle Storm,LA,Los Angeles Sparks,THREES,UNDER,1.5,1.374,-0.126,0.54204,0.64482,-0.10278,25.71,15,NAN,1.43,,bet365,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_near_line,
COVERAGE,,D,0.0,Jade Melbourne,SEA,Seattle Storm,LA,Los Angeles Sparks,PA,OVER,10.5,10.634,0.134,0.51611,0.49678,0.01933,20.98,98,NAN,10.39,,draftkings,PA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-assists,combo_market_correlation|source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.227,Jade Melbourne,SEA,Seattle Storm,LA,Los Angeles Sparks,PRA,UNDER,12.5,12.783,0.283,0.50229,0.48582,0.01647,20.98,98,NAN,11.68,,fanduel,PRA,live_current,current_roster_match,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",combo_market_correlation,
COVERAGE,,D,0.07367,Jade Melbourne,SEA,Seattle Storm,LA,Los Angeles Sparks,PTS,OVER,7.5,7.747,0.247,0.50213,0.47368,0.02844,20.98,98,NAN,7.04,,bet365,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,source_projection_disagreement,
COVERAGE,,D,0.07226,Natisha Hiedeman,SEA,Seattle Storm,LA,Los Angeles Sparks,PR,OVER,15.5,15.957,0.457,0.52749,0.49901,0.02849,25.73,122,NAN,14.48,,draftkings,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation|source_projection_disagreement,
COVERAGE,,D,0.03718,Natisha Hiedeman,SEA,Seattle Storm,LA,Los Angeles Sparks,PRA,OVER,20.5,20.22,-0.28,0.50348,0.4797,0.02379,25.73,122,NAN,19.23,,draftkings,PRA,live_current,current_roster_match,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",combo_market_correlation|source_projection_disagreement,
COVERAGE,,D,0.18574,Natisha Hiedeman,SEA,Seattle Storm,LA,Los Angeles Sparks,RA,OVER,6.5,7.084,0.584,0.53044,0.52779,0.00265,25.73,122,NAN,6.68,,draftkings,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_near_line,
COVERAGE,,D,0.19397,Natisha Hiedeman,SEA,Seattle Storm,LA,Los Angeles Sparks,REB,UNDER,2.5,2.825,0.325,0.51147,0.61977,-0.10831,25.73,122,NAN,1.93,,draftkings,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,single_side_price|thin_market_count,
COVERAGE,,B,0.69971,Natisha Hiedeman,SEA,Seattle Storm,LA,Los Angeles Sparks,THREES,OVER,1.5,2.213,0.713,0.64514,0.5672,0.07794,25.73,122,NAN,1.74,,draftkings,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_near_line,
COVERAGE,,D,0.25126,Brittney Sykes,TOR,Toronto Tempo,CON,Connecticut Sun,AST,UNDER,3.5,3.346,-0.154,0.55924,0.45323,0.10601,30.77,77,NAN,4.1,,bet365,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,source_projection_disagreement,
COVERAGE,,D,0.3158,Brittney Sykes,TOR,Toronto Tempo,CON,Connecticut Sun,PA,UNDER,23.5,22.15,-1.35,0.59036,0.48167,0.10869,30.77,77,NAN,24.55,,fanduel,PA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-assists,combo_market_correlation|source_projection_disagreement,
COVERAGE,,D,0.26452,Brittney Sykes,TOR,Toronto Tempo,CON,Connecticut Sun,REB,UNDER,4.5,4.492,-0.008,0.5406,0.57447,-0.03387,30.77,77,NAN,4.19,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,,
SELECTED,2,S,0.85828,Brittney Sykes,TOR,Toronto Tempo,CON,Connecticut Sun,THREES,UNDER,1.5,0.742,-0.758,0.71938,0.67448,0.0449,30.77,77,NAN,1.2,,draftkings,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,same_game_concentration,
SELECTED,3,C,0.65659,Isabelle Harrison,TOR,Toronto Tempo,CON,Connecticut Sun,PR,UNDER,13.5,10.134,-3.366,0.63867,0.50607,0.1326,12.09,75,NAN,12.48,,fanduel,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation|expanded_card_fill|same_game_concentration|volatile_minutes,
COVERAGE,,D,0.52522,Isabelle Harrison,TOR,Toronto Tempo,CON,Connecticut Sun,PTS,UNDER,8.5,6.76,-1.74,0.60953,0.5082,0.10133,12.09,75,NAN,8.39,,fanduel,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,source_projection_near_line|volatile_minutes,
COVERAGE,,C,0.61246,Isabelle Harrison,TOR,Toronto Tempo,CON,Connecticut Sun,REB,UNDER,4.5,3.38,-1.12,0.61383,0.46527,0.14856,12.09,75,NAN,4.09,,fanduel,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,volatile_minutes,below_expanded_probability
COVERAGE,,D,0.0,Marina Mabrey,TOR,Toronto Tempo,CON,Connecticut Sun,RA,OVER,7.5,7.679,0.179,0.50915,0.51376,-0.00461,28.4,96,NAN,6.9,,draftkings,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_disagreement,
COVERAGE,,D,0.16186,Marina Mabrey,TOR,Toronto Tempo,CON,Connecticut Sun,REB,OVER,3.5,3.628,0.128,0.51697,0.51481,0.00217,28.4,96,NAN,3.65,,draftkings,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_near_line,
COVERAGE,,D,0.49847,Marina Mabrey,TOR,Toronto Tempo,CON,Connecticut Sun,THREES,UNDER,2.5,2.17,-0.33,0.58902,0.46512,0.1239,28.4,96,NAN,2.48,,caesars,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_near_line,
COVERAGE,,D,0.52513,Nyara Sabally,TOR,Toronto Tempo,CON,Connecticut Sun,PRA,UNDER,18.5,17.074,-1.426,0.5883,0.48311,0.10519,23.69,65,NAN,17.23,,fanduel,PRA,live_current,current_roster_match,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",combo_market_correlation,
COVERAGE,,D,0.36477,Nyara Sabally,TOR,Toronto Tempo,CON,Connecticut Sun,REB,UNDER,5.5,5.115,-0.385,0.54641,0.49258,0.05383,23.69,65,NAN,5.31,,caesars,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_near_line,
