slate_date,selected_rank,player,team,team_name,opponent,opponent_name,market,side,line,actual,settlement,model_probability,final_score,source_book,source_url
2026-05-10,1,A'ja Wilson,LV,Las Vegas Aces,LA,Los Angeles Sparks,REB,UNDER,11.5,4.0,WIN,0.75416,0.90267,FanDuel,https://www.sportsgrid.com/wnba/game/las-vegas-aces-los-angeles-sparks-scores-odds-picks-props-may-10-2026/9de17155-e91b-435c-855e-11c202996f68
2026-05-10,2,Jackie Young,LV,Las Vegas Aces,LA,Los Angeles Sparks,THREES,UNDER,2.5,2.0,WIN,0.73651,0.86894,FanDuel,https://www.sportsgrid.com/wnba/game/las-vegas-aces-los-angeles-sparks-scores-odds-picks-props-may-10-2026/9de17155-e91b-435c-855e-11c202996f68
