model_action,selected_rank,tier,final_score,player,team,team_name,opponent,opponent_name,market,side,line,projected_value,line_gap,model_probability,fair_probability,price_edge,projected_minutes,sample_size,source_pick,source_projection,source_odds,source_book,source_market,source_status,team_resolution_status,source_url,risk_flags,rejection_reason
COVERAGE,,D,0.17988,Gabby Williams,GS,Golden State Valkyries,CON,Connecticut Sun,THREES,UNDER,1.5,1.716,0.216,0.51366,0.39526,0.1184,26.58,67,NAN,2.06,,draftkings,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_disagreement,
SELECTED,1,A,0.79526,Janelle Salaun,GS,Golden State Valkyries,CON,Connecticut Sun,THREES,UNDER,2.5,1.654,-0.846,0.66484,0.58883,0.07601,24.85,43,NAN,2.2,,bet365,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,same_game_concentration|volatile_minutes,
COVERAGE,,D,0.33213,Kayla Thornton,GS,Golden State Valkyries,CON,Connecticut Sun,PR,UNDER,16.5,14.135,-2.365,0.55219,0.51584,0.03635,26.78,85,NAN,16.15,,caesars,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation|source_projection_near_line,
COVERAGE,,D,0.47204,Kayla Thornton,GS,Golden State Valkyries,CON,Connecticut Sun,PTS,UNDER,11.5,9.631,-1.869,0.57498,0.50982,0.06516,26.78,85,NAN,11.32,,fanduel,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,source_projection_near_line,
COVERAGE,,D,0.29103,Kayla Thornton,GS,Golden State Valkyries,CON,Connecticut Sun,REB,OVER,4.5,4.506,0.006,0.55216,0.56266,-0.0105,26.78,85,NAN,4.83,,draftkings,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,,
COVERAGE,,D,0.46534,Kayla Thornton,GS,Golden State Valkyries,CON,Connecticut Sun,THREES,UNDER,1.5,1.091,-0.409,0.58313,0.53676,0.04638,26.78,85,NAN,1.37,,draftkings,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_near_line,
COVERAGE,,D,0.24021,Veronica Burton,GS,Golden State Valkyries,CON,Connecticut Sun,AST,UNDER,6.5,5.808,-0.692,0.55165,0.44819,0.10346,28.58,93,NAN,7.41,,bet365,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,source_projection_disagreement|volatile_minutes,
COVERAGE,,C,0.56317,Veronica Burton,GS,Golden State Valkyries,CON,Connecticut Sun,PA,UNDER,21.5,18.62,-2.88,0.62677,0.50495,0.12182,28.58,93,UNDER,18.9,-102.0,nan,Pts + Ast,live_current,source_game_match,https://www.sportsgrid.com/wnba/game/connecticut-sun-golden-state-valkyries-scores-odds-picks-props-may-25-2026/2527f40c-45be-4770-a9a9-285aa9017edd,blowout_spread|combo_market_correlation|single_side_price|thin_market_count|volatile_minutes,
COVERAGE,,D,0.43462,Veronica Burton,GS,Golden State Valkyries,CON,Connecticut Sun,PR,UNDER,18.5,16.803,-1.697,0.56758,0.51572,0.05186,28.58,93,NAN,17.44,,bet365,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation|volatile_minutes,
COVERAGE,,D,0.53905,Veronica Burton,GS,Golden State Valkyries,CON,Connecticut Sun,PRA,UNDER,25.5,22.61,-2.89,0.59686,0.51381,0.08306,28.58,93,NAN,24.85,,fanduel,PRA,live_current,current_roster_match,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",combo_market_correlation|volatile_minutes,
COVERAGE,,D,0.42831,Veronica Burton,GS,Golden State Valkyries,CON,Connecticut Sun,PTS,UNDER,14.5,13.183,-1.317,0.56987,0.5098,0.06007,28.58,93,UNDER,12.8,-104.0,nan,Points,live_current,source_game_match,https://www.sportsgrid.com/wnba/game/connecticut-sun-golden-state-valkyries-scores-odds-picks-props-may-25-2026/2527f40c-45be-4770-a9a9-285aa9017edd,blowout_spread|single_side_price|thin_market_count|volatile_minutes,
COVERAGE,,D,0.0,Veronica Burton,GS,Golden State Valkyries,CON,Connecticut Sun,REB,UNDER,3.5,3.306,-0.194,0.52929,0.56034,-0.03105,28.58,93,NAN,3.51,,fanduel,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_disagreement|source_projection_near_line|volatile_minutes,
COVERAGE,,D,0.26003,Veronica Burton,GS,Golden State Valkyries,CON,Connecticut Sun,THREES,OVER,1.5,1.801,0.301,0.58806,0.4712,0.11685,28.58,93,NAN,1.45,,caesars,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_disagreement|source_projection_near_line|volatile_minutes,
COVERAGE,,D,0.45911,Breanna Stewart,NY,New York Liberty,POR,Portland Fire,AST,UNDER,3.5,2.722,-0.778,0.63829,0.65278,-0.01449,30.77,97,NAN,3.18,,fanduel,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,short_rest_or_b2b|single_side_price|thin_market_count|volatile_minutes,
SELECTED,6,C,0.63221,Breanna Stewart,NY,New York Liberty,POR,Portland Fire,RA,UNDER,12.5,10.967,-1.533,0.64141,0.5279,0.11351,30.77,97,NAN,10.82,,bet365,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|expanded_card_fill|same_game_concentration|short_rest_or_b2b|volatile_minutes,
COVERAGE,,C,0.5868,Jonquel Jones,NY,New York Liberty,POR,Portland Fire,PR,UNDER,22.5,20.128,-2.372,0.61752,0.49787,0.11966,27.44,98,NAN,19.9,,bet365,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation|short_rest_or_b2b,below_expanded_probability
CANDIDATE,,C,0.61669,Jonquel Jones,NY,New York Liberty,POR,Portland Fire,REB,UNDER,8.5,7.673,-0.827,0.62098,0.54912,0.07187,27.44,98,NAN,7.28,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,short_rest_or_b2b,portfolio_full
COVERAGE,,D,0.34335,Jonquel Jones,NY,New York Liberty,POR,Portland Fire,THREES,UNDER,1.5,1.0,-0.5,0.656,0.63855,0.01745,27.44,98,NAN,1.5,,bet365,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,short_rest_or_b2b|source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.0,Sabrina Ionescu,NY,New York Liberty,POR,Portland Fire,AST,UNDER,5.5,5.414,-0.086,0.52035,0.57447,-0.05412,26.46,100,NAN,6.21,,hardrock,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,short_rest_or_b2b|source_projection_disagreement|volatile_minutes,
COVERAGE,,D,0.40304,Sabrina Ionescu,NY,New York Liberty,POR,Portland Fire,PA,UNDER,21.5,17.185,-4.315,0.64837,0.52542,0.12295,26.46,100,NAN,21.68,,draftkings,PA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-assists,combo_market_correlation|short_rest_or_b2b|source_projection_disagreement|source_projection_near_line|volatile_minutes,
SELECTED,5,B,0.7295,Sabrina Ionescu,NY,New York Liberty,POR,Portland Fire,PR,UNDER,20.5,15.602,-4.898,0.66641,0.51572,0.15069,26.46,100,NAN,19.56,,bet365,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation|expanded_card_fill|same_game_concentration|short_rest_or_b2b|volatile_minutes,volatile_short_rest
COVERAGE,,D,0.0,Sabrina Ionescu,NY,New York Liberty,POR,Portland Fire,RA,UNDER,9.5,9.243,-0.257,0.50061,0.52452,-0.02391,26.46,100,NAN,10.3,,draftkings,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|short_rest_or_b2b|source_projection_disagreement|volatile_minutes,
COVERAGE,,D,0.09559,Sabrina Ionescu,NY,New York Liberty,POR,Portland Fire,THREES,UNDER,1.5,1.476,-0.024,0.51451,0.38835,0.12616,26.46,100,NAN,2.16,,hardrock,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,short_rest_or_b2b|source_projection_disagreement|volatile_minutes,
COVERAGE,,C,0.6153,Satou Sabally,NY,New York Liberty,POR,Portland Fire,THREES,OVER,1.5,2.025,0.525,0.64787,0.49226,0.15561,26.74,68,NAN,1.66,,hardrock,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,short_rest_or_b2b|source_projection_near_line|volatile_minutes,
COVERAGE,,D,0.54379,Bridget Carleton,POR,Portland Fire,NY,New York Liberty,PR,UNDER,17.5,16.489,-1.011,0.59873,0.52488,0.07385,28.76,114,NAN,16.49,,draftkings,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation,
COVERAGE,,C,0.58195,Bridget Carleton,POR,Portland Fire,NY,New York Liberty,PTS,UNDER,14.5,13.181,-1.319,0.59785,0.50891,0.08894,28.76,114,NAN,13.23,,bet365,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,,below_expanded_probability
COVERAGE,,D,0.21884,Bridget Carleton,POR,Portland Fire,NY,New York Liberty,REB,UNDER,3.5,3.312,-0.188,0.54216,0.55374,-0.01158,28.76,114,NAN,3.26,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_near_line,
COVERAGE,,D,0.2764,Bridget Carleton,POR,Portland Fire,NY,New York Liberty,THREES,UNDER,2.5,2.386,-0.114,0.5659,0.62471,-0.05881,28.76,114,NAN,2.32,,fanduel,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_near_line,
COVERAGE,,D,0.53806,Carla Leite,POR,Portland Fire,NY,New York Liberty,AST,UNDER,4.5,3.902,-0.598,0.61598,0.51685,0.09912,19.09,47,NAN,4.36,,hardrock,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,source_projection_near_line|volatile_minutes,
SELECTED,3,A,0.77997,Carla Leite,POR,Portland Fire,NY,New York Liberty,PTS,UNDER,14.5,10.987,-3.513,0.66925,0.52632,0.14294,19.09,47,NAN,13.63,,bet365,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,same_game_concentration|volatile_minutes,
CANDIDATE,,A,0.74203,Carla Leite,POR,Portland Fire,NY,New York Liberty,RA,UNDER,7.5,6.104,-1.396,0.67561,0.52632,0.14929,19.09,47,NAN,7.04,,bet365,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|volatile_minutes,max_per_player
COVERAGE,,D,0.22417,Carla Leite,POR,Portland Fire,NY,New York Liberty,REB,UNDER,2.5,2.206,-0.294,0.58433,0.46691,0.11742,19.09,47,NAN,2.68,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_disagreement|source_projection_near_line|volatile_minutes,
