game_date,player,player_id,team_abbr,opponent_abbr,market,line,over_odds,under_odds,sportsbook_count,game_total,spread,source_pick,source_projection,source_odds,source_book,source_market,source_url,source_away_abbr,source_home_abbr,game_time_et,line_last_updated,source_status,team_resolution_status
2026-08-20,Allisha Gray,3058901,ATL,LA,PTS,19.5,,-115,1,180.5,8.5,UNDER,17.6,-115,FanDuel,Points,https://www.sportsgrid.com/wnba/game/atlanta-dream-los-angeles-sparks-scores-odds-picks-props-august-20-2026/ad783d7b-81e0-4195-a5d2-e57b25d63406,ATL,LA,10:00 PM,2026-08-20T19:52:33Z,live_current,source_game_match
2026-08-20,Allisha Gray,3058901,ATL,LA,REB,3.5,110,,1,180.5,8.5,OVER,4.9,110,FanDuel,Rebounds,https://www.sportsgrid.com/wnba/game/atlanta-dream-los-angeles-sparks-scores-odds-picks-props-august-20-2026/ad783d7b-81e0-4195-a5d2-e57b25d63406,ATL,LA,10:00 PM,2026-08-20T19:52:33Z,live_current,source_game_match
2026-08-20,Jordin Canada,3142250,ATL,LA,AST,7.5,,114,1,180.5,8.5,UNDER,5.5,114,FanDuel,Assists,https://www.sportsgrid.com/wnba/game/atlanta-dream-los-angeles-sparks-scores-odds-picks-props-august-20-2026/ad783d7b-81e0-4195-a5d2-e57b25d63406,ATL,LA,10:00 PM,2026-08-20T15:56:12Z,preserved_same_day,source_game_match
2026-08-20,Brittney Griner,2490553,CON,LV,PR,17.5,-125,,1,167.5,13.5,OVER,24.4,-125,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/connecticut-sun-las-vegas-aces-scores-odds-picks-props-august-20-2026/2532e672-10d8-4319-9b2e-e1cd8b14c755,CON,LV,10:00 PM,2026-08-20T19:52:33Z,live_current,source_game_match
2026-08-20,Brittney Griner,2490553,CON,LV,PTS,12.5,-106,,1,167.5,13.5,OVER,16.4,-106,FanDuel,Points,https://www.sportsgrid.com/wnba/game/connecticut-sun-las-vegas-aces-scores-odds-picks-props-august-20-2026/2532e672-10d8-4319-9b2e-e1cd8b14c755,CON,LV,10:00 PM,2026-08-20T19:52:33Z,live_current,source_game_match
2026-08-20,Brittney Griner,2490553,CON,LV,REB,5.5,-106,,1,167.5,13.5,OVER,8.0,-106,FanDuel,Rebounds,https://www.sportsgrid.com/wnba/game/connecticut-sun-las-vegas-aces-scores-odds-picks-props-august-20-2026/2532e672-10d8-4319-9b2e-e1cd8b14c755,CON,LV,10:00 PM,2026-08-20T19:52:33Z,live_current,source_game_match
2026-08-20,Rae Burrell,4398764,LA,ATL,THREES,2.5,,-188,1,180.5,8.5,UNDER,1.6,-188,FanDuel,3 Point FG Made,https://www.sportsgrid.com/wnba/game/atlanta-dream-los-angeles-sparks-scores-odds-picks-props-august-20-2026/ad783d7b-81e0-4195-a5d2-e57b25d63406,ATL,LA,10:00 PM,2026-08-20T19:52:33Z,live_current,source_game_match
2026-08-20,A'ja Wilson,3149391,LV,CON,PA,29.5,,-112,1,167.5,13.5,UNDER,24.2,-112,FanDuel,Pts + Ast,https://www.sportsgrid.com/wnba/game/connecticut-sun-las-vegas-aces-scores-odds-picks-props-august-20-2026/2532e672-10d8-4319-9b2e-e1cd8b14c755,CON,LV,10:00 PM,2026-08-20T15:56:12Z,preserved_same_day,source_game_match
2026-08-20,A'ja Wilson,3149391,LV,CON,PTS,26.5,,-114,1,167.5,13.5,UNDER,22.0,-114,FanDuel,Points,https://www.sportsgrid.com/wnba/game/connecticut-sun-las-vegas-aces-scores-odds-picks-props-august-20-2026/2532e672-10d8-4319-9b2e-e1cd8b14c755,CON,LV,10:00 PM,2026-08-20T15:56:12Z,preserved_same_day,source_game_match
2026-08-20,Jackie Young,4065870,LV,CON,THREES,2.5,124,,1,167.5,13.5,OVER,3.1,124,FanDuel,3 Point FG Made,https://www.sportsgrid.com/wnba/game/connecticut-sun-las-vegas-aces-scores-odds-picks-props-august-20-2026/2532e672-10d8-4319-9b2e-e1cd8b14c755,CON,LV,10:00 PM,2026-08-20T15:56:12Z,preserved_same_day,source_game_match
2026-08-20,Caitlin Clark,4433403,IND,DAL,PA,32.5,,-114,1,185.5,2.5,UNDER,27.4,-114,FanDuel,Pts + Ast,https://www.sportsgrid.com/wnba/game/indiana-fever-dallas-wings-scores-odds-picks-props-august-20-2026/49d3540d-687b-4925-9668-93f743fd6ae4,IND,DAL,8:00 PM,2026-08-20T19:52:33Z,live_current,source_game_match
2026-08-20,Caitlin Clark,4433403,IND,DAL,PR,27.5,,-125,1,185.5,2.5,UNDER,22.9,-125,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/indiana-fever-dallas-wings-scores-odds-picks-props-august-20-2026/49d3540d-687b-4925-9668-93f743fd6ae4,IND,DAL,8:00 PM,2026-08-20T19:52:33Z,live_current,source_game_match
2026-08-20,Caitlin Clark,4433403,IND,DAL,PTS,23.5,,-128,1,185.5,2.5,UNDER,18.7,-128,FanDuel,Points,https://www.sportsgrid.com/wnba/game/indiana-fever-dallas-wings-scores-odds-picks-props-august-20-2026/49d3540d-687b-4925-9668-93f743fd6ae4,IND,DAL,8:00 PM,2026-08-20T19:52:33Z,live_current,source_game_match
