game_date,player,player_id,team_abbr,opponent_abbr,market,line,over_odds,under_odds,over_book,under_book,sportsbook_count,game_total,spread,source_pick,source_projection,source_odds,source_book,source_market,source_url,source_event_id,source_away_abbr,source_home_abbr,game_time_et,line_last_updated,source_status,team_resolution_status
2026-06-06,Allisha Gray,3058901,ATL,WSH,PR,23.5,,-110,,,1,158.5,10.5,UNDER,18.4,-110,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/washington-mystics-atlanta-dream-scores-odds-picks-props-june-06-2026/09668cc6-c348-424a-bc21-8c43ade37586,,WSH,ATL,6:00 PM,2026-06-06T20:38:57Z,live_current,source_game_match
2026-06-06,Allisha Gray,3058901,ATL,WSH,PTS,19.5,,-114,,,1,158.5,10.5,UNDER,15.2,-114,FanDuel,Points,https://www.sportsgrid.com/wnba/game/washington-mystics-atlanta-dream-scores-odds-picks-props-june-06-2026/09668cc6-c348-424a-bc21-8c43ade37586,,WSH,ATL,6:00 PM,2026-06-06T20:38:57Z,live_current,source_game_match
2026-06-06,Angel Reese,4433402,ATL,WSH,PR,24.5,,-120,,,1,158.5,10.5,UNDER,19.2,-120,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/washington-mystics-atlanta-dream-scores-odds-picks-props-june-06-2026/09668cc6-c348-424a-bc21-8c43ade37586,,WSH,ATL,6:00 PM,2026-06-06T20:38:57Z,live_current,source_game_match
2026-06-06,Caitlin Clark,4433403,IND,NY,PA,27.5,,-112,,,1,174.5,2.5,UNDER,23.3,-112,FanDuel,Pts + Ast,https://www.sportsgrid.com/wnba/game/indiana-fever-new-york-liberty-scores-odds-picks-props-june-06-2026/518f17a5-d3cd-4634-93b7-a48abf1c31d8,,IND,NY,8:00 PM,2026-06-06T20:38:57Z,live_current,source_game_match
2026-06-06,Caitlin Clark,4433403,IND,NY,PR,23.5,,-118,,,1,174.5,2.5,UNDER,20.0,-118,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/indiana-fever-new-york-liberty-scores-odds-picks-props-june-06-2026/518f17a5-d3cd-4634-93b7-a48abf1c31d8,,IND,NY,8:00 PM,2026-06-06T20:38:57Z,live_current,source_game_match
2026-06-06,Caitlin Clark,4433403,IND,NY,PTS,19.5,,-120,,,1,174.5,2.5,UNDER,16.1,-120,FanDuel,Points,https://www.sportsgrid.com/wnba/game/indiana-fever-new-york-liberty-scores-odds-picks-props-june-06-2026/518f17a5-d3cd-4634-93b7-a48abf1c31d8,,IND,NY,8:00 PM,2026-06-06T20:38:57Z,live_current,source_game_match
2026-06-06,Allisha Gray,3058901,ATL,WSH,REB,4.5,130,-163,bet365,draftkings,2,,,,4.37,,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11906330,,,,2026-06-06T20:39:00Z,live_current,current_roster_match
2026-06-06,Allisha Gray,3058901,ATL,WSH,THREES,1.5,-167,135,draftkings,bet365,2,,,,1.99,,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11906330,,,,2026-06-06T20:39:00Z,live_current,current_roster_match
2026-06-06,Angel Reese,4433402,ATL,WSH,AST,3.5,120,-140,bet365,hardrock,2,,,,3.01,,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11906330,,,,2026-06-06T20:39:00Z,live_current,current_roster_match
2026-06-06,Angel Reese,4433402,ATL,WSH,RA,14.5,-114,102,fanduel,bet365,2,,,,13.87,,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11906330,,,,2026-06-06T20:39:00Z,live_current,current_roster_match
2026-06-06,Angel Reese,4433402,ATL,WSH,REB,11.5,102,-120,fanduel,bet365,2,,,,10.86,,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11906330,,,,2026-06-06T20:39:00Z,live_current,current_roster_match
2026-06-06,Jordin Canada,3142250,ATL,WSH,PA,17.5,-117,-105,draftkings,bet365,2,,,,18.61,,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11906330,,,,2026-06-06T20:39:00Z,live_current,current_roster_match
2026-06-06,Jordin Canada,3142250,ATL,WSH,PR,14.5,-119,-114,draftkings,draftkings,2,,,,15.3,,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11906330,,,,2026-06-06T20:39:00Z,live_current,current_roster_match
2026-06-06,Jordin Canada,3142250,ATL,WSH,PTS,11.5,-102,-115,draftkings,bet365,2,,,,12.17,,ScoresAndOdds Best Odds,PTS,https://www.scoresandodds.com/wnba/props/points,11906330,,,,2026-06-06T20:39:00Z,live_current,current_roster_match
2026-06-06,Jordin Canada,3142250,ATL,WSH,RA,9.5,-115,-110,bet365,bet365,2,,,,9.57,,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11906330,,,,2026-06-06T20:39:00Z,live_current,current_roster_match
2026-06-06,Jordin Canada,3142250,ATL,WSH,REB,3.5,104,-130,draftkings,bet365,2,,,,3.13,,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11906330,,,,2026-06-06T20:39:00Z,live_current,current_roster_match
2026-06-06,Naz Hillmon,4398915,ATL,WSH,PR,14.5,-110,-114,bet365,fanduel,2,,,,15.42,,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11906330,,,,2026-06-06T20:39:00Z,live_current,current_roster_match
2026-06-06,Naz Hillmon,4398915,ATL,WSH,PTS,8.5,-125,100,bet365,bet365,2,,,,9.47,,ScoresAndOdds Best Odds,PTS,https://www.scoresandodds.com/wnba/props/points,11906330,,,,2026-06-06T20:39:00Z,live_current,current_roster_match
