game_date,player,player_id,team_abbr,opponent_abbr,market,line,over_odds,under_odds,sportsbook_count,game_total,spread,source_pick,source_projection,source_odds,source_book,source_market,source_url,source_away_abbr,source_home_abbr,game_time_et,line_last_updated,source_status,team_resolution_status
2026-07-18,Aliyah Boston,4432831,IND,NY,REB,8.5,-108,,1,181.5,2.5,OVER,10.5,-108,FanDuel,Rebounds,https://www.sportsgrid.com/wnba/game/new-york-liberty-indiana-fever-scores-odds-picks-props-july-18-2026/68481f19-2e63-40fb-b743-7ec8d78e3f87,NY,IND,8:00 PM,2026-07-18T19:48:02Z,live_current,source_game_match
2026-07-18,Caitlin Clark,4433403,IND,NY,AST,8.5,,-132,1,179.5,2.5,UNDER,6.5,-132,FanDuel,Assists,https://www.sportsgrid.com/wnba/game/new-york-liberty-indiana-fever-scores-odds-picks-props-july-18-2026/68481f19-2e63-40fb-b743-7ec8d78e3f87,NY,IND,8:00 PM,2026-07-18T15:43:30Z,preserved_same_day,source_game_match
2026-07-18,Caitlin Clark,4433403,IND,NY,PR,21.5,-112,,1,181.5,2.5,OVER,25.1,-112,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/new-york-liberty-indiana-fever-scores-odds-picks-props-july-18-2026/68481f19-2e63-40fb-b743-7ec8d78e3f87,NY,IND,8:00 PM,2026-07-18T19:48:02Z,live_current,source_game_match
2026-07-18,Caitlin Clark,4433403,IND,NY,PTS,17.5,-114,,1,181.5,2.5,OVER,20.8,-114,FanDuel,Points,https://www.sportsgrid.com/wnba/game/new-york-liberty-indiana-fever-scores-odds-picks-props-july-18-2026/68481f19-2e63-40fb-b743-7ec8d78e3f87,NY,IND,8:00 PM,2026-07-18T19:48:02Z,live_current,source_game_match
2026-07-18,Courtney Williams,2987891,MIN,POR,PA,19.5,,-106,1,173.5,13.5,UNDER,16.4,-106,FanDuel,Pts + Ast,https://www.sportsgrid.com/wnba/game/portland-fire-minnesota-lynx-scores-odds-picks-props-july-18-2026/f42d2f31-6b1b-4fef-8cfb-0d00ba5319a2,POR,MIN,8:00 PM,2026-07-18T19:48:02Z,live_current,source_game_match
2026-07-18,Courtney Williams,2987891,MIN,POR,PR,20.5,,-102,1,173.5,13.5,UNDER,17.8,-102,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/portland-fire-minnesota-lynx-scores-odds-picks-props-july-18-2026/f42d2f31-6b1b-4fef-8cfb-0d00ba5319a2,POR,MIN,8:00 PM,2026-07-18T19:48:02Z,live_current,source_game_match
2026-07-18,Courtney Williams,2987891,MIN,POR,PTS,15.5,,-114,1,173.5,13.5,UNDER,12.8,-114,FanDuel,Points,https://www.sportsgrid.com/wnba/game/portland-fire-minnesota-lynx-scores-odds-picks-props-july-18-2026/f42d2f31-6b1b-4fef-8cfb-0d00ba5319a2,POR,MIN,8:00 PM,2026-07-18T19:48:02Z,live_current,source_game_match
2026-07-18,Gabby Williams,3142328,GS,WSH,THREES,1.5,118,,1,147.5,8.5,OVER,2.0,118,FanDuel,3 Point FG Made,https://www.sportsgrid.com/wnba/game/washington-mystics-golden-state-valkyries-scores-odds-picks-props-july-18-2026/8010b7c5-4c46-4656-962a-80c8625d925e,WSH,GS,8:30 PM,2026-07-18T19:48:02Z,live_current,source_game_match
2026-07-18,Veronica Burton,4398935,GS,WSH,PTS,11.5,,-132,1,147.5,8.5,UNDER,9.5,-132,FanDuel,Points,https://www.sportsgrid.com/wnba/game/washington-mystics-golden-state-valkyries-scores-odds-picks-props-july-18-2026/8010b7c5-4c46-4656-962a-80c8625d925e,WSH,GS,8:30 PM,2026-07-18T19:48:02Z,live_current,source_game_match
2026-07-18,Shakira Austin,4398911,WSH,GS,PTS,13.5,,-135,1,147.5,8.5,UNDER,11.7,-135,FanDuel,Points,https://www.sportsgrid.com/wnba/game/washington-mystics-golden-state-valkyries-scores-odds-picks-props-july-18-2026/8010b7c5-4c46-4656-962a-80c8625d925e,WSH,GS,8:30 PM,2026-07-18T19:48:02Z,live_current,source_game_match
