game_date,player,player_id,team_abbr,opponent_abbr,market,line,over_odds,under_odds,sportsbook_count,game_total,spread,source_pick,source_projection,source_odds,source_book,source_market,source_url,source_away_abbr,source_home_abbr,game_time_et,line_last_updated,source_status,team_resolution_status
2026-08-10,Natisha Hiedeman,3906753,SEA,CHI,PA,19.5,,-106,1,179.5,1.5,UNDER,15.8,-106,FanDuel,Pts + Ast,https://www.sportsgrid.com/wnba/game/chicago-sky-seattle-storm-scores-odds-picks-props-august-10-2026/865bb2ee-49f4-42e1-9292-cb7d1897bfca,CHI,SEA,10:00 PM,2026-08-10T20:07:17Z,live_current,source_game_match
2026-08-10,Natisha Hiedeman,3906753,SEA,CHI,PTS,14.5,,-114,1,177.5,1.5,UNDER,11.2,-114,FanDuel,Points,https://www.sportsgrid.com/wnba/game/chicago-sky-seattle-storm-scores-odds-picks-props-august-10-2026/865bb2ee-49f4-42e1-9292-cb7d1897bfca,CHI,SEA,10:00 PM,2026-08-10T16:15:57Z,preserved_same_day,source_game_match
2026-08-10,Natisha Hiedeman,3906753,SEA,CHI,PTS,15.5,,-135,1,179.5,1.5,UNDER,11.2,-135,FanDuel,Points,https://www.sportsgrid.com/wnba/game/chicago-sky-seattle-storm-scores-odds-picks-props-august-10-2026/865bb2ee-49f4-42e1-9292-cb7d1897bfca,CHI,SEA,10:00 PM,2026-08-10T20:07:17Z,live_current,source_game_match
2026-08-10,Natisha Hiedeman,3906753,SEA,CHI,THREES,1.5,,138,1,179.5,1.5,UNDER,0.9,138,FanDuel,3 Point FG Made,https://www.sportsgrid.com/wnba/game/chicago-sky-seattle-storm-scores-odds-picks-props-august-10-2026/865bb2ee-49f4-42e1-9292-cb7d1897bfca,CHI,SEA,10:00 PM,2026-08-10T20:07:17Z,live_current,source_game_match
2026-08-10,Allisha Gray,3058901,ATL,TOR,PR,21.5,-118,,1,186.5,14.5,OVER,26.4,-118,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/toronto-tempo-atlanta-dream-scores-odds-picks-props-august-10-2026/22b47200-52a7-438b-a401-9fb05e9e925e,TOR,ATL,8:00 PM,2026-08-10T16:15:57Z,preserved_same_day,source_game_match
2026-08-10,Allisha Gray,3058901,ATL,TOR,PR,22.5,-108,,1,187.5,14.5,OVER,26.7,-108,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/toronto-tempo-atlanta-dream-scores-odds-picks-props-august-10-2026/22b47200-52a7-438b-a401-9fb05e9e925e,TOR,ATL,8:00 PM,2026-08-10T20:07:17Z,live_current,source_game_match
2026-08-10,Allisha Gray,3058901,ATL,TOR,PTS,18.5,-115,,1,186.5,14.5,OVER,21.8,-115,FanDuel,Points,https://www.sportsgrid.com/wnba/game/toronto-tempo-atlanta-dream-scores-odds-picks-props-august-10-2026/22b47200-52a7-438b-a401-9fb05e9e925e,TOR,ATL,8:00 PM,2026-08-10T16:15:57Z,preserved_same_day,source_game_match
2026-08-10,Allisha Gray,3058901,ATL,TOR,PTS,19.5,-102,,1,187.5,14.5,OVER,22.1,-102,FanDuel,Points,https://www.sportsgrid.com/wnba/game/toronto-tempo-atlanta-dream-scores-odds-picks-props-august-10-2026/22b47200-52a7-438b-a401-9fb05e9e925e,TOR,ATL,8:00 PM,2026-08-10T20:07:17Z,live_current,source_game_match
2026-08-10,Marina Mabrey,3904576,TOR,ATL,PTS,17.5,,-104,1,186.5,14.5,UNDER,15.7,-104,FanDuel,Points,https://www.sportsgrid.com/wnba/game/toronto-tempo-atlanta-dream-scores-odds-picks-props-august-10-2026/22b47200-52a7-438b-a401-9fb05e9e925e,TOR,ATL,8:00 PM,2026-08-10T16:15:57Z,preserved_same_day,source_game_match
2026-08-10,Nyara Sabally,4398768,TOR,ATL,PTS,12.5,,-102,1,187.5,14.5,UNDER,10.7,-102,FanDuel,Points,https://www.sportsgrid.com/wnba/game/toronto-tempo-atlanta-dream-scores-odds-picks-props-august-10-2026/22b47200-52a7-438b-a401-9fb05e9e925e,TOR,ATL,8:00 PM,2026-08-10T20:07:17Z,live_current,source_game_match
