game_date,player,player_id,team_abbr,opponent_abbr,market,line,over_odds,under_odds,over_book,under_book,sportsbook_count,game_total,spread,source_pick,source_projection,source_odds,source_book,source_market,source_url,source_event_id,source_away_abbr,source_home_abbr,game_time_et,line_last_updated,source_status,team_resolution_status
2026-07-03,Azura Stevens,3142010,CHI,LV,PA,13.5,-120,,,,1,180.5,7.5,OVER,18.1,-120,FanDuel,Pts + Ast,https://www.sportsgrid.com/wnba/game/chicago-sky-las-vegas-aces-scores-odds-picks-props-july-03-2026/4f0b91ef-15f6-4a7d-af9c-fcf1279250a1,,CHI,LV,10:00 PM,2026-07-03T16:01:15Z,live_current,source_game_match
2026-07-03,Azura Stevens,3142010,CHI,LV,PTS,10.5,-132,,,,1,180.5,7.5,OVER,14.3,-132,FanDuel,Points,https://www.sportsgrid.com/wnba/game/chicago-sky-las-vegas-aces-scores-odds-picks-props-july-03-2026/4f0b91ef-15f6-4a7d-af9c-fcf1279250a1,,CHI,LV,10:00 PM,2026-07-03T16:01:15Z,live_current,source_game_match
2026-07-03,Azura Stevens,3142010,CHI,LV,THREES,1.5,162,,,,1,180.5,7.5,OVER,2.0,162,FanDuel,3 Point FG Made,https://www.sportsgrid.com/wnba/game/chicago-sky-las-vegas-aces-scores-odds-picks-props-july-03-2026/4f0b91ef-15f6-4a7d-af9c-fcf1279250a1,,CHI,LV,10:00 PM,2026-07-03T16:01:15Z,live_current,source_game_match
2026-07-03,Sabrina Ionescu,4066533,NY,MIN,PA,19.5,,-120,,,1,173.5,2.5,UNDER,14.7,-120,FanDuel,Pts + Ast,https://www.sportsgrid.com/wnba/game/minnesota-lynx-new-york-liberty-scores-odds-picks-props-july-03-2026/09a0488a-6c0d-4b93-a98d-6d4c95a72aa0,,MIN,NY,7:30 PM,2026-07-03T16:01:15Z,live_current,source_game_match
2026-07-03,Sabrina Ionescu,4066533,NY,MIN,PTS,14.5,,-104,,,1,173.5,2.5,UNDER,11.3,-104,FanDuel,Points,https://www.sportsgrid.com/wnba/game/minnesota-lynx-new-york-liberty-scores-odds-picks-props-july-03-2026/09a0488a-6c0d-4b93-a98d-6d4c95a72aa0,,MIN,NY,7:30 PM,2026-07-03T16:01:15Z,live_current,source_game_match
2026-07-03,Sabrina Ionescu,4066533,NY,MIN,THREES,2.5,,-188,,,1,173.5,2.5,UNDER,1.5,-188,FanDuel,3 Point FG Made,https://www.sportsgrid.com/wnba/game/minnesota-lynx-new-york-liberty-scores-odds-picks-props-july-03-2026/09a0488a-6c0d-4b93-a98d-6d4c95a72aa0,,MIN,NY,7:30 PM,2026-07-03T16:01:15Z,live_current,source_game_match
2026-07-03,Azura Stevens,3142010,CHI,LV,AST,2.5,-136,100,draftkings,draftkings,2,,,,2.66,,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11907070,,,,2026-07-03T16:01:17Z,live_current,current_roster_match
2026-07-03,Azura Stevens,3142010,CHI,LV,PR,18.5,110,-114,bet365,draftkings,2,,,,19.39,,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11907070,,,,2026-07-03T16:01:17Z,live_current,current_roster_match
2026-07-03,Courtney Vandersloot,981,CHI,LV,AST,3.5,-172,128,fanduel,fanduel,2,,,,4.02,,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11907070,,,,2026-07-03T16:01:17Z,live_current,current_roster_match
2026-07-03,Courtney Vandersloot,981,CHI,LV,PA,10.5,-106,-125,fanduel,fanduel,2,,,,10.14,,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11907070,,,,2026-07-03T16:01:17Z,live_current,current_roster_match
2026-07-03,Gabriela Jaquez,4858656,CHI,LV,REB,3.5,-110,-110,fanduel,hardrock,2,,,,4.05,,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11907070,,,,2026-07-03T16:01:17Z,live_current,current_roster_match
2026-07-03,Kamilla Cardoso,4433405,CHI,LV,AST,2.5,,-139,,draftkings,1,,,,2.55,,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11907070,,,,2026-07-03T16:01:17Z,live_current,current_roster_match
2026-07-03,Kamilla Cardoso,4433405,CHI,LV,PA,15.5,-112,-110,fanduel,draftkings,2,,,,15.53,,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11907070,,,,2026-07-03T16:01:17Z,live_current,current_roster_match
2026-07-03,Kamilla Cardoso,4433405,CHI,LV,PR,21.5,-112,-112,bet365,bet365,2,,,,22.05,,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11907070,,,,2026-07-03T16:01:17Z,live_current,current_roster_match
2026-07-03,Kamilla Cardoso,4433405,CHI,LV,PTS,13.5,-100,-110,fanduel,hardrock,2,,,,12.98,,ScoresAndOdds Best Odds,PTS,https://www.scoresandodds.com/wnba/props/points,11907070,,,,2026-07-03T16:01:17Z,live_current,current_roster_match
2026-07-03,Kamilla Cardoso,4433405,CHI,LV,RA,10.5,-108,-103,fanduel,draftkings,2,,,,11.62,,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11907070,,,,2026-07-03T16:01:17Z,live_current,current_roster_match
2026-07-03,Natasha Cloud,2529137,CHI,LV,AST,3.5,108,-145,draftkings,caesars,2,,,,3.44,,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11907070,,,,2026-07-03T16:01:17Z,live_current,current_roster_match
2026-07-03,Skylar Diggins,2491205,CHI,LV,PA,19.5,102,-118,bet365,draftkings,2,,,,19.26,,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11907070,,,,2026-07-03T16:01:17Z,live_current,current_roster_match
2026-07-03,Skylar Diggins,2491205,CHI,LV,PR,17.5,-102,-120,fanduel,bet365,2,,,,17.89,,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11907070,,,,2026-07-03T16:01:17Z,live_current,current_roster_match
2026-07-03,Skylar Diggins,2491205,CHI,LV,RA,7.5,-130,104,bet365,draftkings,2,,,,7.19,,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11907070,,,,2026-07-03T16:01:17Z,live_current,current_roster_match
2026-07-03,Skylar Diggins,2491205,CHI,LV,REB,2.5,,119,,draftkings,1,,,,2.91,,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11907070,,,,2026-07-03T16:01:17Z,live_current,current_roster_match
2026-07-03,Skylar Diggins,2491205,CHI,LV,THREES,1.5,116,-141,fanduel,draftkings,2,,,,1.36,,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11907070,,,,2026-07-03T16:01:17Z,live_current,current_roster_match
2026-07-03,Sydney Taylor,4594786,CHI,LV,PR,16.5,-111,-122,draftkings,draftkings,2,,,,16.29,,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11907070,,,,2026-07-03T16:01:17Z,live_current,current_roster_match
2026-07-03,Sydney Taylor,4594786,CHI,LV,PRA,18.5,-120,-113,draftkings,draftkings,2,,,,17.47,,ScoresAndOdds Best Odds,PRA,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",11907070,,,,2026-07-03T16:01:17Z,live_current,current_roster_match
2026-07-03,Sydney Taylor,4594786,CHI,LV,THREES,1.5,-155,130,caesars,bet365,2,,,,1.66,,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11907070,,,,2026-07-03T16:01:17Z,live_current,current_roster_match
2026-07-03,A'ja Wilson,3149391,LV,CHI,AST,2.5,,110,,bet365,1,,,,2.68,,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11907070,,,,2026-07-03T16:01:17Z,live_current,current_roster_match
2026-07-03,A'ja Wilson,3149391,LV,CHI,PR,33.5,-118,-105,draftkings,bet365,2,,,,32.24,,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11907070,,,,2026-07-03T16:01:17Z,live_current,current_roster_match
2026-07-03,A'ja Wilson,3149391,LV,CHI,REB,9.5,-102,100,fanduel,bet365,2,,,,8.84,,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11907070,,,,2026-07-03T16:01:17Z,live_current,current_roster_match
2026-07-03,A'ja Wilson,3149391,LV,CHI,THREES,0.5,-169,124,draftkings,draftkings,2,,,,1.01,,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11907070,,,,2026-07-03T16:01:17Z,live_current,current_roster_match
2026-07-03,Chelsea Gray,2529122,LV,CHI,PR,18.5,100,-122,bet365,fanduel,2,,,,16.46,,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11907070,,,,2026-07-03T16:01:17Z,live_current,current_roster_match
2026-07-03,Chelsea Gray,2529122,LV,CHI,RA,11.5,-117,100,draftkings,bet365,2,,,,10.45,,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11907070,,,,2026-07-03T16:01:17Z,live_current,current_roster_match
2026-07-03,Chelsea Gray,2529122,LV,CHI,REB,4.5,-104,-120,caesars,bet365,2,,,,3.63,,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11907070,,,,2026-07-03T16:01:17Z,live_current,current_roster_match
2026-07-03,Chelsea Gray,2529122,LV,CHI,THREES,2.5,140,-175,bet365,draftkings,2,,,,2.53,,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11907070,,,,2026-07-03T16:01:17Z,live_current,current_roster_match
2026-07-03,Chennedy Carter,4280892,LV,CHI,PTS,13.5,-114,-105,fanduel,bet365,2,,,,12.88,,ScoresAndOdds Best Odds,PTS,https://www.scoresandodds.com/wnba/props/points,11907070,,,,2026-07-03T16:01:17Z,live_current,current_roster_match
2026-07-03,Chennedy Carter,4280892,LV,CHI,THREES,0.5,-204,148,draftkings,draftkings,2,,,,0.73,,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11907070,,,,2026-07-03T16:01:17Z,live_current,current_roster_match
2026-07-03,Jackie Young,4065870,LV,CHI,AST,6.5,111,-140,draftkings,bet365,2,,,,6.15,,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11907070,,,,2026-07-03T16:01:17Z,live_current,current_roster_match
