game_date,player,player_id,team_abbr,opponent_abbr,market,line,over_odds,under_odds,sportsbook_count,game_total,spread,source_pick,source_projection,source_odds,source_book,source_market,source_url,source_away_abbr,source_home_abbr,game_time_et,line_last_updated,source_status,team_resolution_status
2026-05-12,Courtney Williams,2987891,MIN,PHX,THREES,1.5,,-174,1,168.5,4.5,UNDER,0.4,-174,FanDuel,3 Point FG Made,https://www.sportsgrid.com/wnba/game/minnesota-lynx-phoenix-mercury-scores-odds-picks-props-may-12-2026/ed18e22c-72e1-4861-a104-f6fee3c961c1,MIN,PHX,10:00 PM,2026-05-12T20:55:18Z,live_current,source_game_match
2026-05-12,Natasha Howard,2529130,MIN,PHX,PR,19.5,,-118,1,168.5,4.5,UNDER,14.5,-118,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/minnesota-lynx-phoenix-mercury-scores-odds-picks-props-may-12-2026/ed18e22c-72e1-4861-a104-f6fee3c961c1,MIN,PHX,10:00 PM,2026-05-12T20:55:18Z,live_current,source_game_match
2026-05-12,Natasha Howard,2529130,MIN,PHX,PTS,12.5,,-115,1,168.5,4.5,UNDER,9.8,-115,FanDuel,Points,https://www.sportsgrid.com/wnba/game/minnesota-lynx-phoenix-mercury-scores-odds-picks-props-may-12-2026/ed18e22c-72e1-4861-a104-f6fee3c961c1,MIN,PHX,10:00 PM,2026-05-12T20:55:18Z,live_current,source_game_match
2026-05-12,Jonquel Jones,2999101,NY,POR,PR,25.5,,-125,1,173.5,12.5,UNDER,17.2,-125,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/new-york-liberty-portland-fire-scores-odds-picks-props-may-12-2026/f1592a78-cc08-42ec-9c8a-04fb45a61c65,NY,POR,10:00 PM,2026-05-12T20:55:18Z,live_current,source_game_match
2026-05-12,Jonquel Jones,2999101,NY,POR,PTS,16.5,,-122,1,173.5,12.5,UNDER,8.9,-122,FanDuel,Points,https://www.sportsgrid.com/wnba/game/new-york-liberty-portland-fire-scores-odds-picks-props-may-12-2026/f1592a78-cc08-42ec-9c8a-04fb45a61c65,NY,POR,10:00 PM,2026-05-12T17:28:59Z,preserved_same_day,source_game_match
2026-05-12,Jonquel Jones,2999101,NY,POR,PTS,15.5,,-110,1,173.5,12.5,UNDER,8.9,-110,FanDuel,Points,https://www.sportsgrid.com/wnba/game/new-york-liberty-portland-fire-scores-odds-picks-props-may-12-2026/f1592a78-cc08-42ec-9c8a-04fb45a61c65,NY,POR,10:00 PM,2026-05-12T20:55:18Z,live_current,source_game_match
2026-05-12,Jonquel Jones,2999101,NY,POR,THREES,1.5,,104,1,173.5,12.5,UNDER,0.8,104,FanDuel,3 Point FG Made,https://www.sportsgrid.com/wnba/game/new-york-liberty-portland-fire-scores-odds-picks-props-may-12-2026/f1592a78-cc08-42ec-9c8a-04fb45a61c65,NY,POR,10:00 PM,2026-05-12T20:55:18Z,live_current,source_game_match
2026-05-12,Allisha Gray,3058901,ATL,DAL,PR,22.5,-118,,1,180.5,1.5,OVER,26.1,-118,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/atlanta-dream-dallas-wings-scores-odds-picks-props-may-12-2026/c30972ba-bf03-451c-8d63-31520e1dff14,ATL,DAL,8:00 PM,2026-05-12T20:55:18Z,live_current,source_game_match
2026-05-12,Allisha Gray,3058901,ATL,DAL,REB,4.5,-136,,1,180.5,1.5,OVER,7.2,-136,FanDuel,Rebounds,https://www.sportsgrid.com/wnba/game/atlanta-dream-dallas-wings-scores-odds-picks-props-may-12-2026/c30972ba-bf03-451c-8d63-31520e1dff14,ATL,DAL,8:00 PM,2026-05-12T20:55:18Z,live_current,source_game_match
2026-05-12,Odyssey Sims,2529047,DAL,ATL,PTS,9.5,-122,,1,181.5,2.5,OVER,15.7,-122,FanDuel,Points,https://www.sportsgrid.com/wnba/game/atlanta-dream-dallas-wings-scores-odds-picks-props-may-12-2026/c30972ba-bf03-451c-8d63-31520e1dff14,ATL,DAL,8:00 PM,2026-05-12T17:28:59Z,preserved_same_day,source_game_match
2026-05-12,Odyssey Sims,2529047,DAL,ATL,PTS,10.5,102,,1,180.5,1.5,OVER,15.7,102,FanDuel,Points,https://www.sportsgrid.com/wnba/game/atlanta-dream-dallas-wings-scores-odds-picks-props-may-12-2026/c30972ba-bf03-451c-8d63-31520e1dff14,ATL,DAL,8:00 PM,2026-05-12T20:55:18Z,live_current,source_game_match
