game_date,player,player_id,team_abbr,opponent_abbr,market,line,over_odds,under_odds,sportsbook_count,game_total,spread,source_pick,source_projection,source_odds,source_book,source_market,source_url,source_away_abbr,source_home_abbr,game_time_et,line_last_updated,source_status,team_resolution_status
2026-08-09,Jewell Loyd,2987869,LV,NY,PTS,17.5,,-113,1,175.5,10.5,UNDER,8.7,-113,FanDuel,Points,https://www.sportsgrid.com/wnba/game/las-vegas-aces-new-york-liberty-scores-odds-picks-props-august-09-2026/6698ecff-9770-4ee9-b41a-b7cddf21b960,LV,NY,12:30 PM,2026-08-09T15:54:06Z,preserved_same_day,source_game_match
2026-08-09,Jewell Loyd,2987869,LV,NY,THREES,2.5,,-146,1,175.5,10.5,UNDER,1.4,-146,FanDuel,3 Point FG Made,https://www.sportsgrid.com/wnba/game/las-vegas-aces-new-york-liberty-scores-odds-picks-props-august-09-2026/6698ecff-9770-4ee9-b41a-b7cddf21b960,LV,NY,12:30 PM,2026-08-09T15:54:06Z,preserved_same_day,source_game_match
2026-08-09,Breanna Stewart,2998928,NY,LV,PTS,21.5,,-106,1,175.5,10.5,UNDER,18.6,-106,FanDuel,Points,https://www.sportsgrid.com/wnba/game/las-vegas-aces-new-york-liberty-scores-odds-picks-props-august-09-2026/6698ecff-9770-4ee9-b41a-b7cddf21b960,LV,NY,12:30 PM,2026-08-09T15:54:06Z,preserved_same_day,source_game_match
2026-08-09,Kahleah Copper,2998938,PHX,WSH,PA,22.5,,-125,1,167.5,1.5,UNDER,18.8,-125,FanDuel,Pts + Ast,https://www.sportsgrid.com/wnba/game/phoenix-mercury-washington-mystics-scores-odds-picks-props-august-09-2026/96ed5bbd-a4ab-4a2d-b745-9500304977c7,PHX,WSH,3:00 PM,2026-08-09T15:54:06Z,preserved_same_day,source_game_match
2026-08-09,Kahleah Copper,2998938,PHX,WSH,PR,23.5,,-118,1,167.5,1.5,UNDER,19.1,-118,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/phoenix-mercury-washington-mystics-scores-odds-picks-props-august-09-2026/96ed5bbd-a4ab-4a2d-b745-9500304977c7,PHX,WSH,3:00 PM,2026-08-09T15:54:06Z,preserved_same_day,source_game_match
2026-08-09,Kahleah Copper,2998938,PHX,WSH,PTS,20.5,,-125,1,167.5,1.5,UNDER,16.2,-125,FanDuel,Points,https://www.sportsgrid.com/wnba/game/phoenix-mercury-washington-mystics-scores-odds-picks-props-august-09-2026/96ed5bbd-a4ab-4a2d-b745-9500304977c7,PHX,WSH,3:00 PM,2026-08-09T15:54:06Z,preserved_same_day,source_game_match
2026-08-09,Kayla McBride,2529205,MIN,DAL,THREES,2.5,-146,,1,178.5,5.5,OVER,3.3,-146,FanDuel,3 Point FG Made,https://www.sportsgrid.com/wnba/game/dallas-wings-minnesota-lynx-scores-odds-picks-props-august-09-2026/867e38b6-fc53-4b8c-9857-14e3ba33bc17,DAL,MIN,3:30 PM,2026-08-09T15:54:06Z,preserved_same_day,source_game_match
2026-08-09,Napheesa Collier,3917450,MIN,DAL,PR,27.5,,-125,1,178.5,5.5,UNDER,23.0,-125,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/dallas-wings-minnesota-lynx-scores-odds-picks-props-august-09-2026/867e38b6-fc53-4b8c-9857-14e3ba33bc17,DAL,MIN,3:30 PM,2026-08-09T15:54:06Z,preserved_same_day,source_game_match
2026-08-09,Napheesa Collier,3917450,MIN,DAL,PTS,19.5,,-106,1,178.5,5.5,UNDER,17.0,-106,FanDuel,Points,https://www.sportsgrid.com/wnba/game/dallas-wings-minnesota-lynx-scores-odds-picks-props-august-09-2026/867e38b6-fc53-4b8c-9857-14e3ba33bc17,DAL,MIN,3:30 PM,2026-08-09T15:54:06Z,preserved_same_day,source_game_match
2026-08-09,Erica Wheeler,2491214,LA,GS,PA,13.5,-114,,1,169.5,6.5,OVER,17.4,-114,FanDuel,Pts + Ast,https://www.sportsgrid.com/wnba/game/golden-state-valkyries-los-angeles-sparks-scores-odds-picks-props-august-09-2026/4fcdb616-ff9d-4279-8bbd-d02fc1c15f72,GS,LA,7:00 PM,2026-08-09T19:55:05Z,live_current,source_game_match
2026-08-09,Erica Wheeler,2491214,LA,GS,PTS,8.5,-102,,1,169.5,6.5,OVER,10.9,-102,FanDuel,Points,https://www.sportsgrid.com/wnba/game/golden-state-valkyries-los-angeles-sparks-scores-odds-picks-props-august-09-2026/4fcdb616-ff9d-4279-8bbd-d02fc1c15f72,GS,LA,7:00 PM,2026-08-09T19:55:05Z,live_current,source_game_match
2026-08-09,Erica Wheeler,2491214,LA,GS,THREES,1.5,182,,1,169.5,6.5,OVER,1.9,182,FanDuel,3 Point FG Made,https://www.sportsgrid.com/wnba/game/golden-state-valkyries-los-angeles-sparks-scores-odds-picks-props-august-09-2026/4fcdb616-ff9d-4279-8bbd-d02fc1c15f72,GS,LA,7:00 PM,2026-08-09T19:55:05Z,live_current,source_game_match
