game_date,player,player_id,team_abbr,opponent_abbr,market,line,over_odds,under_odds,over_book,under_book,sportsbook_count,source_projection,source_book,source_market,source_url,source_event_id,line_last_updated,source_status,team_resolution_status
2026-07-06,Kaila Charles,4065780,GS,WSH,PTS,5.5,102,-135,draftkings,draftkings,2,6.69,ScoresAndOdds Best Odds,PTS,https://www.scoresandodds.com/wnba/props/points,11907230,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Jihyun Park,4874375,LA,SEA,PTS,5.5,104,-135,fanduel,fanduel,2,6.31,ScoresAndOdds Best Odds,PTS,https://www.scoresandodds.com/wnba/props/points,11907160,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Alicia Flórez,,,,PTS,7.5,102,-132,fanduel,fanduel,2,7.17,ScoresAndOdds Best Odds,PTS,https://www.scoresandodds.com/wnba/props/points,11907230,2026-07-07T03:22:43Z,live_current,not_on_current_roster
2026-07-06,Zia Cooke,4432832,SEA,LA,PTS,6.5,-106,-122,fanduel,fanduel,2,2.29,ScoresAndOdds Best Odds,PTS,https://www.scoresandodds.com/wnba/props/points,11907160,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Dominique Malonga,5220150,SEA,LA,REB,8.5,112,-115,fanduel,bet365,2,8.03,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11907160,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Nneka Ogwumike,1068,LA,SEA,REB,7.5,-115,108,bet365,draftkings,2,8.48,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11907160,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Nia Coffey,3054590,MIN,CON,REB,6.5,102,-125,bet365,draftkings,2,6.4,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11907210,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Courtney Williams,2987891,MIN,CON,REB,5.5,-112,102,bet365,draftkings,2,5.25,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11907210,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Flau'jae Johnson,4698736,SEA,LA,REB,5.5,-105,-118,bet365,draftkings,2,5.39,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11907160,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Awa Fam,5345325,SEA,LA,REB,5.5,118,-145,fanduel,bet365,2,4.79,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11907160,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Kayla Thornton,2529622,GS,WSH,REB,4.5,-140,115,hardrock,bet365,2,4.68,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11907230,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Olivia Miles,4433791,MIN,CON,REB,4.5,-106,-128,draftkings,draftkings,2,0.0,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11907210,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Maya Caldwell,4280850,MIN,CON,REB,3.5,-112,-114,caesars,fanduel,2,2.49,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11907210,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Aaliyah Edwards,4433408,CON,MIN,REB,4.5,117,-159,draftkings,draftkings,2,3.89,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11907210,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Gabby Williams,3142328,GS,WSH,REB,3.5,100,-115,bet365,hardrock,2,3.63,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11907230,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Janelle Salaun,4790264,GS,WSH,REB,3.5,111,-130,draftkings,bet365,2,3.35,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11907230,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Sonia Citron,4433524,WSH,GS,REB,3.5,120,-164,draftkings,draftkings,2,0.0,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11907230,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Cotie McMahon,4583144,WSH,GS,REB,2.5,-160,125,bet365,bet365,2,3.26,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11907230,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Michaela Onyenwere,4282173,WSH,GS,REB,2.5,-115,-125,hardrock,hardrock,2,3.05,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11907230,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Rae Burrell,4398764,LA,SEA,REB,2.5,120,-130,hardrock,bet365,2,2.77,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11907160,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Natisha Hiedeman,3906753,SEA,LA,REB,2.5,120,-150,bet365,bet365,2,2.84,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11907160,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Cecilia Zandalasini,4257500,GS,WSH,REB,2.5,125,-175,hardrock,hardrock,2,2.29,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11907230,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Olivia Miles,4433791,MIN,CON,AST,5.5,-131,-104,draftkings,draftkings,2,0.0,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11907210,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Veronica Burton,4398935,GS,WSH,AST,5.5,102,-117,bet365,draftkings,2,5.53,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11907230,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Alicia Flórez,,,,AST,3.5,-154,116,fanduel,fanduel,2,3.02,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11907230,2026-07-07T03:22:43Z,live_current,not_on_current_roster
2026-07-06,Erica Wheeler,2491214,LA,SEA,AST,5.5,120,-137,fanduel,draftkings,2,5.74,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11907160,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Charlisse Leger-Walker,4703609,CON,MIN,AST,3.5,-114,-113,fanduel,caesars,2,3.33,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11907210,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Natisha Hiedeman,3906753,SEA,LA,AST,4.5,-127,105,draftkings,bet365,2,5.61,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11907160,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Jade Melbourne,5017726,SEA,LA,AST,4.5,103,-140,draftkings,draftkings,2,3.52,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11907160,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Georgia Amoore,4704180,WSH,GS,AST,4.5,110,-120,draftkings,bet365,2,2.54,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11907230,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Kayla McBride,2529205,MIN,CON,AST,3.5,130,-165,bet365,bet365,2,3.5,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11907210,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Sonia Citron,4433524,WSH,GS,AST,2.5,-167,118,draftkings,draftkings,2,0.0,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11907230,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Ariel Atkins,3146151,LA,SEA,AST,2.5,-120,112,hardrock,draftkings,2,2.52,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11907160,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Dearica Hamby,2566106,LA,SEA,AST,2.5,-120,104,bet365,draftkings,2,3.31,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11907160,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Natasha Howard,2529130,MIN,CON,AST,2.5,-105,-104,hardrock,draftkings,2,3.54,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11907210,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Flau'jae Johnson,4698736,SEA,LA,AST,2.5,-127,105,draftkings,bet365,2,3.18,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11907160,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Gabby Williams,3142328,GS,WSH,AST,2.5,-120,-105,bet365,bet365,2,2.49,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11907230,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Nia Coffey,3054590,MIN,CON,AST,2.5,-104,-115,draftkings,bet365,2,2.82,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11907210,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Nneka Ogwumike,1068,LA,SEA,AST,2.5,-103,-120,draftkings,bet365,2,2.44,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11907160,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Brittney Griner,2490553,CON,MIN,AST,2.5,102,-130,bet365,bet365,2,2.42,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11907210,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Awa Fam,5345325,SEA,LA,AST,1.5,-160,130,hardrock,bet365,2,2.01,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11907160,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Dominique Malonga,5220150,SEA,LA,AST,1.5,-160,125,bet365,bet365,2,1.94,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11907160,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Cecilia Zandalasini,4257500,GS,WSH,AST,1.5,-145,105,hardrock,hardrock,2,1.79,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11907230,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Kayla McBride,2529205,MIN,CON,THREES,2.5,105,-115,hardrock,bet365,2,2.51,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11907210,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Alicia Flórez,,,,THREES,0.5,-136,102,fanduel,fanduel,2,0.92,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11907230,2026-07-07T03:22:43Z,live_current,not_on_current_roster
2026-07-06,Janelle Salaun,4790264,GS,WSH,THREES,1.5,-151,125,draftkings,bet365,2,1.9,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11907230,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Gabby Williams,3142328,GS,WSH,THREES,1.5,-120,102,hardrock,bet365,2,1.9,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11907230,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Awa Fam,5345325,SEA,LA,THREES,1.5,100,-116,bet365,draftkings,2,1.66,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11907160,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Nia Coffey,3054590,MIN,CON,THREES,1.5,110,-131,bet365,draftkings,2,1.47,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11907210,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Kayla Thornton,2529622,GS,WSH,THREES,1.5,115,-120,hardrock,bet365,2,1.55,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11907230,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Courtney Williams,2987891,MIN,CON,THREES,1.5,103,-120,draftkings,bet365,2,1.39,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11907210,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Rae Burrell,4398764,LA,SEA,THREES,1.5,106,-130,draftkings,bet365,2,1.61,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11907160,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Charlisse Leger-Walker,4703609,CON,MIN,THREES,0.5,-225,164,fanduel,fanduel,2,1.13,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11907210,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Flau'jae Johnson,4698736,SEA,LA,THREES,1.5,109,-130,draftkings,bet365,2,1.53,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11907160,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Cecilia Zandalasini,4257500,GS,WSH,THREES,1.5,125,-150,hardrock,bet365,2,1.39,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11907230,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Sonia Citron,4433524,WSH,GS,THREES,1.5,131,-179,draftkings,draftkings,2,0.0,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11907230,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Olivia Miles,4433791,MIN,CON,THREES,1.5,133,-183,draftkings,draftkings,2,0.0,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11907210,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Veronica Burton,4398935,GS,WSH,THREES,1.5,155,-184,bet365,draftkings,2,1.28,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11907230,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Erica Wheeler,2491214,LA,SEA,THREES,1.5,148,-193,fanduel,draftkings,2,1.24,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11907160,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Nneka Ogwumike,1068,LA,SEA,THREES,1.5,142,-165,draftkings,hardrock,2,1.2,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11907160,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Ariel Atkins,3146151,LA,SEA,THREES,1.5,164,-210,fanduel,bet365,2,1.4,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11907160,2026-07-07T03:22:43Z,live_current,current_roster_match
2026-07-06,Georgia Amoore,4704180,WSH,GS,THREES,1.5,140,-188,fanduel,fanduel,2,1.21,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11907230,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Jihyun Park,4874375,LA,SEA,THREES,1.5,178,-245,fanduel,fanduel,2,0.44,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11907160,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Kiki Iriafen,4898384,WSH,GS,PR,24.5,-105,-118,bet365,draftkings,2,23.94,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11907230,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Courtney Williams,2987891,MIN,CON,PR,24.5,-109,-112,draftkings,bet365,2,24.41,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11907210,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Dearica Hamby,2566106,LA,SEA,PR,22.5,-118,-105,fanduel,bet365,2,23.09,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11907160,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Olivia Miles,4433791,MIN,CON,PR,22.5,-120,-113,draftkings,draftkings,2,21.96,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11907210,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Kayla McBride,2529205,MIN,CON,PR,21.5,100,-122,bet365,draftkings,2,21.01,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11907210,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Rae Burrell,4398764,LA,SEA,PR,18.5,-125,100,bet365,bet365,2,18.81,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11907160,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Natisha Hiedeman,3906753,SEA,LA,PR,18.5,-125,100,bet365,bet365,2,17.86,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11907160,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Sonia Citron,4433524,WSH,GS,PR,18.5,-125,-108,draftkings,draftkings,2,18.44,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11907230,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Awa Fam,5345325,SEA,LA,PR,17.5,100,-120,bet365,draftkings,2,17.33,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11907160,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Nia Coffey,3054590,MIN,CON,PR,16.5,-106,-115,draftkings,bet365,2,16.61,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11907210,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Leila Lacan,5208981,CON,MIN,PR,15.5,-120,-105,bet365,bet365,2,14.55,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11907210,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Veronica Burton,4398935,GS,WSH,PR,14.5,-115,-110,bet365,bet365,2,13.95,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11907230,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Kayla Thornton,2529622,GS,WSH,PR,13.5,-112,-111,bet365,draftkings,2,13.29,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11907230,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Janelle Salaun,4790264,GS,WSH,PR,13.5,-111,100,draftkings,bet365,2,13.54,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11907230,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Kaila Charles,4065780,GS,WSH,PR,8.5,-136,102,fanduel,fanduel,2,10.36,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11907230,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Ariel Atkins,3146151,LA,SEA,PR,13.5,-105,-120,bet365,bet365,2,14.02,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11907160,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Aaliyah Edwards,4433408,CON,MIN,PR,12.5,-117,-116,draftkings,draftkings,2,11.53,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11907210,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Charlisse Leger-Walker,4703609,CON,MIN,PR,12.5,-102,-130,fanduel,fanduel,2,13.54,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11907210,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Maya Caldwell,4280850,MIN,CON,PR,10.5,-122,-106,fanduel,fanduel,2,10.24,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11907210,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Olivia Miles,4433791,MIN,CON,PA,24.5,-112,-121,draftkings,draftkings,2,23.44,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11907210,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Kayla McBride,2529205,MIN,CON,PA,21.5,-109,-112,draftkings,bet365,2,21.01,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11907210,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Dominique Malonga,5220150,SEA,LA,PA,20.5,-115,-110,bet365,bet365,2,18.85,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11907160,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Nneka Ogwumike,1068,LA,SEA,PA,20.5,-115,-110,bet365,bet365,2,19.72,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11907160,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Rae Burrell,4398764,LA,SEA,PA,19.5,-105,-120,bet365,bet365,2,19.05,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11907160,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Alicia Flórez,,,,PA,11.5,-108,-122,fanduel,fanduel,2,10.19,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11907230,2026-07-07T03:22:44Z,live_current,not_on_current_roster
2026-07-06,Sonia Citron,4433524,WSH,GS,PA,18.5,-118,-115,draftkings,draftkings,2,18.42,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11907230,2026-07-07T03:22:44Z,live_current,current_roster_match
