game_date,player,player_id,team_abbr,opponent_abbr,market,line,over_odds,under_odds,sportsbook_count,game_total,spread,source_pick,source_projection,source_odds,source_book,source_market,source_url,source_away_abbr,source_home_abbr,game_time_et,line_last_updated,source_status,team_resolution_status
2026-08-16,Allisha Gray,3058901,ATL,IND,PA,21.5,,-104,1,187.5,1.5,UNDER,18.6,-104,FanDuel,Pts + Ast,https://www.sportsgrid.com/wnba/game/indiana-fever-atlanta-dream-scores-odds-picks-props-august-16-2026/0b9b50d6-6a49-47ab-bb5a-e13f44b1b55f,IND,ATL,5:00 PM,2026-08-16T15:42:57Z,preserved_same_day,source_game_match
2026-08-16,Allisha Gray,3058901,ATL,IND,PA,22.5,,-130,1,187.5,2.5,UNDER,18.6,-130,FanDuel,Pts + Ast,https://www.sportsgrid.com/wnba/game/indiana-fever-atlanta-dream-scores-odds-picks-props-august-16-2026/0b9b50d6-6a49-47ab-bb5a-e13f44b1b55f,IND,ATL,5:00 PM,2026-08-16T19:42:17Z,live_current,source_game_match
2026-08-16,Allisha Gray,3058901,ATL,IND,PTS,19.5,,-120,1,187.5,2.5,UNDER,15.8,-120,FanDuel,Points,https://www.sportsgrid.com/wnba/game/indiana-fever-atlanta-dream-scores-odds-picks-props-august-16-2026/0b9b50d6-6a49-47ab-bb5a-e13f44b1b55f,IND,ATL,5:00 PM,2026-08-16T19:42:17Z,live_current,source_game_match
2026-08-16,Jordin Canada,3142250,ATL,IND,AST,7.5,,112,1,187.5,2.5,UNDER,5.9,112,FanDuel,Assists,https://www.sportsgrid.com/wnba/game/indiana-fever-atlanta-dream-scores-odds-picks-props-august-16-2026/0b9b50d6-6a49-47ab-bb5a-e13f44b1b55f,IND,ATL,5:00 PM,2026-08-16T19:42:17Z,live_current,source_game_match
2026-08-16,Jacy Sheldon,4432865,CHI,SEA,PTS,7.5,,-122,1,176.5,2.5,UNDER,5.4,-122,FanDuel,Points,https://www.sportsgrid.com/wnba/game/chicago-sky-seattle-storm-scores-odds-picks-props-august-16-2026/dc31bdbc-e1ff-4110-b815-862be612e6ab,CHI,SEA,5:00 PM,2026-08-16T19:42:17Z,live_current,source_game_match
2026-08-16,Monique Billings,3142255,IND,ATL,PR,9.5,-136,,1,187.5,1.5,OVER,12.9,-136,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/indiana-fever-atlanta-dream-scores-odds-picks-props-august-16-2026/0b9b50d6-6a49-47ab-bb5a-e13f44b1b55f,IND,ATL,5:00 PM,2026-08-16T15:42:57Z,preserved_same_day,source_game_match
2026-08-16,Jade Melbourne,5017726,SEA,CHI,PA,15.5,,-114,1,177.5,2.5,UNDER,12.0,-114,FanDuel,Pts + Ast,https://www.sportsgrid.com/wnba/game/chicago-sky-seattle-storm-scores-odds-picks-props-august-16-2026/dc31bdbc-e1ff-4110-b815-862be612e6ab,CHI,SEA,5:00 PM,2026-08-16T15:42:57Z,preserved_same_day,source_game_match
2026-08-16,Jade Melbourne,5017726,SEA,CHI,PA,16.5,,-132,1,176.5,2.5,UNDER,12.0,-132,FanDuel,Pts + Ast,https://www.sportsgrid.com/wnba/game/chicago-sky-seattle-storm-scores-odds-picks-props-august-16-2026/dc31bdbc-e1ff-4110-b815-862be612e6ab,CHI,SEA,5:00 PM,2026-08-16T19:42:17Z,live_current,source_game_match
2026-08-16,Jade Melbourne,5017726,SEA,CHI,PTS,10.5,,-110,1,176.5,2.5,UNDER,8.4,-110,FanDuel,Points,https://www.sportsgrid.com/wnba/game/chicago-sky-seattle-storm-scores-odds-picks-props-august-16-2026/dc31bdbc-e1ff-4110-b815-862be612e6ab,CHI,SEA,5:00 PM,2026-08-16T19:42:17Z,live_current,source_game_match
2026-08-16,Kahleah Copper,2998938,PHX,POR,PA,23.5,,-102,1,178.5,5.5,UNDER,19.5,-102,FanDuel,Pts + Ast,https://www.sportsgrid.com/wnba/game/portland-fire-phoenix-mercury-scores-odds-picks-props-august-16-2026/ce1df9d0-9d97-415b-a960-849a4bdb86e5,POR,PHX,7:00 PM,2026-08-16T19:42:17Z,live_current,source_game_match
2026-08-16,Kahleah Copper,2998938,PHX,POR,PR,25.5,,-122,1,178.5,5.5,UNDER,20.0,-122,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/portland-fire-phoenix-mercury-scores-odds-picks-props-august-16-2026/ce1df9d0-9d97-415b-a960-849a4bdb86e5,POR,PHX,7:00 PM,2026-08-16T19:42:17Z,live_current,source_game_match
2026-08-16,Kahleah Copper,2998938,PHX,POR,PTS,21.5,,-106,1,178.5,5.5,UNDER,17.0,-106,FanDuel,Points,https://www.sportsgrid.com/wnba/game/portland-fire-phoenix-mercury-scores-odds-picks-props-august-16-2026/ce1df9d0-9d97-415b-a960-849a4bdb86e5,POR,PHX,7:00 PM,2026-08-16T19:42:17Z,live_current,source_game_match
