game_date,player,player_id,team_abbr,opponent_abbr,market,line,over_odds,under_odds,over_book,under_book,sportsbook_count,game_total,spread,source_pick,source_projection,source_odds,source_book,source_market,source_url,source_event_id,source_away_abbr,source_home_abbr,game_time_et,line_last_updated,source_status,team_resolution_status
2026-06-10,Kelsey Plum,3065570,LA,SEA,PR,23.5,-110,,,,1,169.5,7.5,OVER,26.1,-110,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/los-angeles-sparks-seattle-storm-scores-odds-picks-props-june-10-2026/0fa7241e-475c-495b-84cc-2ca407d803b0,,LA,SEA,10:00 PM,2026-06-10T18:13:28Z,live_current,source_game_match
2026-06-10,Kelsey Plum,3065570,LA,SEA,PTS,20.5,-128,,,,1,169.5,7.5,OVER,22.6,-128,FanDuel,Points,https://www.sportsgrid.com/wnba/game/los-angeles-sparks-seattle-storm-scores-odds-picks-props-june-10-2026/0fa7241e-475c-495b-84cc-2ca407d803b0,,LA,SEA,10:00 PM,2026-06-10T18:13:28Z,live_current,source_game_match
2026-06-10,Natisha Hiedeman,3906753,SEA,LA,THREES,1.5,-146,,,,1,169.5,7.5,OVER,2.1,-146,FanDuel,3 Point FG Made,https://www.sportsgrid.com/wnba/game/los-angeles-sparks-seattle-storm-scores-odds-picks-props-june-10-2026/0fa7241e-475c-495b-84cc-2ca407d803b0,,LA,SEA,10:00 PM,2026-06-10T18:13:28Z,live_current,source_game_match
2026-06-10,Aaliyah Edwards,4433408,CON,TOR,PTS,11.5,,-128,,,1,167.5,8.5,UNDER,8.7,-128,FanDuel,Points,https://www.sportsgrid.com/wnba/game/connecticut-sun-toronto-tempo-scores-odds-picks-props-june-10-2026/39879de8-1424-40c0-8777-663cea8ef15f,,CON,TOR,7:00 PM,2026-06-10T18:13:28Z,live_current,source_game_match
2026-06-10,Brittney Griner,2490553,CON,TOR,PR,18.5,,-106,,,1,167.5,8.5,UNDER,14.5,-106,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/connecticut-sun-toronto-tempo-scores-odds-picks-props-june-10-2026/39879de8-1424-40c0-8777-663cea8ef15f,,CON,TOR,7:00 PM,2026-06-10T18:13:28Z,live_current,source_game_match
2026-06-10,Brittney Griner,2490553,CON,TOR,PTS,13.5,,-125,,,1,167.5,8.5,UNDER,10.5,-125,FanDuel,Points,https://www.sportsgrid.com/wnba/game/connecticut-sun-toronto-tempo-scores-odds-picks-props-june-10-2026/39879de8-1424-40c0-8777-663cea8ef15f,,CON,TOR,7:00 PM,2026-06-10T18:13:28Z,live_current,source_game_match
2026-06-10,Laura Juskaitė,,,,PTS,8.5,100,-121,bet365,draftkings,2,,,,8.94,,ScoresAndOdds Best Odds,PTS,https://www.scoresandodds.com/wnba/props/points,11906450,,,,2026-06-10T18:13:29Z,live_current,not_on_current_roster
2026-06-10,Laura Juskaitė,,,,REB,3.5,102,-103,bet365,draftkings,2,,,,3.37,,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11906450,,,,2026-06-10T18:13:29Z,live_current,not_on_current_roster
2026-06-10,Aaliyah Edwards,4433408,CON,TOR,PR,16.5,-112,-111,bet365,caesars,2,,,,16.64,,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11906450,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Aaliyah Edwards,4433408,CON,TOR,REB,5.5,110,-136,bet365,caesars,2,,,,6.39,,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11906450,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Brittney Griner,2490553,CON,TOR,PRA,21.5,-115,-112,draftkings,fanduel,2,,,,22.8,,ScoresAndOdds Best Odds,PRA,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",11906450,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Brittney Griner,2490553,CON,TOR,REB,5.5,-109,-110,draftkings,bet365,2,,,,6.22,,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11906450,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Diamond Miller,4433635,CON,TOR,PR,11.5,-105,-115,bet365,draftkings,2,,,,12.31,,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11906450,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Diamond Miller,4433635,CON,TOR,REB,2.5,,-125,,draftkings,1,,,,2.87,,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11906450,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Leila Lacan,5208981,CON,TOR,AST,4.5,-114,-105,caesars,bet365,2,,,,5.07,,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11906450,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Leila Lacan,5208981,CON,TOR,PA,16.5,-110,-108,bet365,fanduel,2,,,,18.21,,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11906450,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Saniya Rivers,4433514,CON,TOR,PA,12.5,-117,-116,draftkings,draftkings,2,,,,13.17,,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11906450,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Saniya Rivers,4433514,CON,TOR,PR,12.5,-115,-118,draftkings,draftkings,2,,,,12.87,,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11906450,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Saniya Rivers,4433514,CON,TOR,PTS,9.5,-110,-115,bet365,bet365,2,,,,10.03,,ScoresAndOdds Best Odds,PTS,https://www.scoresandodds.com/wnba/props/points,11906450,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Saniya Rivers,4433514,CON,TOR,REB,2.5,,116,,draftkings,1,,,,2.84,,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11906450,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Ariel Atkins,3146151,LA,SEA,AST,2.5,,-189,,draftkings,1,,,,2.04,,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Ariel Atkins,3146151,LA,SEA,PA,12.5,105,-128,bet365,draftkings,2,,,,12.85,,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Ariel Atkins,3146151,LA,SEA,PR,13.5,-105,-118,bet365,fanduel,2,,,,14.42,,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Ariel Atkins,3146151,LA,SEA,PRA,15.5,-110,-112,bet365,draftkings,2,,,,16.46,,ScoresAndOdds Best Odds,PRA,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Ariel Atkins,3146151,LA,SEA,PTS,9.5,-125,104,bet365,fanduel,2,,,,10.81,,ScoresAndOdds Best Odds,PTS,https://www.scoresandodds.com/wnba/props/points,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Ariel Atkins,3146151,LA,SEA,RA,5.5,-105,-120,bet365,bet365,2,,,,5.65,,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Ariel Atkins,3146151,LA,SEA,REB,3.5,120,-141,bet365,draftkings,2,,,,3.61,,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Ariel Atkins,3146151,LA,SEA,THREES,1.5,169,-190,draftkings,bet365,2,,,,1.35,,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Cameron Brink,4433404,LA,SEA,PR,11.5,-102,-117,fanduel,draftkings,2,,,,11.83,,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Cameron Brink,4433404,LA,SEA,REB,4.5,122,-150,bet365,hardrock,2,,,,4.71,,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Dearica Hamby,2566106,LA,SEA,AST,2.5,,110,,bet365,1,,,,2.86,,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Dearica Hamby,2566106,LA,SEA,PA,18.5,100,-125,bet365,bet365,2,,,,16.91,,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Dearica Hamby,2566106,LA,SEA,PTS,15.5,100,-115,hardrock,bet365,2,,,,14.05,,ScoresAndOdds Best Odds,PTS,https://www.scoresandodds.com/wnba/props/points,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Dearica Hamby,2566106,LA,SEA,RA,10.5,-110,-108,bet365,fanduel,2,,,,11.64,,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Dearica Hamby,2566106,LA,SEA,REB,7.5,-125,100,bet365,bet365,2,,,,8.78,,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Erica Wheeler,2491214,LA,SEA,AST,4.5,103,-125,draftkings,bet365,2,,,,5.09,,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Erica Wheeler,2491214,LA,SEA,PA,13.5,100,-125,bet365,bet365,2,,,,14.87,,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Erica Wheeler,2491214,LA,SEA,PTS,8.5,102,-107,bet365,draftkings,2,,,,9.78,,ScoresAndOdds Best Odds,PTS,https://www.scoresandodds.com/wnba/props/points,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Kelsey Plum,3065570,LA,SEA,PA,27.5,-105,-115,bet365,caesars,2,,,,27.36,,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Kelsey Plum,3065570,LA,SEA,PTS,21.5,100,-115,caesars,bet365,2,,,,21.25,,ScoresAndOdds Best Odds,PTS,https://www.scoresandodds.com/wnba/props/points,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Kelsey Plum,3065570,LA,SEA,RA,8.5,-106,-110,draftkings,bet365,2,,,,8.49,,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Kelsey Plum,3065570,LA,SEA,REB,2.5,,-135,,bet365,1,,,,2.38,,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Kelsey Plum,3065570,LA,SEA,THREES,2.5,130,-160,bet365,fanduel,2,,,,2.26,,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Nneka Ogwumike,1068,LA,SEA,AST,2.5,,-150,,bet365,1,,,,2.1,,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Nneka Ogwumike,1068,LA,SEA,PTS,14.5,-110,-105,fanduel,draftkings,2,,,,14.82,,ScoresAndOdds Best Odds,PTS,https://www.scoresandodds.com/wnba/props/points,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Nneka Ogwumike,1068,LA,SEA,RA,10.5,100,-113,bet365,caesars,2,,,,10.39,,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Nneka Ogwumike,1068,LA,SEA,THREES,1.5,180,-230,bet365,hardrock,2,,,,0.99,,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Awa Fam,5345325,SEA,LA,PRA,17.5,-109,-125,draftkings,draftkings,2,,,,17.21,,ScoresAndOdds Best Odds,PRA,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Awa Fam,5345325,SEA,LA,REB,4.5,-115,106,bet365,draftkings,2,,,,4.65,,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Dominique Malonga,5220150,SEA,LA,PR,21.5,-107,-105,draftkings,bet365,2,,,,19.4,,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Dominique Malonga,5220150,SEA,LA,PRA,22.5,-106,-129,draftkings,draftkings,2,,,,20.6,,ScoresAndOdds Best Odds,PRA,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Dominique Malonga,5220150,SEA,LA,PTS,14.5,-115,100,hardrock,caesars,2,,,,13.37,,ScoresAndOdds Best Odds,PTS,https://www.scoresandodds.com/wnba/props/points,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Dominique Malonga,5220150,SEA,LA,REB,6.5,-110,-112,bet365,caesars,2,,,,6.03,,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Flau'jae Johnson,4698736,SEA,LA,AST,2.5,,111,,draftkings,1,,,,3.48,,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Flau'jae Johnson,4698736,SEA,LA,PA,14.5,-124,-110,draftkings,draftkings,2,,,,15.95,,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Flau'jae Johnson,4698736,SEA,LA,PR,16.5,-104,-110,fanduel,bet365,2,,,,16.72,,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Flau'jae Johnson,4698736,SEA,LA,PTS,11.5,-120,-105,bet365,bet365,2,,,,12.47,,ScoresAndOdds Best Odds,PTS,https://www.scoresandodds.com/wnba/props/points,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Flau'jae Johnson,4698736,SEA,LA,REB,4.5,102,-115,fanduel,hardrock,2,,,,4.25,,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Flau'jae Johnson,4698736,SEA,LA,THREES,1.5,162,-198,fanduel,draftkings,2,,,,1.42,,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Jade Melbourne,5017726,SEA,LA,AST,3.5,150,-175,bet365,draftkings,2,,,,3.14,,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Jade Melbourne,5017726,SEA,LA,PA,10.5,-110,-112,draftkings,bet365,2,,,,10.25,,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Jade Melbourne,5017726,SEA,LA,PRA,12.5,-122,-108,fanduel,fanduel,2,,,,12.13,,ScoresAndOdds Best Odds,PRA,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Jade Melbourne,5017726,SEA,LA,PTS,7.5,101,-124,draftkings,caesars,2,,,,7.11,,ScoresAndOdds Best Odds,PTS,https://www.scoresandodds.com/wnba/props/points,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Natisha Hiedeman,3906753,SEA,LA,PRA,19.5,-117,-106,draftkings,fanduel,2,,,,19.67,,ScoresAndOdds Best Odds,PRA,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Natisha Hiedeman,3906753,SEA,LA,PTS,12.5,-125,102,draftkings,bet365,2,,,,12.68,,ScoresAndOdds Best Odds,PTS,https://www.scoresandodds.com/wnba/props/points,11906480,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Brittney Sykes,2988756,TOR,CON,AST,3.5,-140,110,bet365,bet365,2,,,,4.15,,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11906450,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Brittney Sykes,2988756,TOR,CON,PA,23.5,-117,-104,draftkings,fanduel,2,,,,25.31,,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11906450,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Brittney Sykes,2988756,TOR,CON,PTS,19.5,-110,-102,hardrock,caesars,2,,,,21.16,,ScoresAndOdds Best Odds,PTS,https://www.scoresandodds.com/wnba/props/points,11906450,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Brittney Sykes,2988756,TOR,CON,REB,4.5,124,-135,caesars,bet365,2,,,,4.08,,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11906450,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Brittney Sykes,2988756,TOR,CON,THREES,1.5,195,-233,bet365,draftkings,2,,,,0.85,,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11906450,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Marina Mabrey,3904576,TOR,CON,PR,21.5,-110,-109,bet365,draftkings,2,,,,21.72,,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11906450,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Marina Mabrey,3904576,TOR,CON,PRA,25.5,-122,100,fanduel,bet365,2,,,,24.93,,ScoresAndOdds Best Odds,PRA,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",11906450,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Marina Mabrey,3904576,TOR,CON,RA,7.5,-120,100,draftkings,bet365,2,,,,6.89,,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11906450,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Marina Mabrey,3904576,TOR,CON,REB,3.5,-120,100,draftkings,bet365,2,,,,3.68,,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11906450,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Marina Mabrey,3904576,TOR,CON,THREES,2.5,-125,100,bet365,bet365,2,,,,2.07,,ScoresAndOdds Best Odds,THREES,https://www.scoresandodds.com/wnba/props/3-pointers,11906450,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Nyara Sabally,4398768,TOR,CON,PRA,19.5,-110,-120,fanduel,caesars,2,,,,17.69,,ScoresAndOdds Best Odds,PRA,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",11906450,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Nyara Sabally,4398768,TOR,CON,PTS,11.5,105,-120,caesars,bet365,2,,,,10.41,,ScoresAndOdds Best Odds,PTS,https://www.scoresandodds.com/wnba/props/points,11906450,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
2026-06-10,Nyara Sabally,4398768,TOR,CON,REB,5.5,-115,-103,bet365,draftkings,2,,,,5.93,,ScoresAndOdds Best Odds,REB,https://www.scoresandodds.com/wnba/props/rebounds,11906450,,,,2026-06-10T18:13:29Z,live_current,current_roster_match
