game_date,player,player_id,team_abbr,opponent_abbr,market,line,over_odds,under_odds,over_book,under_book,sportsbook_count,game_total,spread,source_pick,source_projection,source_odds,source_book,source_market,source_url,source_event_id,source_away_abbr,source_home_abbr,game_time_et,line_last_updated,source_status,team_resolution_status
2026-05-29,Allisha Gray,3058901,ATL,POR,PR,24.5,,-120,,,1,163.5,8.5,UNDER,20.2,-120,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/atlanta-dream-portland-fire-scores-odds-picks-props-may-29-2026/bab67a5b-b55a-4880-bd48-b4237b062001,,ATL,POR,10:00 PM,2026-05-29T18:19:17Z,live_current,source_game_match
2026-05-29,Allisha Gray,3058901,ATL,POR,PTS,19.5,,-106,,,1,163.5,8.5,UNDER,16.0,-106,FanDuel,Points,https://www.sportsgrid.com/wnba/game/atlanta-dream-portland-fire-scores-odds-picks-props-may-29-2026/bab67a5b-b55a-4880-bd48-b4237b062001,,ATL,POR,10:00 PM,2026-05-29T18:19:17Z,live_current,source_game_match
2026-05-29,Allisha Gray,3058901,ATL,POR,THREES,2.5,,-210,,,1,163.5,8.5,UNDER,1.3,-210,FanDuel,3 Point FG Made,https://www.sportsgrid.com/wnba/game/atlanta-dream-portland-fire-scores-odds-picks-props-may-29-2026/bab67a5b-b55a-4880-bd48-b4237b062001,,ATL,POR,10:00 PM,2026-05-29T18:19:17Z,live_current,source_game_match
2026-05-29,Skylar Diggins,2491205,CHI,MIN,PTS,16.5,,-115,,,1,172.5,4.5,UNDER,13.8,-115,FanDuel,Points,https://www.sportsgrid.com/wnba/game/minnesota-lynx-chicago-sky-scores-odds-picks-props-may-29-2026/16e9d640-11df-4a2b-b3c0-9a55ac0f7c8c,,MIN,CHI,7:30 PM,2026-05-29T18:19:17Z,live_current,source_game_match
2026-05-29,Ariel Atkins,3146151,LA,WSH,PA,17.5,,-104,,,1,165.5,1.5,UNDER,10.8,-104,FanDuel,Pts + Ast,https://www.sportsgrid.com/wnba/game/los-angeles-sparks-washington-mystics-scores-odds-picks-props-may-29-2026/d147608a-27fd-4d4b-8bcd-b4601da8e238,,LA,WSH,7:30 PM,2026-05-29T18:19:17Z,live_current,source_game_match
2026-05-29,Ariel Atkins,3146151,LA,WSH,PTS,13.5,,-114,,,1,165.5,1.5,UNDER,8.5,-114,FanDuel,Points,https://www.sportsgrid.com/wnba/game/los-angeles-sparks-washington-mystics-scores-odds-picks-props-may-29-2026/d147608a-27fd-4d4b-8bcd-b4601da8e238,,LA,WSH,7:30 PM,2026-05-29T18:19:17Z,live_current,source_game_match
2026-05-29,Ariel Atkins,3146151,LA,WSH,THREES,1.5,,-108,,,1,165.5,1.5,UNDER,0.9,-108,FanDuel,3 Point FG Made,https://www.sportsgrid.com/wnba/game/los-angeles-sparks-washington-mystics-scores-odds-picks-props-may-29-2026/d147608a-27fd-4d4b-8bcd-b4601da8e238,,LA,WSH,7:30 PM,2026-05-29T18:19:17Z,live_current,source_game_match
2026-05-29,Courtney Williams,2987891,MIN,CHI,PR,20.5,-132,,,,1,172.5,4.5,OVER,24.0,-132,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/minnesota-lynx-chicago-sky-scores-odds-picks-props-may-29-2026/16e9d640-11df-4a2b-b3c0-9a55ac0f7c8c,,MIN,CHI,7:30 PM,2026-05-29T18:19:17Z,live_current,source_game_match
2026-05-29,Courtney Williams,2987891,MIN,CHI,PTS,15.5,-114,,,,1,172.5,4.5,OVER,17.8,-114,FanDuel,Points,https://www.sportsgrid.com/wnba/game/minnesota-lynx-chicago-sky-scores-odds-picks-props-may-29-2026/16e9d640-11df-4a2b-b3c0-9a55ac0f7c8c,,MIN,CHI,7:30 PM,2026-05-29T18:19:17Z,live_current,source_game_match
2026-05-29,Breanna Stewart,2998928,NY,PHX,PA,22.5,,-114,,,1,170.5,6.5,UNDER,19.3,-114,FanDuel,Pts + Ast,https://www.sportsgrid.com/wnba/game/phoenix-mercury-new-york-liberty-scores-odds-picks-props-may-29-2026/d89be707-72cc-4942-85b5-e5aa6c61ff74,,PHX,NY,7:30 PM,2026-05-29T18:19:17Z,live_current,source_game_match
