game_date,player,player_id,team_abbr,opponent_abbr,market,line,over_odds,under_odds,over_book,under_book,sportsbook_count,game_total,spread,source_pick,source_projection,source_odds,source_book,source_market,source_url,source_event_id,source_away_abbr,source_home_abbr,game_time_et,line_last_updated,source_status,team_resolution_status
2026-05-15,Skylar Diggins,2491205,CHI,PHX,PA,22.5,,-106,,,1,166.5,3.5,UNDER,19.4,-106,FanDuel,Pts + Ast,https://www.sportsgrid.com/wnba/game/chicago-sky-phoenix-mercury-scores-odds-picks-props-may-15-2026/846788b6-b37b-4859-a14c-5c10d60962f7,,CHI,PHX,10:00 PM,2026-05-15T17:05:27Z,live_current,source_game_match
2026-05-15,Skylar Diggins,2491205,CHI,PHX,PTS,16.5,,-122,,,1,166.5,3.5,UNDER,13.4,-122,FanDuel,Points,https://www.sportsgrid.com/wnba/game/chicago-sky-phoenix-mercury-scores-odds-picks-props-may-15-2026/846788b6-b37b-4859-a14c-5c10d60962f7,,CHI,PHX,10:00 PM,2026-05-15T17:05:27Z,live_current,source_game_match
2026-05-15,Kahleah Copper,2998938,PHX,CHI,THREES,2.5,,-210,,,1,166.5,3.5,UNDER,0.8,-210,FanDuel,3 Point FG Made,https://www.sportsgrid.com/wnba/game/chicago-sky-phoenix-mercury-scores-odds-picks-props-may-15-2026/846788b6-b37b-4859-a14c-5c10d60962f7,,CHI,PHX,10:00 PM,2026-05-15T17:05:27Z,live_current,source_game_match
2026-05-15,Brittney Sykes,2988756,TOR,LA,PRA,24.5,,-128,,,1,170.5,7.5,UNDER,16.2,-128,FanDuel,Pts + Reb + Ast,https://www.sportsgrid.com/wnba/game/toronto-tempo-los-angeles-sparks-scores-odds-picks-props-may-15-2026/f1045599-853f-41c4-a17e-342778fa301f,,TOR,LA,10:00 PM,2026-05-15T17:05:27Z,live_current,source_game_match
2026-05-15,Brittney Sykes,2988756,TOR,LA,PTS,16.5,,-120,,,1,170.5,7.5,UNDER,10.5,-120,FanDuel,Points,https://www.sportsgrid.com/wnba/game/toronto-tempo-los-angeles-sparks-scores-odds-picks-props-may-15-2026/f1045599-853f-41c4-a17e-342778fa301f,,TOR,LA,10:00 PM,2026-05-15T17:05:27Z,live_current,source_game_match
2026-05-15,Nyara Sabally,4398768,TOR,LA,PTS,8.5,,-114,,,1,170.5,7.5,UNDER,3.7,-114,FanDuel,Points,https://www.sportsgrid.com/wnba/game/toronto-tempo-los-angeles-sparks-scores-odds-picks-props-may-15-2026/f1045599-853f-41c4-a17e-342778fa301f,,TOR,LA,10:00 PM,2026-05-15T17:05:27Z,live_current,source_game_match
2026-05-15,Brittney Griner,2490553,CON,LV,PR,18.5,,-118,,,1,171.5,14.5,UNDER,15.0,-118,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/las-vegas-aces-connecticut-sun-scores-odds-picks-props-may-15-2026/d135c2df-c851-4551-9f18-5a268e57c9cc,,LV,CON,7:30 PM,2026-05-15T17:05:27Z,live_current,source_game_match
2026-05-15,Brittney Griner,2490553,CON,LV,PTS,12.5,,-118,,,1,171.5,14.5,UNDER,10.6,-118,FanDuel,Points,https://www.sportsgrid.com/wnba/game/las-vegas-aces-connecticut-sun-scores-odds-picks-props-may-15-2026/d135c2df-c851-4551-9f18-5a268e57c9cc,,LV,CON,7:30 PM,2026-05-15T17:05:27Z,live_current,source_game_match
2026-05-15,Caitlin Clark,4433403,IND,WSH,PA,29.5,,-125,,,1,170.5,8.5,UNDER,23.5,-125,FanDuel,Pts + Ast,https://www.sportsgrid.com/wnba/game/washington-mystics-indiana-fever-scores-odds-picks-props-may-15-2026/d935d658-228f-4035-89f2-3425e54f4cb9,,WSH,IND,7:30 PM,2026-05-15T17:05:27Z,live_current,source_game_match
2026-05-15,Caitlin Clark,4433403,IND,WSH,PTS,20.5,,-115,,,1,170.5,8.5,UNDER,15.1,-115,FanDuel,Points,https://www.sportsgrid.com/wnba/game/washington-mystics-indiana-fever-scores-odds-picks-props-may-15-2026/d935d658-228f-4035-89f2-3425e54f4cb9,,WSH,IND,7:30 PM,2026-05-15T17:05:27Z,live_current,source_game_match
2026-05-15,Caitlin Clark,4433403,IND,WSH,THREES,2.5,,108,,,1,170.5,8.5,UNDER,1.2,108,FanDuel,3 Point FG Made,https://www.sportsgrid.com/wnba/game/washington-mystics-indiana-fever-scores-odds-picks-props-may-15-2026/d935d658-228f-4035-89f2-3425e54f4cb9,,WSH,IND,7:30 PM,2026-05-15T17:05:27Z,live_current,source_game_match
2026-05-15,Jackie Young,4065870,LV,CON,THREES,2.5,,-200,,,1,171.5,14.5,UNDER,1.4,-200,FanDuel,3 Point FG Made,https://www.sportsgrid.com/wnba/game/las-vegas-aces-connecticut-sun-scores-odds-picks-props-may-15-2026/d135c2df-c851-4551-9f18-5a268e57c9cc,,LV,CON,7:30 PM,2026-05-15T17:05:27Z,live_current,source_game_match
2026-05-15,Kamilla Cardoso,4433405,CHI,PHX,AST,1.5,100,-125,bet365,bet365,2,,,,2.13,,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11905770,,,,2026-05-15T17:05:29Z,live_current,slate_matchup_match
2026-05-15,Kamilla Cardoso,4433405,CHI,PHX,PA,15.5,-115,-110,bet365,bet365,2,,,,16.28,,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11905770,,,,2026-05-15T17:05:29Z,live_current,slate_matchup_match
2026-05-15,Kamilla Cardoso,4433405,CHI,PHX,PRA,24.5,-112,-112,bet365,bet365,2,,,,27.12,,ScoresAndOdds Best Odds,PRA,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",11905770,,,,2026-05-15T17:05:29Z,live_current,slate_matchup_match
2026-05-15,Kamilla Cardoso,4433405,CHI,PHX,PTS,13.5,-125,105,draftkings,bet365,2,,,,14.15,,ScoresAndOdds Best Odds,PTS,https://www.scoresandodds.com/wnba/props/points,11905770,,,,2026-05-15T17:05:29Z,live_current,slate_matchup_match
2026-05-15,Kamilla Cardoso,4433405,CHI,PHX,RA,11.5,-110,-115,bet365,bet365,2,,,,12.97,,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11905770,,,,2026-05-15T17:05:29Z,live_current,slate_matchup_match
