game_date,player,player_id,team_abbr,opponent_abbr,market,line,over_odds,under_odds,over_book,under_book,sportsbook_count,game_total,spread,source_pick,source_projection,source_odds,source_book,source_market,source_url,source_event_id,source_away_abbr,source_home_abbr,game_time_et,line_last_updated,source_status,team_resolution_status
2026-06-04,Caitlin Clark,4433403,IND,ATL,PA,28.5,,-108,,,1,173.5,1.5,UNDER,23.0,-108,FanDuel,Pts + Ast,https://www.sportsgrid.com/wnba/game/atlanta-dream-indiana-fever-scores-odds-picks-props-june-04-2026/27bfc033-4dec-42cd-bc6a-d77fafc72b46,,ATL,IND,7:00 PM,2026-06-04T18:00:23Z,live_current,source_game_match
2026-06-04,Caitlin Clark,4433403,IND,ATL,PR,24.5,,-122,,,1,173.5,1.5,UNDER,18.8,-122,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/atlanta-dream-indiana-fever-scores-odds-picks-props-june-04-2026/27bfc033-4dec-42cd-bc6a-d77fafc72b46,,ATL,IND,7:00 PM,2026-06-04T18:00:23Z,live_current,source_game_match
2026-06-04,Caitlin Clark,4433403,IND,ATL,PTS,19.5,,-102,,,1,173.5,1.5,UNDER,15.4,-102,FanDuel,Points,https://www.sportsgrid.com/wnba/game/atlanta-dream-indiana-fever-scores-odds-picks-props-june-04-2026/27bfc033-4dec-42cd-bc6a-d77fafc72b46,,ATL,IND,7:00 PM,2026-06-04T18:00:23Z,live_current,source_game_match
2026-06-04,Kayla Thornton,2529622,GS,MIN,PR,15.5,,-112,,,1,164.5,3.5,UNDER,10.1,-112,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/golden-state-valkyries-minnesota-lynx-scores-odds-picks-props-june-04-2026/76f9814a-4361-4e11-9d45-a70f73b183a2,,GS,MIN,9:00 PM,2026-06-04T18:00:23Z,live_current,source_game_match
2026-06-04,Kayla Thornton,2529622,GS,MIN,PTS,10.5,,-114,,,1,164.5,3.5,UNDER,5.9,-114,FanDuel,Points,https://www.sportsgrid.com/wnba/game/golden-state-valkyries-minnesota-lynx-scores-odds-picks-props-june-04-2026/76f9814a-4361-4e11-9d45-a70f73b183a2,,GS,MIN,9:00 PM,2026-06-04T18:00:23Z,live_current,source_game_match
2026-06-04,Courtney Williams,2987891,MIN,GS,PTS,15.5,-125,,,,1,164.5,3.5,OVER,17.7,-125,FanDuel,Points,https://www.sportsgrid.com/wnba/game/golden-state-valkyries-minnesota-lynx-scores-odds-picks-props-june-04-2026/76f9814a-4361-4e11-9d45-a70f73b183a2,,GS,MIN,9:00 PM,2026-06-04T18:00:23Z,live_current,source_game_match
2026-06-04,Allisha Gray,3058901,ATL,IND,AST,2.5,,-170,,hardrock,1,,,,2.53,,ScoresAndOdds Best Odds,AST,https://www.scoresandodds.com/wnba/props/assists,11906360,,,,2026-06-04T18:00:27Z,live_current,current_roster_match
2026-06-04,Allisha Gray,3058901,ATL,IND,PA,22.5,-115,-105,draftkings,bet365,2,,,,22.34,,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11906360,,,,2026-06-04T18:00:27Z,live_current,current_roster_match
2026-06-04,Allisha Gray,3058901,ATL,IND,PR,24.5,-112,-110,bet365,draftkings,2,,,,24.2,,ScoresAndOdds Best Odds,PR,https://www.scoresandodds.com/wnba/props/points-&-rebounds,11906360,,,,2026-06-04T18:00:27Z,live_current,current_roster_match
2026-06-04,Allisha Gray,3058901,ATL,IND,PTS,20.5,-104,-112,fanduel,bet365,2,,,,19.81,,ScoresAndOdds Best Odds,PTS,https://www.scoresandodds.com/wnba/props/points,11906360,,,,2026-06-04T18:00:27Z,live_current,current_roster_match
