game_date,player,player_id,team_abbr,opponent_abbr,market,line,over_odds,under_odds,sportsbook_count,game_total,spread,source_pick,source_projection,source_odds,source_book,source_market,source_url,source_away_abbr,source_home_abbr,game_time_et,line_last_updated,source_status,team_resolution_status
2026-08-02,Monique Billings,3142255,IND,MIN,PR,15.5,100,,1,192.5,5.5,OVER,18.1,100,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/indiana-fever-minnesota-lynx-scores-odds-picks-props-august-02-2026/62ce4f07-0b80-47e0-a34f-db221f8a242f,IND,MIN,1:00 PM,2026-08-02T15:47:47Z,live_current,source_game_match
2026-08-02,Monique Billings,3142255,IND,MIN,REB,5.5,-136,,1,192.5,5.5,OVER,7.7,-136,FanDuel,Rebounds,https://www.sportsgrid.com/wnba/game/indiana-fever-minnesota-lynx-scores-odds-picks-props-august-02-2026/62ce4f07-0b80-47e0-a34f-db221f8a242f,IND,MIN,1:00 PM,2026-08-02T15:47:47Z,live_current,source_game_match
2026-08-02,Napheesa Collier,3917450,MIN,IND,PTS,19.5,,-114,1,192.5,5.5,UNDER,16.6,-114,FanDuel,Points,https://www.sportsgrid.com/wnba/game/indiana-fever-minnesota-lynx-scores-odds-picks-props-august-02-2026/62ce4f07-0b80-47e0-a34f-db221f8a242f,IND,MIN,1:00 PM,2026-08-02T15:47:47Z,live_current,source_game_match
2026-08-02,Cameron Brink,4433404,LA,POR,PR,16.5,,-102,1,185.5,1.5,UNDER,12.2,-102,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/los-angeles-sparks-portland-fire-scores-odds-picks-props-august-02-2026/2bf35afe-60a1-4032-8eb1-73a501c9aa49,LA,POR,3:30 PM,2026-08-02T15:47:47Z,live_current,source_game_match
2026-08-02,Cameron Brink,4433404,LA,POR,PTS,11.5,,-118,1,185.5,1.5,UNDER,7.5,-118,FanDuel,Points,https://www.sportsgrid.com/wnba/game/los-angeles-sparks-portland-fire-scores-odds-picks-props-august-02-2026/2bf35afe-60a1-4032-8eb1-73a501c9aa49,LA,POR,3:30 PM,2026-08-02T15:47:47Z,live_current,source_game_match
2026-08-02,Erica Wheeler,2491214,LA,POR,PTS,9.5,-114,,1,185.5,1.5,OVER,11.5,-114,FanDuel,Points,https://www.sportsgrid.com/wnba/game/los-angeles-sparks-portland-fire-scores-odds-picks-props-august-02-2026/2bf35afe-60a1-4032-8eb1-73a501c9aa49,LA,POR,3:30 PM,2026-08-02T15:47:47Z,live_current,source_game_match
2026-08-02,Diamond Miller,4433635,CON,DAL,PTS,9.5,100,,1,173.5,10.5,OVER,10.9,100,FanDuel,Points,https://www.sportsgrid.com/wnba/game/connecticut-sun-dallas-wings-scores-odds-picks-props-august-02-2026/24c0b476-4750-474c-bb5e-6add93deb0e0,CON,DAL,7:00 PM,2026-08-02T15:47:47Z,live_current,source_game_match
2026-08-02,Arike Ogunbowale,3904577,DAL,CON,PR,18.5,-112,,1,173.5,10.5,OVER,21.1,-112,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/connecticut-sun-dallas-wings-scores-odds-picks-props-august-02-2026/24c0b476-4750-474c-bb5e-6add93deb0e0,CON,DAL,7:00 PM,2026-08-02T15:47:47Z,live_current,source_game_match
2026-08-02,Arike Ogunbowale,3904577,DAL,CON,PTS,15.5,-108,,1,173.5,10.5,OVER,17.1,-108,FanDuel,Points,https://www.sportsgrid.com/wnba/game/connecticut-sun-dallas-wings-scores-odds-picks-props-august-02-2026/24c0b476-4750-474c-bb5e-6add93deb0e0,CON,DAL,7:00 PM,2026-08-02T15:47:47Z,live_current,source_game_match
2026-08-02,Isabelle Harrison,2566453,TOR,GS,PR,17.5,-118,,1,164.5,13.5,OVER,22.4,-118,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/toronto-tempo-golden-state-valkyries-scores-odds-picks-props-august-02-2026/5873a92c-7443-41fc-b08a-a631c30823e1,TOR,GS,8:30 PM,2026-08-02T15:47:47Z,live_current,source_game_match
2026-08-02,Isabelle Harrison,2566453,TOR,GS,PTS,11.5,-110,,1,164.5,13.5,OVER,15.0,-110,FanDuel,Points,https://www.sportsgrid.com/wnba/game/toronto-tempo-golden-state-valkyries-scores-odds-picks-props-august-02-2026/5873a92c-7443-41fc-b08a-a631c30823e1,TOR,GS,8:30 PM,2026-08-02T15:47:47Z,live_current,source_game_match
2026-08-02,Isabelle Harrison,2566453,TOR,GS,REB,5.5,-144,,1,164.5,13.5,OVER,7.4,-144,FanDuel,Rebounds,https://www.sportsgrid.com/wnba/game/toronto-tempo-golden-state-valkyries-scores-odds-picks-props-august-02-2026/5873a92c-7443-41fc-b08a-a631c30823e1,TOR,GS,8:30 PM,2026-08-02T15:47:47Z,live_current,source_game_match
