model_action,selected_rank,tier,final_score,player,team,team_name,opponent,opponent_name,market,side,line,projected_value,line_gap,model_probability,fair_probability,price_edge,projected_minutes,sample_size,source_pick,source_projection,source_odds,source_book,source_market,source_status,team_resolution_status,source_url,risk_flags,rejection_reason
COVERAGE,,D,0.26923,Leonie Fiebich,NY,New York Liberty,TOR,Toronto Tempo,PTS,UNDER,7.5,6.776,-0.724,0.56315,0.46691,0.09624,28.67,94,NAN,7.96,,bet365,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,source_projection_disagreement,
COVERAGE,,D,0.47667,Leonie Fiebich,NY,New York Liberty,TOR,Toronto Tempo,THREES,UNDER,1.5,1.135,-0.365,0.60902,0.58006,0.02896,28.67,94,NAN,1.49,,caesars,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_near_line,
COVERAGE,,D,0.25194,Marine Johannes,NY,New York Liberty,TOR,Toronto Tempo,AST,UNDER,3.5,3.286,-0.214,0.53758,0.50615,0.03142,23.98,57,NAN,3.43,,draftkings,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,source_projection_near_line|volatile_minutes,
COVERAGE,,D,0.038,Marine Johannes,NY,New York Liberty,TOR,Toronto Tempo,THREES,OVER,2.5,2.815,0.315,0.53099,0.50341,0.02758,23.98,57,NAN,2.37,,fanduel,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_disagreement|source_projection_near_line|volatile_minutes,
COVERAGE,,D,0.3415,Sabrina Ionescu,NY,New York Liberty,TOR,Toronto Tempo,AST,UNDER,5.5,5.089,-0.411,0.55432,0.45981,0.09451,26.46,100,NAN,,,draftkings,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,missing_source_projection|volatile_minutes,
COVERAGE,,D,0.36781,Sabrina Ionescu,NY,New York Liberty,TOR,Toronto Tempo,PA,UNDER,20.5,16.887,-3.613,0.62959,0.48817,0.14142,26.46,100,NAN,20.76,,draftkings,PA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-assists,combo_market_correlation|source_projection_disagreement|source_projection_near_line|volatile_minutes,
COVERAGE,,D,0.29564,Sabrina Ionescu,NY,New York Liberty,TOR,Toronto Tempo,PR,UNDER,18.5,15.296,-3.204,0.60398,0.48023,0.12375,26.46,100,NAN,18.62,,draftkings,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation|source_projection_disagreement|source_projection_near_line|volatile_minutes,
COVERAGE,,D,0.30494,Sabrina Ionescu,NY,New York Liberty,TOR,Toronto Tempo,PRA,UNDER,24.5,20.625,-3.875,0.6045,0.48222,0.12228,26.46,100,NAN,24.57,,draftkings,PRA,live_current,current_roster_match,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",combo_market_correlation|source_projection_disagreement|source_projection_near_line|volatile_minutes,
COVERAGE,,C,0.65202,Sabrina Ionescu,NY,New York Liberty,TOR,Toronto Tempo,PTS,UNDER,14.5,10.292,-4.208,0.65522,0.48692,0.1683,26.46,100,NAN,,,draftkings,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,missing_source_projection|volatile_minutes,
COVERAGE,,D,0.08551,Sabrina Ionescu,NY,New York Liberty,TOR,Toronto Tempo,RA,UNDER,9.5,9.066,-0.434,0.51268,0.46457,0.04812,26.46,100,NAN,9.76,,draftkings,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_disagreement|volatile_minutes,
COVERAGE,,D,0.24859,Sabrina Ionescu,NY,New York Liberty,TOR,Toronto Tempo,REB,OVER,3.5,3.711,0.211,0.56861,0.55128,0.01733,26.46,100,NAN,,,draftkings,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,missing_source_projection|volatile_minutes,
COVERAGE,,D,0.38092,Sabrina Ionescu,NY,New York Liberty,TOR,Toronto Tempo,THREES,UNDER,1.5,1.18,-0.32,0.56662,0.42648,0.14014,26.46,100,NAN,,,draftkings,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,missing_source_projection|volatile_minutes,
COVERAGE,,D,0.03899,Satou Sabally,NY,New York Liberty,TOR,Toronto Tempo,PTS,OVER,11.5,10.838,-0.662,0.50495,0.48115,0.0238,18.97,70,NAN,11.08,,hardrock,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,source_projection_disagreement|volatile_minutes,
COVERAGE,,D,0.07858,Satou Sabally,NY,New York Liberty,TOR,Toronto Tempo,REB,OVER,3.5,3.413,-0.087,0.53097,0.46154,0.06943,18.97,70,NAN,3.29,,fanduel,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_disagreement|source_projection_near_line|volatile_minutes,
COVERAGE,,D,0.2599,Satou Sabally,NY,New York Liberty,TOR,Toronto Tempo,THREES,UNDER,1.5,1.052,-0.448,0.55376,0.64957,-0.09581,18.97,70,NAN,1.27,,draftkings,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_near_line|volatile_minutes,
COVERAGE,,D,0.405,Alyssa Thomas,PHX,Phoenix Mercury,SEA,Seattle Storm,AST,UNDER,8.5,7.511,-0.989,0.62562,0.54319,0.08243,31.47,114,NAN,8.69,,hardrock,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,source_projection_disagreement|source_projection_near_line,
COVERAGE,,C,0.65717,Alyssa Thomas,PHX,Phoenix Mercury,SEA,Seattle Storm,PA,UNDER,24.5,20.643,-3.857,0.6428,0.50968,0.13312,31.47,114,NAN,24.22,,bet365,PA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-assists,combo_market_correlation|source_projection_near_line,
SELECTED,2,A,0.75355,Alyssa Thomas,PHX,Phoenix Mercury,SEA,Seattle Storm,PR,UNDER,24.5,19.1,-5.4,0.65787,0.56522,0.09266,31.47,114,UNDER,21.5,-130.0,nan,Pts + Reb,live_current,source_game_match,https://www.sportsgrid.com/wnba/game/phoenix-mercury-seattle-storm-scores-odds-picks-props-june-03-2026/7a22a7ed-3dac-42f4-94eb-acf1d8488ccb,combo_market_correlation|single_side_price|thin_market_count,
COVERAGE,,D,0.437,Alyssa Thomas,PHX,Phoenix Mercury,SEA,Seattle Storm,PRA,UNDER,32.5,27.337,-5.163,0.6359,0.49226,0.14364,31.47,114,NAN,32.8,,bet365,PRA,live_current,current_roster_match,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",combo_market_correlation|source_projection_disagreement|source_projection_near_line,
CANDIDATE,,B,0.72175,Alyssa Thomas,PHX,Phoenix Mercury,SEA,Seattle Storm,PTS,UNDER,16.5,12.896,-3.604,0.64063,0.56897,0.07166,31.47,114,UNDER,14.7,-132.0,nan,Points,live_current,source_game_match,https://www.sportsgrid.com/wnba/game/phoenix-mercury-seattle-storm-scores-odds-picks-props-june-03-2026/7a22a7ed-3dac-42f4-94eb-acf1d8488ccb,single_side_price|thin_market_count,max_per_player
COVERAGE,,D,0.51736,Alyssa Thomas,PHX,Phoenix Mercury,SEA,Seattle Storm,RA,UNDER,16.5,14.212,-2.288,0.64792,0.5218,0.12613,31.47,114,NAN,17.27,,bet365,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_disagreement,
COVERAGE,,D,0.34766,Alyssa Thomas,PHX,Phoenix Mercury,SEA,Seattle Storm,REB,UNDER,7.5,6.697,-0.803,0.5851,0.46848,0.11662,31.47,114,NAN,8.58,,fanduel,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_disagreement,
COVERAGE,,B,0.67374,Kahleah Copper,PHX,Phoenix Mercury,SEA,Seattle Storm,AST,UNDER,2.5,1.878,-0.622,0.65917,0.57241,0.08676,32.1,94,NAN,2.26,,hardrock,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,source_projection_near_line,
COVERAGE,,D,0.38706,Kahleah Copper,PHX,Phoenix Mercury,SEA,Seattle Storm,PRA,UNDER,25.5,23.526,-1.974,0.61565,0.5203,0.09534,32.1,94,NAN,26.38,,hardrock,PRA,live_current,current_roster_match,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",combo_market_correlation|source_projection_disagreement,
COVERAGE,,C,0.57805,Kahleah Copper,PHX,Phoenix Mercury,SEA,Seattle Storm,PTS,UNDER,19.5,17.542,-1.958,0.60577,0.5098,0.09597,32.1,94,UNDER,16.8,-104.0,nan,Points,live_current,source_game_match,https://www.sportsgrid.com/wnba/game/phoenix-mercury-seattle-storm-scores-odds-picks-props-june-03-2026/7a22a7ed-3dac-42f4-94eb-acf1d8488ccb,single_side_price|thin_market_count,
COVERAGE,,D,0.28467,Kahleah Copper,PHX,Phoenix Mercury,SEA,Seattle Storm,REB,OVER,2.5,2.884,0.384,0.54681,,,32.1,94,NAN,2.96,,nan,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,no_price_edge|single_side_price|thin_market_count,
COVERAGE,,D,0.01917,Kahleah Copper,PHX,Phoenix Mercury,SEA,Seattle Storm,THREES,OVER,1.5,1.747,0.247,0.53692,0.53247,0.00445,32.1,94,NAN,1.47,,bet365,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.0,Monique Akoa Makani,PHX,Phoenix Mercury,SEA,Seattle Storm,AST,UNDER,3.5,3.589,0.089,0.52351,0.51625,0.00726,24.03,56,NAN,3.62,,fanduel,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.07649,Monique Akoa Makani,PHX,Phoenix Mercury,SEA,Seattle Storm,PA,UNDER,13.5,13.188,-0.312,0.54471,0.50332,0.04139,24.03,56,NAN,13.71,,bet365,PA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-assists,combo_market_correlation|source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.1989,Monique Akoa Makani,PHX,Phoenix Mercury,SEA,Seattle Storm,PTS,UNDER,9.5,9.599,0.099,0.54157,0.48214,0.05943,24.03,56,NAN,10.09,,bet365,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,source_projection_disagreement,
COVERAGE,,D,0.25505,Monique Akoa Makani,PHX,Phoenix Mercury,SEA,Seattle Storm,RA,OVER,5.5,5.818,0.318,0.53875,0.53309,0.00566,24.03,56,NAN,6.28,,bet365,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation,
COVERAGE,,D,0.0,Monique Akoa Makani,PHX,Phoenix Mercury,SEA,Seattle Storm,REB,UNDER,2.5,2.229,-0.271,0.54958,0.60784,-0.05826,24.03,56,NAN,2.66,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,single_side_price|source_projection_disagreement|source_projection_near_line|thin_market_count,
COVERAGE,,D,0.32926,Monique Akoa Makani,PHX,Phoenix Mercury,SEA,Seattle Storm,THREES,UNDER,1.5,1.27,-0.23,0.57823,0.57118,0.00705,24.03,56,NAN,1.29,,caesars,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_near_line,
COVERAGE,,C,0.58633,Natasha Mack,PHX,Phoenix Mercury,SEA,Seattle Storm,PR,UNDER,17.5,15.548,-1.952,0.60699,0.52632,0.08067,22.9,103,NAN,16.16,,bet365,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation,below_expanded_probability
COVERAGE,,D,0.23928,Dominique Malonga,SEA,Seattle Storm,PHX,Phoenix Mercury,PR,UNDER,20.5,19.262,-1.238,0.54185,0.50893,0.03292,23.61,50,NAN,,,draftkings,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation|missing_source_projection,
COVERAGE,,D,0.47373,Dominique Malonga,SEA,Seattle Storm,PHX,Phoenix Mercury,PTS,UNDER,13.5,12.229,-1.271,0.59718,0.51915,0.07803,23.61,50,NAN,,,draftkings,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,missing_source_projection,
COVERAGE,,D,0.36468,Dominique Malonga,SEA,Seattle Storm,PHX,Phoenix Mercury,REB,OVER,6.5,7.047,0.547,0.58676,0.55752,0.02923,23.61,50,NAN,,,draftkings,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,missing_source_projection,
COVERAGE,,D,0.16117,Flau'jae Johnson,SEA,Seattle Storm,PHX,Phoenix Mercury,PR,OVER,17.5,17.672,0.172,0.50723,0.51832,-0.01109,25.75,12,NAN,18.58,,fanduel,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation,
COVERAGE,,D,0.37226,Flau'jae Johnson,SEA,Seattle Storm,PHX,Phoenix Mercury,THREES,UNDER,1.5,1.107,-0.393,0.60373,0.66264,-0.05891,25.75,12,NAN,1.27,,bet365,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_near_line,
COVERAGE,,D,0.16487,Jade Melbourne,SEA,Seattle Storm,PHX,Phoenix Mercury,AST,UNDER,3.5,3.15,-0.35,0.54203,0.4712,0.07082,23.92,95,NAN,3.69,,fanduel,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.16542,Jade Melbourne,SEA,Seattle Storm,PHX,Phoenix Mercury,PTS,UNDER,8.5,8.335,-0.165,0.52339,0.52174,0.00165,23.92,95,NAN,8.27,,bet365,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,source_projection_near_line,
COVERAGE,,D,0.31263,Natisha Hiedeman,SEA,Seattle Storm,PHX,Phoenix Mercury,AST,UNDER,4.5,3.785,-0.715,0.60845,0.56448,0.04397,24.33,119,NAN,4.54,,bet365,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.52867,Natisha Hiedeman,SEA,Seattle Storm,PHX,Phoenix Mercury,PA,UNDER,17.5,15.673,-1.827,0.58347,0.50632,0.07715,24.33,119,NAN,17.03,,bet365,PA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-assists,combo_market_correlation,
COVERAGE,,D,0.50259,Natisha Hiedeman,SEA,Seattle Storm,PHX,Phoenix Mercury,PR,UNDER,15.5,13.932,-1.568,0.57515,0.50445,0.0707,24.33,119,NAN,14.56,,bet365,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation,
COVERAGE,,D,0.55653,Natisha Hiedeman,SEA,Seattle Storm,PHX,Phoenix Mercury,PTS,UNDER,13.5,11.889,-1.611,0.58438,0.50602,0.07836,24.33,119,NAN,12.49,,bet365,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,,
COVERAGE,,D,0.28433,Natisha Hiedeman,SEA,Seattle Storm,PHX,Phoenix Mercury,RA,UNDER,6.5,5.826,-0.674,0.60094,0.51572,0.08522,24.33,119,NAN,6.61,,bet365,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.511,Natisha Hiedeman,SEA,Seattle Storm,PHX,Phoenix Mercury,REB,UNDER,2.5,2.04,-0.46,0.63914,0.62264,0.01649,24.33,119,NAN,2.07,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,single_side_price|thin_market_count,
COVERAGE,,D,0.21358,Natisha Hiedeman,SEA,Seattle Storm,PHX,Phoenix Mercury,THREES,UNDER,1.5,1.33,-0.17,0.5648,0.48072,0.08408,24.33,119,NAN,1.57,,caesars,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.18325,Brittney Sykes,TOR,Toronto Tempo,NY,New York Liberty,AST,UNDER,3.5,3.432,-0.068,0.53343,0.44663,0.0868,30.5,75,NAN,3.87,,bet365,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,source_projection_disagreement,
COVERAGE,,C,0.61468,Brittney Sykes,TOR,Toronto Tempo,NY,New York Liberty,PA,UNDER,22.5,19.748,-2.752,0.64266,0.50213,0.14052,30.5,75,NAN,22.18,,bet365,PA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-assists,combo_market_correlation|source_projection_near_line,
COVERAGE,,D,0.54828,Brittney Sykes,TOR,Toronto Tempo,NY,New York Liberty,PR,UNDER,22.5,20.005,-2.495,0.61677,0.51381,0.10296,30.5,75,NAN,22.44,,fanduel,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation|source_projection_near_line,
COVERAGE,,C,0.56803,Brittney Sykes,TOR,Toronto Tempo,NY,New York Liberty,PRA,UNDER,26.5,23.434,-3.066,0.62304,0.50523,0.11781,30.5,75,NAN,26.31,,bet365,PRA,live_current,current_roster_match,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",combo_market_correlation|source_projection_near_line,
COVERAGE,,C,0.60149,Brittney Sykes,TOR,Toronto Tempo,NY,New York Liberty,PTS,UNDER,18.5,16.318,-2.182,0.62884,0.49885,0.12999,30.5,75,NAN,18.31,,hardrock,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,source_projection_near_line,
COVERAGE,,D,0.27289,Brittney Sykes,TOR,Toronto Tempo,NY,New York Liberty,RA,UNDER,7.5,7.117,-0.383,0.57609,0.488,0.0881,30.5,75,NAN,8.0,,draftkings,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_disagreement,
COVERAGE,,D,0.18264,Brittney Sykes,TOR,Toronto Tempo,NY,New York Liberty,REB,UNDER,3.5,3.683,0.183,0.52956,0.46131,0.06825,30.5,75,NAN,4.13,,fanduel,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_disagreement,
COVERAGE,,A,0.76148,Brittney Sykes,TOR,Toronto Tempo,NY,New York Liberty,THREES,UNDER,1.5,0.885,-0.615,0.68722,0.63415,0.05307,30.5,75,NAN,1.27,,fanduel,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_near_line,
COVERAGE,,D,0.11619,Kiki Rice,TOR,Toronto Tempo,NY,New York Liberty,AST,OVER,2.5,2.826,0.326,0.52059,,,28.32,11,NAN,2.64,,nan,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,no_price_edge|single_side_price|source_projection_near_line|thin_market_count,
COVERAGE,,D,0.48822,Kiki Rice,TOR,Toronto Tempo,NY,New York Liberty,PA,OVER,14.5,16.403,1.903,0.5822,0.50659,0.07562,28.32,11,NAN,15.09,,bet365,PA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-assists,combo_market_correlation,
COVERAGE,,D,0.45678,Kiki Rice,TOR,Toronto Tempo,NY,New York Liberty,PRA,OVER,19.5,21.462,1.962,0.57241,0.49332,0.07909,28.32,11,NAN,20.09,,hardrock,PRA,live_current,current_roster_match,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",combo_market_correlation,
COVERAGE,,D,0.19098,Kiki Rice,TOR,Toronto Tempo,NY,New York Liberty,RA,OVER,7.5,7.884,0.384,0.50949,0.4712,0.03829,28.32,11,NAN,7.64,,bet365,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_near_line,
COVERAGE,,D,0.4118,Kiki Rice,TOR,Toronto Tempo,NY,New York Liberty,REB,OVER,4.5,5.057,0.557,0.57102,0.53676,0.03426,28.32,11,NAN,5.0,,hardrock,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,,
COVERAGE,,D,0.33142,Marina Mabrey,TOR,Toronto Tempo,NY,New York Liberty,AST,OVER,3.5,4.015,0.515,0.57927,0.42564,0.15362,28.49,94,NAN,2.88,,fanduel,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,source_projection_disagreement,
COVERAGE,,D,0.00545,Marina Mabrey,TOR,Toronto Tempo,NY,New York Liberty,PA,OVER,21.5,21.461,-0.039,0.50872,0.49462,0.01409,28.49,94,NAN,20.2,,fanduel,PA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-assists,combo_market_correlation|source_projection_disagreement,
COVERAGE,,D,0.19481,Marina Mabrey,TOR,Toronto Tempo,NY,New York Liberty,PRA,UNDER,25.5,25.339,-0.161,0.51448,0.51083,0.00365,28.49,94,NAN,24.42,,draftkings,PRA,live_current,current_roster_match,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",combo_market_correlation,
COVERAGE,,D,0.3763,Marina Mabrey,TOR,Toronto Tempo,NY,New York Liberty,PTS,UNDER,18.5,17.447,-1.053,0.54769,0.51685,0.03084,28.49,94,NAN,17.32,,hardrock,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,,
COVERAGE,,D,0.14199,Marina Mabrey,TOR,Toronto Tempo,NY,New York Liberty,RA,OVER,7.5,7.893,0.393,0.51822,0.44979,0.06844,28.49,94,NAN,7.1,,bet365,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_disagreement,
COVERAGE,,D,0.29704,Marina Mabrey,TOR,Toronto Tempo,NY,New York Liberty,REB,OVER,3.5,3.879,0.379,0.54174,0.56427,-0.02253,28.49,94,NAN,4.22,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,,
COVERAGE,,D,0.16642,Marina Mabrey,TOR,Toronto Tempo,NY,New York Liberty,THREES,OVER,2.5,2.609,0.109,0.50551,0.53125,-0.02574,28.49,94,NAN,2.55,,bet365,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_near_line,
COVERAGE,,D,0.29109,Nyara Sabally,TOR,Toronto Tempo,NY,New York Liberty,PR,UNDER,14.5,14.512,0.012,0.56027,0.51685,0.04342,22.28,63,NAN,14.38,,draftkings,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation|source_projection_near_line|volatile_minutes,
COVERAGE,,D,0.16613,Nyara Sabally,TOR,Toronto Tempo,NY,New York Liberty,PTS,OVER,8.5,9.749,1.249,0.50006,0.5279,-0.02783,22.28,63,NAN,8.64,,bet365,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,source_projection_near_line|volatile_minutes,
COVERAGE,,D,0.2898,Nyara Sabally,TOR,Toronto Tempo,NY,New York Liberty,REB,UNDER,5.5,4.766,-0.734,0.59942,0.53934,0.06008,22.28,63,NAN,5.74,,draftkings,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_disagreement|source_projection_near_line|volatile_minutes,
