model_action,selected_rank,tier,final_score,player,team,team_name,opponent,opponent_name,market,side,line,projected_value,line_gap,model_probability,fair_probability,price_edge,projected_minutes,sample_size,source_pick,source_projection,source_odds,source_book,source_market,source_status,team_resolution_status,source_url,risk_flags,rejection_reason
COVERAGE,,D,0.33245,Veronica Burton,GS,Golden State Valkyries,IND,Indiana Fever,PR,UNDER,17.5,15.764,-1.736,0.55316,0.5279,0.02525,24.9,94,NAN,16.75,,caesars,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation|volatile_minutes,
COVERAGE,,D,0.0,Veronica Burton,GS,Golden State Valkyries,IND,Indiana Fever,PRA,UNDER,23.5,21.613,-1.887,0.52774,0.50318,0.02456,24.9,94,NAN,23.72,,draftkings,PRA,live_current,current_roster_match,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",combo_market_correlation|source_projection_disagreement|source_projection_near_line|volatile_minutes,
COVERAGE,,D,0.0,Veronica Burton,GS,Golden State Valkyries,IND,Indiana Fever,RA,UNDER,9.5,8.9,-0.6,0.51412,0.53676,-0.02264,24.9,94,NAN,10.36,,caesars,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_disagreement|volatile_minutes,
COVERAGE,,D,0.26098,Veronica Burton,GS,Golden State Valkyries,IND,Indiana Fever,THREES,OVER,1.5,1.784,0.284,0.59036,0.46691,0.12345,24.9,94,NAN,1.26,,bet365,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_disagreement|source_projection_near_line|volatile_minutes,
COVERAGE,,D,0.16679,Aliyah Boston,IND,Indiana Fever,GS,Golden State Valkyries,PR,OVER,21.5,23.56,2.06,0.557,0.51982,0.03717,25.99,108,NAN,20.66,,caesars,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation|source_projection_disagreement|volatile_minutes,
COVERAGE,,D,0.28853,Aliyah Boston,IND,Indiana Fever,GS,Golden State Valkyries,REB,OVER,7.5,8.509,1.009,0.59681,0.50659,0.09023,25.99,108,NAN,7.44,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_disagreement|source_projection_near_line|volatile_minutes,
COVERAGE,,D,0.21105,Caitlin Clark,IND,Indiana Fever,GS,Golden State Valkyries,AST,UNDER,8.5,8.189,-0.311,0.5056,0.5339,-0.0283,29.53,68,NAN,7.85,,bet365,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,volatile_minutes,
COVERAGE,,D,0.18207,Caitlin Clark,IND,Indiana Fever,GS,Golden State Valkyries,PA,UNDER,28.5,28.079,-0.421,0.53024,0.51923,0.01101,29.53,68,UNDER,25.8,-108.0,nan,Pts + Ast,live_current,source_game_match,https://www.sportsgrid.com/wnba/game/indiana-fever-golden-state-valkyries-scores-odds-picks-props-may-28-2026/ded2b90b-f869-4a9b-8c05-84fac5c07288,combo_market_correlation|single_side_price|thin_market_count|volatile_minutes,
COVERAGE,,D,0.23644,Caitlin Clark,IND,Indiana Fever,GS,Golden State Valkyries,PR,UNDER,24.5,24.0,-0.5,0.54568,0.5283,0.01737,29.53,68,UNDER,21.2,-112.0,nan,Pts + Reb,live_current,source_game_match,https://www.sportsgrid.com/wnba/game/indiana-fever-golden-state-valkyries-scores-odds-picks-props-may-28-2026/ded2b90b-f869-4a9b-8c05-84fac5c07288,combo_market_correlation|single_side_price|thin_market_count|volatile_minutes,
COVERAGE,,D,0.42516,Caitlin Clark,IND,Indiana Fever,GS,Golden State Valkyries,PRA,UNDER,33.5,32.641,-0.859,0.56745,0.50982,0.05763,29.53,68,NAN,30.67,,draftkings,PRA,live_current,current_roster_match,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",combo_market_correlation|volatile_minutes,
COVERAGE,,D,0.23399,Caitlin Clark,IND,Indiana Fever,GS,Golden State Valkyries,PTS,UNDER,20.5,19.735,-0.765,0.54363,0.56522,-0.02159,29.53,68,UNDER,17.4,-130.0,nan,Points,live_current,source_game_match,https://www.sportsgrid.com/wnba/game/indiana-fever-golden-state-valkyries-scores-odds-picks-props-may-28-2026/ded2b90b-f869-4a9b-8c05-84fac5c07288,single_side_price|thin_market_count|volatile_minutes,
COVERAGE,,D,0.45301,Caitlin Clark,IND,Indiana Fever,GS,Golden State Valkyries,RA,UNDER,13.5,12.592,-0.908,0.57937,0.53125,0.04812,29.53,68,NAN,12.15,,bet365,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|volatile_minutes,
COVERAGE,,D,0.26703,Caitlin Clark,IND,Indiana Fever,GS,Golden State Valkyries,REB,UNDER,4.5,4.402,-0.098,0.53187,0.48416,0.04771,29.53,68,NAN,4.3,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_near_line|volatile_minutes,
COVERAGE,,D,0.32225,Kelsey Mitchell,IND,Indiana Fever,GS,Golden State Valkyries,THREES,UNDER,2.5,1.962,-0.538,0.6126,0.58616,0.02644,28.91,109,NAN,2.79,,draftkings,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_disagreement|volatile_minutes,
COVERAGE,,D,0.26369,A'ja Wilson,LV,Las Vegas Aces,DAL,Dallas Wings,PTS,UNDER,24.5,25.005,0.505,0.50177,0.48311,0.01866,31.77,108,NAN,23.86,,caesars,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,,
COVERAGE,,D,0.0,A'ja Wilson,LV,Las Vegas Aces,DAL,Dallas Wings,RA,OVER,11.5,11.635,0.135,0.51626,0.5444,-0.02814,31.77,108,NAN,11.27,,bet365,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.18436,A'ja Wilson,LV,Las Vegas Aces,DAL,Dallas Wings,REB,OVER,8.5,8.86,0.36,0.52644,0.52542,0.00101,31.77,108,NAN,8.5,,caesars,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_near_line,
COVERAGE,,D,0.01996,Chelsea Gray,LV,Las Vegas Aces,DAL,Dallas Wings,REB,OVER,3.5,3.853,0.353,0.5363,0.52632,0.00998,32.11,100,NAN,3.42,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.31626,Chelsea Gray,LV,Las Vegas Aces,DAL,Dallas Wings,THREES,OVER,1.5,1.847,0.347,0.56739,0.57447,-0.00708,32.11,100,NAN,1.63,,draftkings,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_near_line,
COVERAGE,,D,0.0675,Jackie Young,LV,Las Vegas Aces,DAL,Dallas Wings,AST,UNDER,5.5,5.116,-0.384,0.53338,0.54392,-0.01054,28.06,112,NAN,6.05,,bet365,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,source_projection_disagreement,
COVERAGE,,D,0.50966,Jackie Young,LV,Las Vegas Aces,DAL,Dallas Wings,PA,UNDER,20.5,15.672,-4.828,0.63863,0.50421,0.13441,28.06,112,NAN,21.41,,fanduel,PA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-assists,combo_market_correlation|source_projection_disagreement,
COVERAGE,,D,0.19201,Jackie Young,LV,Las Vegas Aces,DAL,Dallas Wings,RA,OVER,9.5,9.481,-0.019,0.50415,0.51934,-0.01519,28.06,112,NAN,10.43,,bet365,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation,
COVERAGE,,D,0.0,Jackie Young,LV,Las Vegas Aces,DAL,Dallas Wings,REB,OVER,4.5,4.365,-0.135,0.50128,0.49018,0.0111,28.06,112,NAN,4.38,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.46666,Jackie Young,LV,Las Vegas Aces,DAL,Dallas Wings,THREES,UNDER,1.5,0.873,-0.627,0.64644,0.46324,0.1832,28.06,112,NAN,1.54,,bet365,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.14575,Jewell Loyd,LV,Las Vegas Aces,DAL,Dallas Wings,PR,OVER,11.5,12.198,0.698,0.53751,0.49107,0.04644,28.49,108,NAN,10.59,,draftkings,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation|source_projection_disagreement,
COVERAGE,,D,0.04976,Jewell Loyd,LV,Las Vegas Aces,DAL,Dallas Wings,PTS,OVER,8.5,9.369,0.869,0.53958,0.51982,0.01976,28.49,108,NAN,8.39,,draftkings,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.28508,Jewell Loyd,LV,Las Vegas Aces,DAL,Dallas Wings,REB,OVER,2.5,2.835,0.335,0.56718,0.49121,0.07597,28.49,108,NAN,2.2,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_disagreement,
COVERAGE,,C,0.57419,Jewell Loyd,LV,Las Vegas Aces,DAL,Dallas Wings,THREES,OVER,1.5,1.933,0.433,0.61488,0.54677,0.06811,28.49,108,NAN,1.63,,bet365,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_near_line,
COVERAGE,,D,0.54568,NaLyssa Smith,LV,Las Vegas Aces,DAL,Dallas Wings,PR,OVER,14.5,17.704,3.204,0.59054,0.51923,0.07131,21.94,111,OVER,17.5,-108.0,nan,Pts + Reb,live_current,source_game_match,https://www.sportsgrid.com/wnba/game/las-vegas-aces-dallas-wings-scores-odds-picks-props-may-28-2026/df8ba318-05b9-4160-acfb-685d6293221d,combo_market_correlation|single_side_price|thin_market_count,
COVERAGE,,C,0.64456,NaLyssa Smith,LV,Las Vegas Aces,DAL,Dallas Wings,PTS,OVER,8.5,11.21,2.71,0.61807,0.53271,0.08536,21.94,111,OVER,10.6,-114.0,nan,Points,live_current,source_game_match,https://www.sportsgrid.com/wnba/game/las-vegas-aces-dallas-wings-scores-odds-picks-props-may-28-2026/df8ba318-05b9-4160-acfb-685d6293221d,single_side_price|thin_market_count,below_expanded_probability
COVERAGE,,D,0.1268,NaLyssa Smith,LV,Las Vegas Aces,DAL,Dallas Wings,REB,OVER,5.5,6.09,0.59,0.54544,0.50523,0.04021,21.94,111,NAN,5.42,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_disagreement|source_projection_near_line,
