slate_date,selected_rank,player,team,team_name,opponent,opponent_name,market,side,line,actual,settlement,model_probability,final_score,source_book,source_url
2026-05-18,1,Carla Leite,POR,Portland Fire,CON,Connecticut Sun,AST,UNDER,4.5,,NO_ACTION,0.68252,0.80403,bet365,https://www.scoresandodds.com/wnba/props/assists
2026-05-18,2,Jessica Shepard,DAL,Dallas Wings,WSH,Washington Mystics,AST,UNDER,4.5,6.0,LOSS,0.67545,0.75444,bet365,https://www.scoresandodds.com/wnba/props/assists
2026-05-18,3,Diamond Miller,CON,Connecticut Sun,POR,Portland Fire,PTS,UNDER,9.5,3.0,WIN,0.65081,0.71141,bet365,https://www.scoresandodds.com/wnba/props/points
2026-05-18,4,Hailey Van Lith,CON,Connecticut Sun,POR,Portland Fire,THREES,UNDER,1.5,1.0,WIN,0.66535,0.66928,bet365,https://www.scoresandodds.com/wnba/props/3-pointers
2026-05-18,5,Arike Ogunbowale,DAL,Dallas Wings,WSH,Washington Mystics,PTS,UNDER,17.5,16.0,WIN,0.62246,0.63682,nan,https://www.sportsgrid.com/wnba/game/washington-mystics-dallas-wings-scores-odds-picks-props-may-18-2026/05e5130f-d087-4f06-a748-fc6a89d60914
2026-05-18,6,Bridget Carleton,POR,Portland Fire,CON,Connecticut Sun,THREES,UNDER,2.5,2.0,WIN,0.62454,0.62677,nan,https://www.sportsgrid.com/wnba/game/connecticut-sun-portland-fire-scores-odds-picks-props-may-18-2026/ea8a0f89-87a1-4c71-a458-d0fc22293bfa
