model_action,selected_rank,tier,final_score,player,team,team_name,opponent,opponent_name,market,side,line,projected_value,line_gap,model_probability,fair_probability,price_edge,projected_minutes,sample_size,source_pick,source_projection,source_odds,source_book,source_market,source_status,team_resolution_status,source_url,risk_flags,rejection_reason
COVERAGE,,D,0.32882,Azzi Fudd,DAL,Dallas Wings,LV,Las Vegas Aces,PRA,OVER,17.5,19.639,2.139,0.5562,0.51685,0.03934,34.68,18,NAN,17.81,,bet365,PRA,live_current,current_roster_match,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",combo_market_correlation|source_projection_near_line,
COVERAGE,,D,0.38312,Azzi Fudd,DAL,Dallas Wings,LV,Las Vegas Aces,PTS,OVER,13.5,15.467,1.967,0.54938,0.52174,0.02764,34.68,18,NAN,14.28,,bet365,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,,
COVERAGE,,D,0.21354,Azzi Fudd,DAL,Dallas Wings,LV,Las Vegas Aces,REB,UNDER,2.5,2.344,-0.156,0.54171,0.65517,-0.11347,34.68,18,NAN,1.72,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,single_side_price|thin_market_count,
COVERAGE,,D,0.23889,Azzi Fudd,DAL,Dallas Wings,LV,Las Vegas Aces,THREES,OVER,1.5,1.729,0.229,0.54976,0.5656,-0.01584,34.68,18,NAN,1.53,,hardrock,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_near_line,
COVERAGE,,D,0.30981,Jessica Shepard,DAL,Dallas Wings,LV,Las Vegas Aces,AST,OVER,4.5,5.01,0.51,0.54115,0.58104,-0.03989,31.83,66,NAN,5.56,,draftkings,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,,
COVERAGE,,D,0.0,Jessica Shepard,DAL,Dallas Wings,LV,Las Vegas Aces,PA,OVER,18.5,18.877,0.377,0.50024,0.48428,0.01596,31.83,66,NAN,18.41,,bet365,PA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-assists,combo_market_correlation|source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.26817,Jessica Shepard,DAL,Dallas Wings,LV,Las Vegas Aces,PR,UNDER,24.5,23.97,-0.53,0.53042,0.48428,0.04615,31.83,66,NAN,24.18,,bet365,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation|source_projection_near_line,
COVERAGE,,D,0.24731,Jessica Shepard,DAL,Dallas Wings,LV,Las Vegas Aces,RA,UNDER,16.5,15.118,-1.382,0.57906,0.48072,0.09834,31.83,66,NAN,16.89,,fanduel,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_disagreement|source_projection_near_line,
COVERAGE,,B,0.66327,Jessica Shepard,DAL,Dallas Wings,LV,Las Vegas Aces,REB,UNDER,11.5,10.11,-1.39,0.64775,0.47966,0.16809,31.83,66,NAN,11.33,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_near_line,
COVERAGE,,D,0.24515,Paige Bueckers,DAL,Dallas Wings,LV,Las Vegas Aces,AST,OVER,5.5,5.998,0.498,0.57633,0.51934,0.05699,34.47,57,NAN,5.47,,bet365,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.34593,Paige Bueckers,DAL,Dallas Wings,LV,Las Vegas Aces,RA,OVER,9.5,10.626,1.126,0.61755,0.53676,0.08079,34.47,57,NAN,9.41,,caesars,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.38536,Paige Bueckers,DAL,Dallas Wings,LV,Las Vegas Aces,THREES,OVER,1.5,1.772,0.272,0.55846,0.51381,0.04465,34.47,57,NAN,1.61,,draftkings,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_near_line,
COVERAGE,,D,0.38274,Ariel Atkins,LA,Los Angeles Sparks,TOR,Toronto Tempo,AST,OVER,2.5,3.009,0.509,0.58277,,,26.79,95,NAN,2.92,,nan,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,no_price_edge|single_side_price|thin_market_count,
COVERAGE,,D,0.17785,Ariel Atkins,LA,Los Angeles Sparks,TOR,Toronto Tempo,PA,UNDER,13.5,13.081,-0.419,0.55536,0.50966,0.0457,26.79,95,NAN,15.45,,draftkings,PA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-assists,combo_market_correlation|source_projection_disagreement,
COVERAGE,,D,0.45803,Ariel Atkins,LA,Los Angeles Sparks,TOR,Toronto Tempo,REB,UNDER,3.5,2.681,-0.819,0.60655,0.58599,0.02056,26.79,95,NAN,3.48,,caesars,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_near_line,
COVERAGE,,D,0.15511,Ariel Atkins,LA,Los Angeles Sparks,TOR,Toronto Tempo,THREES,UNDER,1.5,1.25,-0.25,0.59499,0.62005,-0.02506,26.79,95,NAN,1.56,,fanduel,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.21314,Dearica Hamby,LA,Los Angeles Sparks,TOR,Toronto Tempo,AST,OVER,2.5,2.734,0.234,0.51564,,,28.81,106,NAN,3.26,,nan,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,no_price_edge|single_side_price|thin_market_count,
COVERAGE,,D,0.30468,Dearica Hamby,LA,Los Angeles Sparks,TOR,Toronto Tempo,REB,UNDER,8.5,8.186,-0.314,0.54864,0.5444,0.00425,28.81,106,NAN,7.89,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,,
COVERAGE,,D,0.37281,Dearica Hamby,LA,Los Angeles Sparks,TOR,Toronto Tempo,THREES,UNDER,0.5,0.33,-0.17,0.60261,0.74535,-0.14274,28.81,106,NAN,0.29,,bet365,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_near_line,
COVERAGE,,D,0.51493,Erica Wheeler,LA,Los Angeles Sparks,TOR,Toronto Tempo,AST,UNDER,5.5,4.668,-0.832,0.64544,0.50851,0.13693,25.87,108,NAN,6.24,,bet365,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,source_projection_disagreement,
COVERAGE,,D,0.36769,Erica Wheeler,LA,Los Angeles Sparks,TOR,Toronto Tempo,PTS,UNDER,10.5,9.439,-1.061,0.60007,0.48837,0.1117,25.87,108,NAN,11.07,,bet365,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,source_projection_disagreement,
COVERAGE,,D,0.35232,Erica Wheeler,LA,Los Angeles Sparks,TOR,Toronto Tempo,RA,UNDER,7.5,6.831,-0.669,0.60207,0.46658,0.13548,25.87,108,NAN,8.86,,draftkings,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_disagreement,
COVERAGE,,D,0.18089,Erica Wheeler,LA,Los Angeles Sparks,TOR,Toronto Tempo,REB,UNDER,2.5,2.166,-0.334,0.606,0.59671,0.00929,25.87,108,NAN,2.62,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.3049,Erica Wheeler,LA,Los Angeles Sparks,TOR,Toronto Tempo,THREES,UNDER,1.5,1.166,-0.334,0.56235,0.60177,-0.03942,25.87,108,NAN,1.33,,bet365,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_near_line,
COVERAGE,,D,0.19649,Kelsey Plum,LA,Los Angeles Sparks,TOR,Toronto Tempo,AST,OVER,5.5,5.639,0.139,0.54864,0.55056,-0.00193,34.02,105,NAN,,,bet365,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,missing_source_projection,
COVERAGE,,D,0.40921,Kelsey Plum,LA,Los Angeles Sparks,TOR,Toronto Tempo,PTS,UNDER,20.5,19.251,-1.249,0.56998,0.5,0.06998,34.02,105,NAN,,,bet365,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,missing_source_projection,
COVERAGE,,D,0.38571,Kelsey Plum,LA,Los Angeles Sparks,TOR,Toronto Tempo,THREES,UNDER,2.5,2.093,-0.407,0.61005,0.60674,0.00331,34.02,105,NAN,,,bet365,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,missing_source_projection,
COVERAGE,,D,0.05524,Nneka Ogwumike,LA,Los Angeles Sparks,TOR,Toronto Tempo,AST,UNDER,2.5,2.391,-0.109,0.54196,0.51685,0.02511,32.12,107,NAN,2.65,,hardrock,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.53028,Nneka Ogwumike,LA,Los Angeles Sparks,TOR,Toronto Tempo,PR,UNDER,27.5,24.961,-2.539,0.60516,0.50445,0.10071,32.12,107,NAN,26.82,,bet365,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation|source_projection_near_line,
COVERAGE,,D,0.48814,Nneka Ogwumike,LA,Los Angeles Sparks,TOR,Toronto Tempo,RA,UNDER,11.5,10.654,-0.846,0.59553,0.49083,0.1047,32.12,107,NAN,11.4,,fanduel,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_near_line,
COVERAGE,,D,0.32465,Nneka Ogwumike,LA,Los Angeles Sparks,TOR,Toronto Tempo,THREES,UNDER,1.5,1.242,-0.258,0.57007,0.55979,0.01028,32.12,107,NAN,1.32,,bet365,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_near_line,
COVERAGE,,D,0.08251,Rae Burrell,LA,Los Angeles Sparks,TOR,Toronto Tempo,AST,UNDER,2.5,2.347,-0.153,0.57478,0.58883,-0.01405,24.15,85,NAN,2.65,,bet365,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.10763,Rae Burrell,LA,Los Angeles Sparks,TOR,Toronto Tempo,REB,UNDER,2.5,2.25,-0.25,0.54493,0.48544,0.05949,24.15,85,NAN,2.68,,draftkings,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,single_side_price|source_projection_disagreement|source_projection_near_line|thin_market_count,
COVERAGE,,D,0.19744,Rae Burrell,LA,Los Angeles Sparks,TOR,Toronto Tempo,THREES,UNDER,1.5,1.312,-0.188,0.52713,0.55979,-0.03266,24.15,85,NAN,1.42,,hardrock,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_near_line,
COVERAGE,,D,0.20409,A'ja Wilson,LV,Las Vegas Aces,DAL,Dallas Wings,AST,UNDER,3.5,3.399,-0.101,0.53828,0.57338,-0.0351,33.82,119,NAN,3.25,,bet365,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,source_projection_near_line,
COVERAGE,,D,0.33837,A'ja Wilson,LV,Las Vegas Aces,DAL,Dallas Wings,PA,UNDER,29.5,27.297,-2.203,0.58932,0.51572,0.0736,33.82,119,NAN,30.77,,bet365,PA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-assists,combo_market_correlation|source_projection_disagreement,
COVERAGE,,D,0.21447,A'ja Wilson,LV,Las Vegas Aces,DAL,Dallas Wings,PR,UNDER,35.5,33.22,-2.28,0.55973,0.51832,0.04141,33.82,119,NAN,36.47,,draftkings,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation|source_projection_disagreement,
COVERAGE,,D,0.0,A'ja Wilson,LV,Las Vegas Aces,DAL,Dallas Wings,RA,OVER,12.5,12.713,0.213,0.51075,0.52174,-0.01099,33.82,119,NAN,12.2,,bet365,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.26238,A'ja Wilson,LV,Las Vegas Aces,DAL,Dallas Wings,REB,UNDER,9.5,9.314,-0.186,0.52112,0.50322,0.0179,33.82,119,NAN,8.95,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,,
COVERAGE,,D,0.23354,Chelsea Gray,LV,Las Vegas Aces,DAL,Dallas Wings,AST,UNDER,7.5,7.311,-0.189,0.51584,0.56336,-0.04752,33.25,111,NAN,6.95,,bet365,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,,
COVERAGE,,D,0.31845,Chelsea Gray,LV,Las Vegas Aces,DAL,Dallas Wings,PR,OVER,15.5,15.901,0.401,0.54154,0.5113,0.03024,33.25,111,NAN,17.16,,bet365,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation,
COVERAGE,,D,0.31074,Chelsea Gray,LV,Las Vegas Aces,DAL,Dallas Wings,PTS,OVER,11.5,12.082,0.582,0.53613,0.51685,0.01927,33.25,111,NAN,13.6,,hardrock,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,,
COVERAGE,,D,0.35073,Chelsea Gray,LV,Las Vegas Aces,DAL,Dallas Wings,REB,OVER,3.5,3.818,0.318,0.57572,0.55413,0.02158,33.25,111,NAN,3.56,,draftkings,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_near_line,
COVERAGE,,D,0.29622,Chelsea Gray,LV,Las Vegas Aces,DAL,Dallas Wings,THREES,OVER,1.5,1.838,0.338,0.56067,0.59016,-0.02949,33.25,111,NAN,1.62,,caesars,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_near_line,
COVERAGE,,D,0.0,Jackie Young,LV,Las Vegas Aces,DAL,Dallas Wings,AST,OVER,6.5,6.436,-0.064,0.50187,0.53247,-0.0306,34.45,123,NAN,6.25,,fanduel,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.28025,Jackie Young,LV,Las Vegas Aces,DAL,Dallas Wings,PR,OVER,21.5,22.501,1.001,0.52384,0.49659,0.02726,34.45,123,NAN,23.4,,bet365,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation,
COVERAGE,,D,0.37088,Jackie Young,LV,Las Vegas Aces,DAL,Dallas Wings,PRA,OVER,28.5,28.935,0.435,0.54941,0.50445,0.04496,34.45,123,NAN,29.65,,hardrock,PRA,live_current,current_roster_match,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",combo_market_correlation,
COVERAGE,,C,0.56272,Jackie Young,LV,Las Vegas Aces,DAL,Dallas Wings,RA,UNDER,11.5,10.453,-1.047,0.59672,0.52762,0.0691,34.45,123,NAN,10.52,,draftkings,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation,
COVERAGE,,D,0.42645,Jackie Young,LV,Las Vegas Aces,DAL,Dallas Wings,REB,UNDER,4.5,4.019,-0.481,0.57696,0.5314,0.04556,34.45,123,NAN,4.27,,draftkings,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_near_line,
COVERAGE,,D,0.40302,Jackie Young,LV,Las Vegas Aces,DAL,Dallas Wings,THREES,OVER,1.5,2.039,0.539,0.59495,0.58988,0.00507,34.45,123,NAN,1.69,,bet365,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_near_line,
COVERAGE,,D,0.19035,Jewell Loyd,LV,Las Vegas Aces,DAL,Dallas Wings,PTS,UNDER,8.5,8.386,-0.114,0.50812,0.53052,-0.0224,27.35,117,UNDER,6.2,-113.0,nan,Points,live_current,source_game_match,https://www.sportsgrid.com/wnba/game/dallas-wings-las-vegas-aces-scores-odds-picks-props-june-25-2026/8352e4cf-5adf-4c1a-b8a2-f781a930e69c,single_side_price|thin_market_count,
COVERAGE,,D,0.50637,Jewell Loyd,LV,Las Vegas Aces,DAL,Dallas Wings,THREES,OVER,1.5,2.001,0.501,0.61332,0.58172,0.0316,27.35,117,NAN,1.74,,bet365,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_near_line,
COVERAGE,,D,0.5499,NaLyssa Smith,LV,Las Vegas Aces,DAL,Dallas Wings,AST,UNDER,1.5,0.919,-0.581,0.63985,0.63785,0.002,25.26,122,NAN,1.04,,bet365,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,,
COVERAGE,,D,0.24453,NaLyssa Smith,LV,Las Vegas Aces,DAL,Dallas Wings,PA,UNDER,12.5,12.13,-0.37,0.52002,0.49893,0.0211,25.26,122,NAN,12.04,,bet365,PA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-assists,combo_market_correlation,
COVERAGE,,D,0.44138,NaLyssa Smith,LV,Las Vegas Aces,DAL,Dallas Wings,PRA,UNDER,18.5,17.027,-1.473,0.55339,0.49477,0.05862,25.26,122,NAN,17.91,,bet365,PRA,live_current,current_roster_match,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",combo_market_correlation,
SELECTED,4,B,0.73682,NaLyssa Smith,LV,Las Vegas Aces,DAL,Dallas Wings,RA,UNDER,7.5,5.825,-1.675,0.65534,0.5444,0.11095,25.26,122,NAN,6.91,,bet365,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation,
COVERAGE,,D,0.21174,NaLyssa Smith,LV,Las Vegas Aces,DAL,Dallas Wings,REB,UNDER,5.5,4.903,-0.597,0.53142,0.43509,0.09633,25.26,122,NAN,5.87,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_disagreement,
COVERAGE,,D,0.55892,NaLyssa Smith,LV,Las Vegas Aces,DAL,Dallas Wings,THREES,UNDER,0.5,0.187,-0.313,0.67274,0.91986,-0.24712,25.26,122,NAN,0.38,,draftkings,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_near_line,
COVERAGE,,D,0.4037,Stephanie Talbot,LV,Las Vegas Aces,DAL,Dallas Wings,AST,UNDER,1.5,1.248,-0.252,0.55857,0.43103,0.12753,18.04,97,NAN,1.48,,bet365,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,source_projection_near_line,
COVERAGE,,D,0.44686,Stephanie Talbot,LV,Las Vegas Aces,DAL,Dallas Wings,PA,UNDER,6.5,5.453,-1.047,0.58344,0.49477,0.08867,18.04,97,NAN,6.4,,bet365,PA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-assists,combo_market_correlation|source_projection_near_line,
COVERAGE,,D,0.23413,Stephanie Talbot,LV,Las Vegas Aces,DAL,Dallas Wings,PR,UNDER,7.5,7.069,-0.431,0.56342,0.45921,0.10421,18.04,97,NAN,7.96,,bet365,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation|source_projection_disagreement,
COVERAGE,,D,0.42972,Stephanie Talbot,LV,Las Vegas Aces,DAL,Dallas Wings,PRA,UNDER,9.5,8.316,-1.184,0.57796,0.46691,0.11105,18.04,97,NAN,9.44,,bet365,PRA,live_current,current_roster_match,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",combo_market_correlation|source_projection_near_line,
COVERAGE,,D,0.2778,Stephanie Talbot,LV,Las Vegas Aces,DAL,Dallas Wings,PTS,UNDER,4.5,4.207,-0.293,0.57179,0.5,0.07179,18.04,97,NAN,4.92,,bet365,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,source_projection_disagreement,
COVERAGE,,D,0.52889,Stephanie Talbot,LV,Las Vegas Aces,DAL,Dallas Wings,REB,UNDER,3.5,2.862,-0.638,0.60969,0.58172,0.02796,18.04,97,NAN,3.04,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,,
COVERAGE,,D,0.30573,Stephanie Talbot,LV,Las Vegas Aces,DAL,Dallas Wings,THREES,OVER,0.5,0.712,0.212,0.52877,0.48428,0.0445,18.04,97,NAN,0.64,,bet365,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_near_line,
COVERAGE,,D,0.29808,Breanna Stewart,NY,New York Liberty,SEA,Seattle Storm,AST,OVER,3.5,3.797,0.297,0.5254,0.40596,0.11944,33.43,109,NAN,,,draftkings,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,missing_source_projection,
COVERAGE,,D,0.26418,Breanna Stewart,NY,New York Liberty,SEA,Seattle Storm,PA,UNDER,22.5,22.021,-0.479,0.52677,0.50496,0.02182,33.43,109,NAN,21.85,,draftkings,PA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-assists,combo_market_correlation,
COVERAGE,,D,0.31348,Breanna Stewart,NY,New York Liberty,SEA,Seattle Storm,PR,UNDER,27.5,26.715,-0.785,0.53514,0.47823,0.05691,33.43,109,NAN,26.97,,draftkings,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation|source_projection_near_line,
COVERAGE,,D,0.27979,Breanna Stewart,NY,New York Liberty,SEA,Seattle Storm,PRA,UNDER,31.5,30.376,-1.124,0.5328,0.5149,0.0179,33.43,109,NAN,30.29,,draftkings,PRA,live_current,current_roster_match,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",combo_market_correlation,
COVERAGE,,D,0.42977,Breanna Stewart,NY,New York Liberty,SEA,Seattle Storm,PTS,UNDER,19.5,18.291,-1.209,0.57912,0.51915,0.05997,33.43,109,NAN,,,draftkings,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,missing_source_projection,
COVERAGE,,D,0.24306,Breanna Stewart,NY,New York Liberty,SEA,Seattle Storm,RA,OVER,11.5,12.023,0.523,0.54549,0.5286,0.01688,33.43,109,NAN,11.76,,draftkings,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_near_line,
COVERAGE,,D,0.14317,Breanna Stewart,NY,New York Liberty,SEA,Seattle Storm,REB,UNDER,8.5,8.331,-0.169,0.50195,0.49107,0.01088,33.43,109,NAN,,,draftkings,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,missing_source_projection,
COVERAGE,,D,0.35241,Breanna Stewart,NY,New York Liberty,SEA,Seattle Storm,THREES,OVER,0.5,0.913,0.413,0.5918,0.61395,-0.02215,33.43,109,NAN,,,bet365,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,missing_source_projection,
COVERAGE,,D,0.36735,Jonquel Jones,NY,New York Liberty,SEA,Seattle Storm,RA,UNDER,12.5,11.55,-0.95,0.6051,0.46691,0.13819,29.9,109,NAN,13.36,,bet365,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_disagreement,
COVERAGE,,D,0.36026,Jonquel Jones,NY,New York Liberty,SEA,Seattle Storm,REB,UNDER,9.5,8.715,-0.785,0.59043,0.44979,0.14064,29.9,109,NAN,10.49,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_disagreement,
COVERAGE,,D,0.18981,Jonquel Jones,NY,New York Liberty,SEA,Seattle Storm,THREES,OVER,1.5,1.7,0.2,0.52226,0.5181,0.00416,29.9,109,NAN,1.53,,bet365,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_near_line,
