slate_date,selected_rank,player,team,team_name,opponent,opponent_name,market,side,line,actual,settlement,model_probability,final_score,source_book,source_url
2026-07-28,1,Dearica Hamby,LA,Los Angeles Sparks,NY,New York Liberty,PTS,OVER,14.5,12.0,LOSS,0.62763,0.65751,FanDuel,https://www.sportsgrid.com/wnba/game/new-york-liberty-los-angeles-sparks-scores-odds-picks-props-july-28-2026/69ca705c-0c19-434a-a42e-27a69184125e
2026-07-28,2,Chelsea Gray,LV,Las Vegas Aces,POR,Portland Fire,PTS,OVER,11.5,17.0,WIN,0.62236,0.61939,FanDuel,https://www.sportsgrid.com/wnba/game/portland-fire-las-vegas-aces-scores-odds-picks-props-july-28-2026/46802455-a07b-41b4-9a12-ef88c36bcd9a
2026-07-28,3,A'ja Wilson,LV,Las Vegas Aces,POR,Portland Fire,PTS,UNDER,26.5,28.0,LOSS,0.61323,0.5681,FanDuel,https://www.sportsgrid.com/wnba/game/portland-fire-las-vegas-aces-scores-odds-picks-props-july-28-2026/46802455-a07b-41b4-9a12-ef88c36bcd9a
