date,rule,cardSize,playerTabPicksOnDay,usedLegsOnDay,unusedLegsOnDay,cardIndex,card_hit,eligibleLegsOnDay,legA_correct,legA_line,legA_market,legA_player,legA_score,legA_side,legA_team,legB_correct,legB_line,legB_market,legB_player,legB_score,legB_side,legB_team,legC_correct,legC_line,legC_market,legC_player,legC_score,legC_side,legC_team,legD_correct,legD_line,legD_market,legD_player,legD_score,legD_side,legD_team,legE_correct,legE_line,legE_market,legE_player,legE_score,legE_side,legE_team,legF_correct,legF_line,legF_market,legF_player,legF_score,legF_side,legF_team
2026-01-08,player_tab_best_market_singles_90_v1,1,41,41,0,39,True,41,True,4.5,AST,Pascal Siakam,0.696556,UNDER,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-08,player_tab_best_market_singles_90_v1,1,41,41,0,40,True,41,True,2.5,THREES,Max Christie,0.65532,OVER,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-08,player_tab_best_market_singles_90_v1,1,41,41,0,41,True,41,True,7.5,REB,Lauri Markkanen,0.627541,UNDER,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,1,True,139,True,31.5,PRA,Kawhi Leonard,0.939337,OVER,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,2,True,139,True,12.5,PA,Quentin Grimes,0.934444,UNDER,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,3,True,139,True,15.5,PRA,Anthony Black,0.933123,OVER,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,4,True,139,True,25.5,PTS,Jalen Johnson,0.932579,OVER,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,5,True,139,True,43.5,PA,Luka Dončić,0.93159,UNDER,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,6,True,139,True,14.5,PTS,Ryan Rollins,0.926428,UNDER,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,7,True,139,True,20.5,PA,Reed Sheppard,0.925817,OVER,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,8,True,139,True,20.5,PR,Nique Clifford,0.92471,UNDER,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,9,True,139,True,11.5,PA,Bobby Portis,0.923575,OVER,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,10,True,139,True,19.5,PA,Gui Santos,0.919055,UNDER,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,11,True,139,True,20.5,PR,Brandin Podziemski,0.918816,UNDER,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,12,True,139,True,8.75,PTS,Kyle Kuzma,0.908849,OVER,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,13,True,139,True,11.5,PA,Derik Queen,0.905047,OVER,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,14,True,139,True,8.5,PTS,Jordan Goodwin,0.903819,UNDER,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,15,True,139,True,13.5,PR,Sandro Mamukelashvili,0.900214,OVER,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,16,True,139,True,26.5,PA,Stephen Curry,0.89912,OVER,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,17,True,139,True,4.5,REB,Ajay Mitchell,0.898112,UNDER,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,18,True,139,True,11.5,PA,Draymond Green,0.895738,OVER,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,19,True,139,True,15.5,PRA,Jeremiah Fears,0.895553,OVER,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,20,True,139,True,24.5,PR,Amen Thompson,0.893778,OVER,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,21,True,139,True,31.5,PA,Kevin Durant,0.892208,OVER,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,22,True,139,True,2.5,AST,Peyton Watson,0.88967,OVER,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,23,True,139,True,18.5,PRA,Jake LaRavia,0.889097,UNDER,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,24,True,139,True,34.5,PR,Tyrese Maxey,0.889081,UNDER,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,25,True,139,True,20.5,PA,Aaron Gordon,0.88356,UNDER,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,26,True,139,True,18.5,PTS,Onyeka Okongwu,0.878644,UNDER,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,27,True,139,True,23.5,PR,OG Anunoby,0.878517,UNDER,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,28,False,139,False,12.5,PR,Ja'Kobe Walter,0.877076,UNDER,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,29,True,139,True,26.5,PTS,Zion Williamson,0.876614,OVER,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,30,True,139,True,21.5,PRA,Jalen Pickett,0.875914,UNDER,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,31,True,139,True,12.5,RA,LeBron James,0.875626,OVER,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,32,True,139,True,12.5,PA,Nolan Traore,0.874091,UNDER,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,33,True,139,True,3.5,AST,Bruce Brown,0.872102,UNDER,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,34,True,139,True,20.5,PTS,Shaedon Sharpe,0.872008,UNDER,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,35,True,139,True,12.5,PTS,Deandre Ayton,0.871262,UNDER,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,36,True,139,True,6.5,REB,Deni Avdija,0.869588,UNDER,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,37,True,139,True,28.5,PTS,Jaylen Brown,0.868226,UNDER,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,38,True,139,True,6.5,PA,Dominick Barlow,0.867923,OVER,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,39,True,139,True,23.5,PR,Maxime Raynaud,0.867247,UNDER,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,40,True,139,True,12.5,PR,AJ Green,0.866952,OVER,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,41,True,139,True,4.5,REB,Toumani Camara,0.865415,UNDER,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,42,True,139,True,16.5,PA,Christian Braun,0.864224,UNDER,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,43,True,139,True,12.5,PRA,GG Jackson,0.85987,OVER,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,44,True,139,True,20.0,PTS,Desmond Bane,0.858894,OVER,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,45,True,139,True,28.5,PRA,Nickeil Alexander-Walker,0.857944,OVER,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,46,True,139,True,23.5,PTS,Paolo Banchero,0.855123,UNDER,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,47,True,139,True,14.5,PA,Tari Eason,0.853925,UNDER,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,48,True,139,True,35.5,PA,Giannis Antetokounmpo,0.852829,UNDER,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,49,True,139,True,11.5,PTS,Vít Krejčí,0.852678,UNDER,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,50,True,139,True,10.5,PR,Jarred Vanderbilt,0.851608,OVER,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,51,True,139,True,12.5,PRA,Mouhamed Gueye,0.851585,UNDER,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,52,True,139,True,27.5,PR,Paul George,0.85054,UNDER,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,53,True,139,True,16.5,PR,Alex Sarr,0.849945,UNDER,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,54,True,139,True,14.5,PTS,VJ Edgecombe,0.84942,UNDER,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,55,True,139,True,22.5,PTS,RJ Barrett,0.847351,UNDER,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,56,True,139,True,5.5,RA,Luke Kennard,0.846024,UNDER,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,57,True,139,True,12.5,PR,Hunter Tyson,0.845596,OVER,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,58,True,139,True,15.5,PRA,Marcus Smart,0.843883,UNDER,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,59,True,139,True,15.5,PR,Isaiah Joe,0.843617,UNDER,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,60,True,139,True,6.5,AST,Jamal Shead,0.839191,OVER,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,61,True,139,True,2.5,REB,Keon Ellis,0.838976,UNDER,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,62,True,139,True,25.5,PRA,Mikal Bridges,0.838497,UNDER,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,63,True,139,True,20.5,PTS,Zach LaVine,0.837327,UNDER,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,64,True,139,True,16.5,PR,Cam Spencer,0.836836,UNDER,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,65,True,139,True,24.5,PR,Donovan Clingan,0.836623,UNDER,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,66,True,139,True,13.5,PR,Day'Ron Sharpe,0.83607,OVER,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,67,False,139,False,19.5,PR,Dyson Daniels,0.835729,UNDER,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,68,True,139,True,4.5,REB,Dylan Cardwell,0.833925,OVER,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,69,True,139,True,11.5,PR,Collin Murray-Boyles,0.833646,UNDER,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,70,True,139,True,19.5,PA,Miles McBride,0.833035,UNDER,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,71,True,139,True,8.0,PA,Zeke Nnaji,0.832821,OVER,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,72,True,139,True,3.5,AST,DeMar DeRozan,0.83263,UNDER,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,73,True,139,True,11.5,PRA,Al Horford,0.832578,OVER,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,74,True,139,True,25.5,PTS,Joel Embiid,0.831837,UNDER,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,75,True,139,True,5.5,PA,Jaxson Hayes,0.831125,OVER,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,76,True,139,True,3.5,PTS,Dorian Finney-Smith,0.830085,UNDER,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,77,True,139,True,24.5,PTS,Jalen Williams,0.826738,OVER,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,78,True,139,True,1.5,AST,Justin Champagnie,0.826484,OVER,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,79,True,139,True,11.5,RA,Mitchell Robinson,0.826334,OVER,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,80,True,139,True,5.5,PR,Sidy Cissoko,0.82489,OVER,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,81,False,139,False,17.5,PRA,Andre Drummond,0.824709,OVER,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,82,True,139,True,17.5,PRA,De'Anthony Melton,0.824431,OVER,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,83,True,139,True,15.5,PRA,Luguentz Dort,0.823118,OVER,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,84,True,139,True,12.5,PA,Myles Turner,0.821804,UNDER,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,85,True,139,True,7.5,RA,Payton Pritchard,0.820571,OVER,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,86,True,139,True,2.5,AST,Terance Mann,0.819439,OVER,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,87,True,139,True,14.5,RA,Karl-Anthony Towns,0.818717,OVER,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,88,False,139,False,14.5,PTS,Russell Westbrook,0.81774,OVER,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,89,True,139,True,14.5,PRA,Danny Wolf,0.816744,OVER,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,90,True,139,True,9.0,RA,Jock Landale,0.815592,OVER,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,91,True,139,True,3.5,PTS,Rayan Rupert,0.81499,UNDER,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,92,True,139,True,6.5,REB,Noah Penda,0.814637,OVER,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,93,True,139,True,21.0,PR,Aaron Wiggins,0.813735,OVER,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,94,True,139,True,9.5,RA,Cedric Coward,0.811709,OVER,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,95,True,139,True,9.5,PTS,Moses Moody,0.811352,UNDER,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,96,True,139,True,10.5,PA,Kenrich Williams,0.810748,OVER,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,97,True,139,True,19.5,PA,Derrick White,0.810733,OVER,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,98,True,139,True,9.5,REB,Steven Adams,0.81039,UNDER,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,99,True,139,True,10.5,PTS,Egor Dëmin,0.810253,OVER,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,100,True,139,True,5.5,PTS,Brook Lopez,0.808687,UNDER,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,101,True,139,True,3.5,AST,Nic Claxton,0.805988,OVER,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,102,True,139,True,13.5,PA,Jordan Clarkson,0.802202,UNDER,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,103,True,139,True,8.5,PTS,Jase Richardson,0.801395,OVER,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,104,False,139,False,30.25,PR,Jalen Brunson,0.799373,OVER,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,105,True,139,True,6.5,PRA,Gabe Vincent,0.797737,OVER,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,106,True,139,True,17.5,PRA,Bilal Coulibaly,0.787575,UNDER,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,107,True,139,True,2.5,THREES,James Harden,0.784602,OVER,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,108,True,139,True,11.5,PTS,Noah Clowney,0.78441,OVER,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,109,True,139,True,9.5,RA,Santi Aldama,0.78145,OVER,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,110,True,139,True,20.5,PRA,Grayson Allen,0.780127,UNDER,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,111,True,139,True,17.5,PTS,Cam Thomas,0.778543,UNDER,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,112,True,139,True,18.5,PTS,Immanuel Quickley,0.777953,UNDER,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,113,True,139,True,15.0,PA,Jaylen Wells,0.775739,UNDER,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,114,True,139,True,10.5,PTS,Khris Middleton,0.772112,UNDER,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,115,True,139,True,1.5,REB,Tyus Jones,0.771451,UNDER,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,116,True,139,True,1.5,THREES,John Collins,0.770902,OVER,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,117,True,139,True,5.5,PTS,Micah Peavy,0.768279,OVER,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,118,True,139,True,15.5,PR,Tre Johnson,0.766228,UNDER,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,119,True,139,True,16.5,PA,Ivica Zubac,0.765422,UNDER,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,120,True,139,True,17.5,PRA,Branden Carlson,0.761704,UNDER,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,121,True,139,True,3.5,REB,Devin Booker,0.757941,UNDER,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,122,True,139,True,9.5,PTS,Neemias Queta,0.751608,OVER,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,123,True,139,True,4.5,AST,Bub Carrington,0.748909,UNDER,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,124,True,139,True,3.5,REB,Sam Hauser,0.74492,OVER,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,125,True,139,True,0.5,THREES,Nicolas Batum,0.743375,OVER,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,126,True,139,True,4.5,AST,Kyshawn George,0.739146,UNDER,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,127,True,139,True,15.5,PA,Collin Gillespie,0.735602,UNDER,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,player_tab_best_market_singles_90_v1,1,139,139,0,128,True,139,True,2.5,REB,Kris Dunn,0.731008,UNDER,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
