date,playerId,playerName,market,side,target,actualSide,line,actualValue,projectedValue,gap,absGap,sideGap,expectedMinutes,minutesVolatility,starterRateLast10,priceLeanSide,isProjectionSide,isFinalSide,isFavoredSide,rowKey,prob,row_code,selectionSource,outcome,seasonMinutesAvg,minutesLiftPct,activeCorePts,activeCoreAst,missingCorePts,missingCoreAst,missingCoreShare,stepUpRoleFlag,l5MarketDeltaAvg,l5OverRate,l5MinutesAvg,openingTeamSpread,openingTotal,lineupTimingConfidence,completenessScore,sideOver,m_PTS,m_REB,m_AST,m_THREES,m_PRA,m_PA,m_PR,m_RA,correct,xgbProb,pN,pWins,pLastN,pLastWins,pBucketN,pBucketWins,pRate_s3,pLastRate_s3,pBucketRate_s3,pRate_s5,pLastRate_s5,pBucketRate_s5,pRate_s8,pLastRate_s8,pBucketRate_s8,pRate_s12,pLastRate_s12,pBucketRate_s12,pRate_s20,pLastRate_s20,pBucketRate_s20,pid_code,mode
2025-10-23,cmm6n1pj000tpdx10wtjkdm7d,Andrew Nembhard,PRA,UNDER,1,UNDER,24.5,9.0,16.6,-7.899999999999999,7.899999999999999,7.899999999999999,28.89,8.25,0.0,0.0207,1,1,1,2025-10-23|cmm6n1pj000tpdx10wtjkdm7d|PRA,0.6648000000000001,148.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-23,cmm6n1pj000tpdx10wtjkdm7d,Andrew Nembhard,PA,UNDER,1,UNDER,21.5,8.0,14.0,-7.5,7.5,7.5,28.89,8.25,0.0,0.0083,1,1,1,2025-10-23|cmm6n1pj000tpdx10wtjkdm7d|PA,0.66,149.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-23,cmm6n10v100c3dx10r8qqlu2w,Jamal Murray,PRA,UNDER,0,OVER,36.5,38.0,29.31,-7.190000000000001,7.190000000000001,7.190000000000001,32.34,10.39,0.0,0.0147,1,1,1,2025-10-23|cmm6n10v100c3dx10r8qqlu2w|PRA,0.6562800000000001,36.0,slate_shape_meta_memory,LOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-23,cmm6n10xr00c5dx105s5u7omw,Peyton Watson,PA,UNDER,1,UNDER,15.5,3.0,8.33,-7.17,7.17,7.17,17.87,4.39,0.0,0.053,1,1,1,2025-10-23|cmm6n10xr00c5dx105s5u7omw|PA,0.6560400000000001,45.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-23,cmm6n176s00gldx100vmchldl,Brandin Podziemski,PRA,UNDER,1,UNDER,25.5,15.0,17.52,-7.98,7.98,7.98,28.31,7.7,0.0,-0.0106,1,1,0,2025-10-23|cmm6n176s00gldx100vmchldl|PRA,0.6557600000000001,106.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-23,cmm6n16c200fzdx108xbwhssb,Shai Gilgeous-Alexander,PA,UNDER,0,OVER,40.5,60.0,33.6,-6.899999999999999,6.899999999999999,6.899999999999999,33.13,10.02,0.0,0.0284,1,1,1,2025-10-23|cmm6n16c200fzdx108xbwhssb|PA,0.6528,77.0,slate_shape_meta_memory,LOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-24,cmm6n22ll0131dx10s7pniyx3,Russell Westbrook,PRA,UNDER,1,UNDER,31.5,12.0,16.26,-15.239999999999998,15.239999999999998,15.239999999999998,23.65,4.85,0.0,0.0207,1,1,1,2025-10-24|cmm6n22ll0131dx10s7pniyx3|PRA,0.6900000000000001,1301.0,slate_shape_meta_side,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,side
2025-10-24,cmm6n199o00i3dx10kbqbqkno,Ryan Rollins,PRA,UNDER,1,UNDER,27.5,20.0,12.84,-14.66,14.66,14.66,16.42,7.03,0.0,0.0149,1,1,1,2025-10-24|cmm6n199o00i3dx10kbqbqkno|PRA,0.6900000000000001,640.0,slate_shape_meta_side,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,side
2025-10-24,cmm6n1z4l010jdx10l5x2ox6b,Franz Wagner,PA,OVER,1,OVER,15.5,29.0,29.12,13.62,13.62,13.62,31.65,8.64,0.0,0.0473,1,1,1,2025-10-24|cmm6n1z4l010jdx10l5x2ox6b|PA,0.6900000000000001,1241.0,slate_shape_meta_side,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,side
2025-10-24,cmm6n1z4l010jdx10l5x2ox6b,Franz Wagner,PRA,OVER,1,OVER,19.5,35.0,32.87,13.369999999999996,13.369999999999996,13.369999999999996,31.65,8.64,0.0,0.0126,1,1,1,2025-10-24|cmm6n1z4l010jdx10l5x2ox6b|PRA,0.6900000000000001,1240.0,slate_shape_meta_side,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,side
2025-10-24,cmm6n1md300rfdx10edlrq91k,Jaylon Tyson,PRA,UNDER,1,UNDER,21.5,13.0,8.33,-13.17,13.17,13.17,18.72,12.09,0.0,0.0174,1,1,1,2025-10-24|cmm6n1md300rfdx10edlrq91k|PRA,0.6900000000000001,998.0,slate_shape_meta_side,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,side
2025-10-24,cmm6n1zo9010xdx10tez4pxcy,Alex Sarr,PRA,UNDER,1,UNDER,29.5,28.0,17.72,-11.78,11.78,11.78,23.12,5.08,0.43,0.0052,1,1,1,2025-10-24|cmm6n1zo9010xdx10tez4pxcy|PRA,0.6900000000000001,1259.0,slate_shape_meta_side,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,side
2025-10-25,cmm6n1prk00tvdx10okanm8eo,Jarace Walker,PRA,UNDER,1,UNDER,30.5,16.0,10.93,-19.57,19.57,19.57,15.6,9.9,0.0,0.001,1,1,1,2025-10-25|cmm6n1prk00tvdx10okanm8eo|PRA,0.6900000000000001,1733.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-25,cmm6n1prk00tvdx10okanm8eo,Jarace Walker,PR,UNDER,1,UNDER,26.5,13.0,9.15,-17.35,17.35,17.35,15.6,9.9,0.0,0.008,1,1,1,2025-10-25|cmm6n1prk00tvdx10okanm8eo|PR,0.6900000000000001,1735.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-25,cmm6n1prk00tvdx10okanm8eo,Jarace Walker,PA,UNDER,1,UNDER,23.0,9.0,8.57,-14.43,14.43,14.43,15.6,9.9,0.0,0.014,1,1,1,2025-10-25|cmm6n1prk00tvdx10okanm8eo|PA,0.6900000000000001,1734.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-25,cmm6n0o600031dx10ghoz3e3p,Quentin Grimes,PR,OVER,1,OVER,11.5,27.0,23.81,12.31,12.31,12.31,33.38,3.71,0.0,0.0386,1,1,1,2025-10-25|cmm6n0o600031dx10ghoz3e3p|PR,0.6900000000000001,1334.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-25,cmm6n1z4l010jdx10l5x2ox6b,Franz Wagner,PR,OVER,1,OVER,20.5,24.0,30.46,9.96,9.96,9.96,32.56,8.48,0.0,0.021,1,1,1,2025-10-25|cmm6n1z4l010jdx10l5x2ox6b|PR,0.6895200000000001,1754.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-25,cmm6n1z4l010jdx10l5x2ox6b,Franz Wagner,PRA,OVER,1,OVER,23.5,25.0,33.47,9.97,9.97,9.97,32.56,8.48,0.0,0.0147,1,1,1,2025-10-25|cmm6n1z4l010jdx10l5x2ox6b|PRA,0.68964,1752.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-26,cmm6n13mx00e3dx10pt20ce25,Kon Knueppel,PRA,UNDER,1,UNDER,30.0,28.0,17.62,-12.38,12.38,12.38,24.97,2.38,0.0,0.0064,1,1,1,2025-10-26|cmm6n13mx00e3dx10pt20ce25|PRA,0.6900000000000001,1987.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-26,cmm6n1rjo00v5dx10rsvnnplo,Deni Avdija,PRA,UNDER,1,UNDER,39.5,35.0,28.37,-11.13,11.13,11.13,29.44,7.73,0.0,0.0228,1,1,1,2025-10-26|cmm6n1rjo00v5dx10rsvnnplo|PRA,0.6900000000000001,2395.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-26,cmm6n1prk00tvdx10okanm8eo,Jarace Walker,PRA,UNDER,1,UNDER,26.5,16.0,15.43,-11.07,11.07,11.07,17.36,10.14,0.0,0.0063,1,1,1,2025-10-26|cmm6n1prk00tvdx10okanm8eo|PRA,0.6900000000000001,2339.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-26,cmm6n199o00i3dx10kbqbqkno,Ryan Rollins,PRA,UNDER,0,OVER,23.5,26.0,12.76,-10.74,10.74,10.74,17.49,8.07,0.0,0.0187,1,1,1,2025-10-26|cmm6n199o00i3dx10kbqbqkno|PRA,0.6900000000000001,2065.0,slate_shape_meta_memory,LOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-26,cmm6n13mx00e3dx10pt20ce25,Kon Knueppel,PA,UNDER,1,UNDER,24.5,22.0,13.55,-10.95,10.95,10.95,24.97,2.38,0.0,0.0021,1,1,1,2025-10-26|cmm6n13mx00e3dx10pt20ce25|PA,0.6900000000000001,1988.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-26,cmm6n1rjo00v5dx10rsvnnplo,Deni Avdija,PA,UNDER,1,UNDER,32.5,28.0,21.65,-10.85,10.85,10.85,29.44,7.73,0.0,0.0051,1,1,1,2025-10-26|cmm6n1rjo00v5dx10rsvnnplo|PA,0.6900000000000001,2396.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-27,cmm6n1bl400jrdx10jjpx1gjf,Jalen Johnson,PRA,UNDER,1,UNDER,45.5,34.0,27.01,-18.49,18.49,18.49,31.42,8.37,0.0,0.0063,1,1,1,2025-10-27|cmm6n1bl400jrdx10jjpx1gjf|PRA,0.6900000000000001,3047.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-27,cmm6n0tkw006vdx10m43b9zdj,Derik Queen,PRA,UNDER,1,UNDER,29.0,15.0,15.51,-13.49,13.49,13.49,24.62,10.12,0.0,0.009,1,1,1,2025-10-27|cmm6n0tkw006vdx10m43b9zdj|PRA,0.6900000000000001,2741.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-27,cmm6n176s00gldx100vmchldl,Brandin Podziemski,PRA,UNDER,0,OVER,31.5,33.0,20.07,-11.43,11.43,11.43,26.8,7.1,0.0,0.0064,1,1,1,2025-10-27|cmm6n176s00gldx100vmchldl|PRA,0.6900000000000001,2976.0,slate_shape_meta_memory,LOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-27,cmm6n1jkw00pfdx10vtmbsjqs,Naji Marshall,PRA,UNDER,1,UNDER,26.5,13.0,16.36,-10.14,10.14,10.14,24.14,5.52,0.0,0.001,1,1,1,2025-10-27|cmm6n1jkw00pfdx10vtmbsjqs|PRA,0.6900000000000001,3273.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-27,cmm6n0o600031dx10ghoz3e3p,Quentin Grimes,PR,OVER,1,OVER,12.75,19.0,26.71,13.96,13.96,13.96,33.1,3.83,0.0,0.0212,1,1,1,2025-10-27|cmm6n0o600031dx10ghoz3e3p|PR,0.6900000000000001,2623.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-27,cmm6n1bl400jrdx10jjpx1gjf,Jalen Johnson,PA,UNDER,1,UNDER,33.5,28.0,18.91,-14.59,14.59,14.59,31.42,8.37,0.0,0.0032,1,1,1,2025-10-27|cmm6n1bl400jrdx10jjpx1gjf|PA,0.6900000000000001,3048.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-28,cmm6n1quo00undx10hpn1qpwe,Pelle Larsson,PRA,UNDER,0,OVER,15.5,25.0,5.94,-9.56,9.56,9.56,14.01,6.52,0.0,0.0189,1,1,1,2025-10-28|cmm6n1quo00undx10hpn1qpwe|PRA,0.68472,3892.0,slate_shape_meta_memory,LOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-28,cmm6n1xig00zddx106hlww0kn,Kawhi Leonard,PRA,UNDER,1,UNDER,41.5,25.0,29.45,-12.05,12.05,12.05,31.02,7.35,0.0,0.0257,1,1,1,2025-10-28|cmm6n1xig00zddx106hlww0kn|PRA,0.6900000000000001,3946.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-28,cmm6n22ll0131dx10s7pniyx3,Russell Westbrook,PRA,UNDER,0,OVER,27.5,29.0,18.39,-9.11,9.11,9.11,22.05,4.21,0.0,0.0222,1,1,1,2025-10-28|cmm6n22ll0131dx10s7pniyx3|PRA,0.67932,4023.0,slate_shape_meta_memory,LOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-28,cmm6n149500ejdx1076jbe0va,Ryan Kalkbrenner,PR,OVER,1,OVER,6.5,16.0,16.62,10.12,10.12,10.12,21.26,5.29,0.0,0.0542,1,1,1,2025-10-28|cmm6n149500ejdx1076jbe0va|PR,0.6900000000000001,3735.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-28,cmm6n13pn00e5dx105xkf15se,Miles Bridges,PR,OVER,1,OVER,20.5,21.0,29.98,9.48,9.48,9.48,26.14,6.28,0.0,0.001,1,1,1,2025-10-28|cmm6n13pn00e5dx105xkf15se|PR,0.68376,3707.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-28,cmm6n0o600031dx10ghoz3e3p,Quentin Grimes,PR,OVER,1,OVER,17.5,30.0,26.95,9.45,9.45,9.45,32.68,4.34,0.0,0.0284,1,1,1,2025-10-28|cmm6n0o600031dx10ghoz3e3p|PR,0.6834,3650.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-29,cmm6n1bl400jrdx10jjpx1gjf,Jalen Johnson,PRA,UNDER,1,UNDER,40.5,35.0,28.72,-11.78,11.78,11.78,31.29,8.36,0.0,0.0063,1,1,1,2025-10-29|cmm6n1bl400jrdx10jjpx1gjf|PRA,0.6900000000000001,4362.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-29,cmm6n1jkw00pfdx10vtmbsjqs,Naji Marshall,PRA,UNDER,1,UNDER,27.0,7.0,15.33,-11.67,11.67,11.67,22.86,3.85,0.0,0.008,1,1,1,2025-10-29|cmm6n1jkw00pfdx10vtmbsjqs|PRA,0.6900000000000001,4512.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-29,cmm6n1u9g00x1dx10nenlri2v,Ace Bailey,PRA,UNDER,1,UNDER,23.5,13.0,12.4,-11.1,11.1,11.1,21.28,10.28,0.0,0.0021,1,1,1,2025-10-29|cmm6n1u9g00x1dx10nenlri2v|PRA,0.6900000000000001,4801.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-29,cmm6n1prk00tvdx10okanm8eo,Jarace Walker,PRA,UNDER,0,OVER,25.5,31.0,15.12,-10.38,10.38,10.38,19.7,9.21,0.0,0.025,1,1,1,2025-10-29|cmm6n1prk00tvdx10okanm8eo|PRA,0.6900000000000001,4694.0,slate_shape_meta_memory,LOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-29,cmm6n10xr00c5dx105s5u7omw,Peyton Watson,PRA,UNDER,1,UNDER,27.5,15.0,11.64,-15.86,15.86,15.86,19.82,3.48,0.0,0.0143,1,1,1,2025-10-29|cmm6n10xr00c5dx105s5u7omw|PRA,0.6900000000000001,4249.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-29,cmm6n10xr00c5dx105s5u7omw,Peyton Watson,PA,UNDER,1,UNDER,21.5,10.0,8.35,-13.15,13.15,13.15,19.82,3.48,0.0,0.0099,1,1,1,2025-10-29|cmm6n10xr00c5dx105s5u7omw|PA,0.6900000000000001,4250.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-30,cmm6n0yjr00afdx10ymgpl0h9,Kel'el Ware,PR,OVER,0,UNDER,12.5,7.0,22.14,9.64,9.64,9.64,22.76,4.54,0.0,0.0021,1,1,1,2025-10-30|cmm6n0yjr00afdx10ymgpl0h9|PR,0.6856800000000001,4924.0,slate_shape_meta_memory,LOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-30,cmm6n1quo00undx10hpn1qpwe,Pelle Larsson,PRA,UNDER,1,UNDER,17.5,11.0,8.77,-8.73,8.73,8.73,15.98,8.1,0.0,0.004,1,1,1,2025-10-30|cmm6n1quo00undx10hpn1qpwe|PRA,0.67476,5221.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-30,cmm6n0yjr00afdx10ymgpl0h9,Kel'el Ware,PRA,OVER,0,UNDER,13.5,10.0,23.3,9.8,9.8,9.8,22.76,4.54,0.0,0.0,1,1,0,2025-10-30|cmm6n0yjr00afdx10ymgpl0h9|PRA,0.6776000000000001,4923.0,slate_shape_meta_memory,LOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-30,cmm6n13sf00e7dx1034qeibl7,Moussa Diabaté,RA,UNDER,1,UNDER,12.5,7.0,5.9,-6.6,6.6,6.6,20.27,4.74,0.0,0.0867,1,1,1,2025-10-30|cmm6n13sf00e7dx1034qeibl7|RA,0.6492,4979.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-30,cmm6n149500ejdx1076jbe0va,Ryan Kalkbrenner,PR,OVER,1,OVER,7.5,24.0,16.77,9.27,9.27,9.27,22.33,5.83,0.0,-0.0216,1,0,0,2025-10-30|cmm6n149500ejdx1076jbe0va|PR,0.64624,4999.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-30,cmm6n149500ejdx1076jbe0va,Ryan Kalkbrenner,PRA,OVER,1,OVER,8.5,24.0,17.87,9.37,9.37,9.37,22.33,5.83,0.0,-0.014,1,0,0,2025-10-30|cmm6n149500ejdx1076jbe0va|PRA,0.64744,4997.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-10-31,cmm6n0qk6004rdx10awr0q9oy,Oso Ighodaro,PRA,UNDER,1,UNDER,19.5,10.0,9.14,-10.36,10.36,10.36,21.57,5.82,0.0,0.0401,1,1,1,2025-10-31|cmm6n0qk6004rdx10awr0q9oy|PRA,0.6900000000000001,5421.0,slate_shape_meta_side,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,side
2025-10-31,cmm6n1nwf00sjdx10ktubc5n6,Nikola Vučević,PRA,OVER,1,OVER,14.5,35.0,31.43,16.93,16.93,16.93,26.54,5.67,0.0,0.0317,1,1,1,2025-10-31|cmm6n1nwf00sjdx10ktubc5n6|PRA,0.6900000000000001,5748.0,slate_shape_meta_side,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,side
2025-10-31,cmm6n0o600031dx10ghoz3e3p,Quentin Grimes,PRA,OVER,1,OVER,11.5,21.0,27.47,15.97,15.97,15.97,32.96,4.62,0.0,0.0363,1,1,1,2025-10-31|cmm6n0o600031dx10ghoz3e3p|PRA,0.6900000000000001,5363.0,slate_shape_meta_side,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,side
2025-10-31,cmm6n1u9g00x1dx10nenlri2v,Ace Bailey,PA,UNDER,1,UNDER,21.5,9.0,9.65,-11.85,11.85,11.85,20.43,9.74,0.0,0.0211,1,1,1,2025-10-31|cmm6n1u9g00x1dx10nenlri2v|PA,0.6900000000000001,5887.0,slate_shape_meta_side,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,side
2025-10-31,cmm6n1bl400jrdx10jjpx1gjf,Jalen Johnson,PA,UNDER,1,UNDER,31.5,30.0,21.06,-10.44,10.44,10.44,30.93,8.35,0.0,0.0206,1,1,1,2025-10-31|cmm6n1bl400jrdx10jjpx1gjf|PA,0.6900000000000001,5574.0,slate_shape_meta_side,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,side
2025-10-31,cmm6n1dub00lddx101tbutaee,Cam Spencer,PRA,UNDER,1,UNDER,28.5,15.0,12.58,-15.92,15.92,15.92,15.46,2.69,0.0,0.0031,1,1,1,2025-10-31|cmm6n1dub00lddx101tbutaee|PRA,0.6900000000000001,5661.0,slate_shape_meta_side,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,side
2025-11-01,cmm6n1w9n00yhdx1013hjc77c,Baylor Scheierman,PRA,UNDER,0,OVER,14.5,23.0,4.64,-9.86,9.86,9.86,12.58,6.83,0.0,0.0099,1,1,1,2025-11-01|cmm6n1w9n00yhdx1013hjc77c|PRA,0.68832,6480.0,slate_shape_meta_memory,LOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-01,cmm6n1t9e00wbdx10ksgb3ju6,Nique Clifford,PRA,OVER,0,UNDER,9.5,3.0,20.79,11.29,11.29,11.29,25.29,4.46,0.0,-0.0214,1,1,0,2025-11-01|cmm6n1t9e00wbdx10ksgb3ju6|PRA,0.68,6436.0,slate_shape_meta_memory,LOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-01,cmm6n149500ejdx1076jbe0va,Ryan Kalkbrenner,PR,OVER,1,OVER,9.5,12.0,18.51,9.010000000000002,9.010000000000002,9.010000000000002,23.25,6.19,0.0,0.0556,1,1,1,2025-11-01|cmm6n149500ejdx1076jbe0va|PR,0.6781200000000001,6113.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-01,cmm6n1zo9010xdx10tez4pxcy,Alex Sarr,PRA,OVER,1,OVER,18.5,20.0,27.52,9.02,9.02,9.02,23.39,5.49,0.33,0.0288,1,1,1,2025-11-01|cmm6n1zo9010xdx10tez4pxcy|PRA,0.6782400000000001,6527.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-01,cmm6n1ssr00vzdx10ivz6cc6m,Zach LaVine,PRA,OVER,1,OVER,21.5,37.0,30.37,8.870000000000001,8.870000000000001,8.870000000000001,30.59,7.11,0.0,0.0245,1,1,1,2025-11-01|cmm6n1ssr00vzdx10ivz6cc6m|PRA,0.67644,6423.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-01,cmm6n13pn00e5dx105xkf15se,Miles Bridges,PR,OVER,1,OVER,19.5,38.0,28.18,8.68,8.68,8.68,27.64,6.13,0.0,0.0288,1,1,1,2025-11-01|cmm6n13pn00e5dx105xkf15se|PR,0.6741600000000001,6085.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-02,cmm6n1bl400jrdx10jjpx1gjf,Jalen Johnson,PRA,UNDER,0,OVER,40.5,41.0,29.57,-10.93,10.93,10.93,30.46,8.07,0.0,-0.0,1,1,0,2025-11-02|cmm6n1bl400jrdx10jjpx1gjf|PRA,0.68,6962.0,slate_shape_meta_memory,LOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-02,cmm6n1quo00undx10hpn1qpwe,Pelle Larsson,PRA,UNDER,0,OVER,18.5,28.0,9.14,-9.36,9.36,9.36,16.92,8.68,0.0,-0.0,1,1,0,2025-11-02|cmm6n1quo00undx10hpn1qpwe|PRA,0.67232,7199.0,slate_shape_meta_memory,LOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-02,cmm6n0m2d001jdx107cs3k2aa,Josh Hart,PRA,UNDER,1,UNDER,26.5,26.0,18.25,-8.25,8.25,8.25,25.14,8.76,0.0,0.0064,1,1,1,2025-11-02|cmm6n0m2d001jdx107cs3k2aa|PRA,0.669,6612.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
