slate_date,selected_rank,player,team,team_name,opponent,opponent_name,market,side,line,actual,settlement,model_probability,final_score,source_book,source_url
2026-05-15,1,Jackie Young,LV,Las Vegas Aces,CON,Connecticut Sun,THREES,UNDER,2.5,0.0,WIN,0.77069,0.89788,nan,https://www.sportsgrid.com/wnba/game/las-vegas-aces-connecticut-sun-scores-odds-picks-props-may-15-2026/d135c2df-c851-4551-9f18-5a268e57c9cc
2026-05-15,2,Kahleah Copper,PHX,Phoenix Mercury,CHI,Chicago Sky,THREES,UNDER,2.5,1.0,WIN,0.7176,0.86157,nan,https://www.sportsgrid.com/wnba/game/chicago-sky-phoenix-mercury-scores-odds-picks-props-may-15-2026/846788b6-b37b-4859-a14c-5c10d60962f7
2026-05-15,3,Brittney Sykes,TOR,Toronto Tempo,LA,Los Angeles Sparks,PTS,UNDER,16.5,27.0,LOSS,0.7436,0.84966,nan,https://www.sportsgrid.com/wnba/game/toronto-tempo-los-angeles-sparks-scores-odds-picks-props-may-15-2026/f1045599-853f-41c4-a17e-342778fa301f
2026-05-15,4,Nyara Sabally,TOR,Toronto Tempo,LA,Los Angeles Sparks,PTS,UNDER,8.5,14.0,LOSS,0.74909,0.84684,nan,https://www.sportsgrid.com/wnba/game/toronto-tempo-los-angeles-sparks-scores-odds-picks-props-may-15-2026/f1045599-853f-41c4-a17e-342778fa301f
2026-05-15,5,Caitlin Clark,IND,Indiana Fever,WSH,Washington Mystics,THREES,UNDER,2.5,7.0,LOSS,0.70606,0.83117,nan,https://www.sportsgrid.com/wnba/game/washington-mystics-indiana-fever-scores-odds-picks-props-may-15-2026/d935d658-228f-4035-89f2-3425e54f4cb9
2026-05-15,6,Diamond Miller,CON,Connecticut Sun,LV,Las Vegas Aces,THREES,UNDER,1.5,2.0,LOSS,0.71922,0.79889,bet365,https://www.scoresandodds.com/wnba/props/3-pointers
