slate_date,selected_rank,player,team,team_name,opponent,opponent_name,market,side,line,actual,settlement,model_probability,final_score,source_book,source_url
2026-07-16,1,Shakira Austin,WSH,Washington Mystics,POR,Portland Fire,PA,UNDER,18.5,23.0,LOSS,0.62111,0.56326,FanDuel,https://www.sportsgrid.com/wnba/game/portland-fire-washington-mystics-scores-odds-picks-props-july-16-2026/6a7f7efe-5d36-4b13-b25b-e68a151592e8
