model_action,selected_rank,tier,final_score,player,team,team_name,opponent,opponent_name,market,side,line,projected_value,line_gap,model_probability,fair_probability,price_edge,projected_minutes,sample_size,source_pick,source_projection,source_odds,source_book,source_market,source_status,team_resolution_status,source_url,risk_flags,rejection_reason
COVERAGE,,D,0.02793,Jordin Canada,ATL,Atlanta Dream,POR,Portland Fire,PA,UNDER,16.5,16.946,0.446,0.50456,0.47439,0.03018,28.41,62,NAN,17.82,,draftkings,PA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-assists,combo_market_correlation|source_projection_disagreement|volatile_minutes,
COVERAGE,,D,0.05967,Jordin Canada,ATL,Atlanta Dream,POR,Portland Fire,PRA,UNDER,20.5,20.281,-0.219,0.53853,0.5104,0.02813,28.41,62,NAN,21.11,,caesars,PRA,live_current,current_roster_match,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",combo_market_correlation|source_projection_disagreement|volatile_minutes,
COVERAGE,,D,0.00341,Jordin Canada,ATL,Atlanta Dream,POR,Portland Fire,PTS,UNDER,10.5,10.276,-0.224,0.51039,0.49792,0.01247,28.41,62,NAN,11.07,,draftkings,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,source_projection_disagreement|volatile_minutes,
COVERAGE,,D,0.25154,Jordin Canada,ATL,Atlanta Dream,POR,Portland Fire,RA,OVER,9.5,10.004,0.504,0.52508,0.5,0.02508,28.41,62,NAN,10.04,,caesars,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|volatile_minutes,
COVERAGE,,D,0.19587,Jordin Canada,ATL,Atlanta Dream,POR,Portland Fire,REB,UNDER,3.5,3.338,-0.162,0.54587,0.54755,-0.00168,28.41,62,NAN,3.29,,draftkings,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_near_line|volatile_minutes,
COVERAGE,,D,0.39319,Rhyne Howard,ATL,Atlanta Dream,POR,Portland Fire,AST,UNDER,4.5,3.903,-0.597,0.59191,0.56672,0.02519,33.5,79,NAN,4.32,,bet365,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,source_projection_near_line|volatile_minutes,
COVERAGE,,D,0.14168,Rhyne Howard,ATL,Atlanta Dream,POR,Portland Fire,RA,UNDER,8.5,7.987,-0.513,0.56506,0.512,0.05306,33.5,79,NAN,8.73,,bet365,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_disagreement|source_projection_near_line|volatile_minutes,
COVERAGE,,D,0.3107,Rhyne Howard,ATL,Atlanta Dream,POR,Portland Fire,REB,UNDER,4.5,4.083,-0.417,0.58662,0.58718,-0.00056,33.5,79,NAN,4.41,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_near_line|volatile_minutes,
COVERAGE,,D,0.28603,Rhyne Howard,ATL,Atlanta Dream,POR,Portland Fire,THREES,OVER,2.5,2.846,0.346,0.54388,0.53812,0.00576,33.5,79,NAN,3.03,,draftkings,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,volatile_minutes,
CANDIDATE,,C,0.65573,Kamilla Cardoso,CHI,Chicago Sky,MIN,Minnesota Lynx,PR,UNDER,23.5,19.729,-3.771,0.6208,0.49885,0.12196,25.21,85,NAN,22.4,,bet365,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation,
COVERAGE,,C,0.64018,Kamilla Cardoso,CHI,Chicago Sky,MIN,Minnesota Lynx,PTS,UNDER,14.5,12.014,-2.486,0.60917,0.50433,0.10484,25.21,85,NAN,14.05,,draftkings,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,,below_expanded_probability
COVERAGE,,D,0.47423,Kamilla Cardoso,CHI,Chicago Sky,MIN,Minnesota Lynx,REB,UNDER,8.5,7.708,-0.792,0.57803,0.49891,0.07912,25.21,85,NAN,8.35,,caesars,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_near_line,
COVERAGE,,D,0.5273,Natasha Cloud,CHI,Chicago Sky,MIN,Minnesota Lynx,AST,UNDER,5.5,5.045,-0.455,0.59189,0.54398,0.04792,30.94,94,NAN,5.21,,fanduel,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,,
COVERAGE,,D,0.25431,Natasha Cloud,CHI,Chicago Sky,MIN,Minnesota Lynx,PA,OVER,16.5,17.383,0.883,0.50569,0.48406,0.02163,30.94,94,NAN,17.26,,fanduel,PA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-assists,combo_market_correlation,
COVERAGE,,D,0.25774,Natasha Cloud,CHI,Chicago Sky,MIN,Minnesota Lynx,PRA,OVER,20.5,21.661,1.161,0.51865,0.4969,0.02174,30.94,94,NAN,21.38,,fanduel,PRA,live_current,current_roster_match,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",combo_market_correlation,
COVERAGE,,D,0.16564,Natasha Cloud,CHI,Chicago Sky,MIN,Minnesota Lynx,RA,UNDER,9.5,9.324,-0.176,0.52615,0.51457,0.01158,30.94,94,NAN,9.33,,fanduel,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_near_line,
COVERAGE,,D,0.48753,Natasha Cloud,CHI,Chicago Sky,MIN,Minnesota Lynx,REB,OVER,3.5,4.281,0.781,0.60069,0.58726,0.01343,30.94,94,NAN,4.12,,draftkings,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,,
COVERAGE,,D,0.46659,Skylar Diggins,CHI,Chicago Sky,MIN,Minnesota Lynx,AST,UNDER,6.5,6.059,-0.441,0.5768,0.5288,0.048,31.64,99,NAN,5.94,,bet365,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,volatile_minutes,
COVERAGE,,D,0.54976,Skylar Diggins,CHI,Chicago Sky,MIN,Minnesota Lynx,PTS,UNDER,16.5,14.781,-1.719,0.60615,0.53488,0.07126,31.64,99,UNDER,13.8,-115.0,nan,Points,live_current,source_game_match,https://www.sportsgrid.com/wnba/game/minnesota-lynx-chicago-sky-scores-odds-picks-props-may-29-2026/16e9d640-11df-4a2b-b3c0-9a55ac0f7c8c,single_side_price|thin_market_count|volatile_minutes,
COVERAGE,,D,0.27387,Skylar Diggins,CHI,Chicago Sky,MIN,Minnesota Lynx,RA,UNDER,9.5,9.404,-0.096,0.5238,0.48072,0.04308,31.64,99,NAN,9.17,,fanduel,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|volatile_minutes,
COVERAGE,,D,0.30302,Skylar Diggins,CHI,Chicago Sky,MIN,Minnesota Lynx,REB,UNDER,3.5,3.343,-0.157,0.56393,0.55981,0.00413,31.64,99,NAN,3.23,,draftkings,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,volatile_minutes,
COVERAGE,,D,0.32408,Skylar Diggins,CHI,Chicago Sky,MIN,Minnesota Lynx,THREES,UNDER,1.5,1.187,-0.313,0.58497,0.60572,-0.02075,31.64,99,NAN,1.43,,bet365,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_near_line|volatile_minutes,
SELECTED,1,S,0.90393,Ariel Atkins,LA,Los Angeles Sparks,WSH,Washington Mystics,AST,UNDER,4.5,3.071,-1.429,0.72162,0.57053,0.1511,25.87,85,NAN,3.55,,draftkings,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,same_game_concentration,
CANDIDATE,,S,0.86449,Ariel Atkins,LA,Los Angeles Sparks,WSH,Washington Mystics,PA,UNDER,17.5,11.788,-5.712,0.75187,0.5098,0.24207,25.87,85,UNDER,10.8,-104.0,nan,Pts + Ast,live_current,source_game_match,https://www.sportsgrid.com/wnba/game/los-angeles-sparks-washington-mystics-scores-odds-picks-props-may-29-2026/d147608a-27fd-4d4b-8bcd-b4601da8e238,combo_market_correlation|single_side_price|thin_market_count,max_per_player
CANDIDATE,,S,0.86691,Ariel Atkins,LA,Los Angeles Sparks,WSH,Washington Mystics,PTS,UNDER,13.5,9.069,-4.431,0.72844,0.53271,0.19573,25.87,85,UNDER,8.5,-114.0,nan,Points,live_current,source_game_match,https://www.sportsgrid.com/wnba/game/los-angeles-sparks-washington-mystics-scores-odds-picks-props-may-29-2026/d147608a-27fd-4d4b-8bcd-b4601da8e238,single_side_price|thin_market_count,max_per_player
COVERAGE,,C,0.59921,Ariel Atkins,LA,Los Angeles Sparks,WSH,Washington Mystics,THREES,UNDER,1.5,1.165,-0.335,0.61514,0.51923,0.09591,25.87,85,UNDER,0.9,-108.0,nan,3 Point FG Made,live_current,source_game_match,https://www.sportsgrid.com/wnba/game/los-angeles-sparks-washington-mystics-scores-odds-picks-props-may-29-2026/d147608a-27fd-4d4b-8bcd-b4601da8e238,single_side_price|thin_market_count,below_expanded_probability
COVERAGE,,D,0.19229,Cameron Brink,LA,Los Angeles Sparks,WSH,Washington Mystics,PR,UNDER,14.5,14.257,-0.243,0.54859,0.4831,0.06549,18.45,44,NAN,14.94,,draftkings,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation|source_projection_disagreement,
COVERAGE,,C,0.60815,Cameron Brink,LA,Los Angeles Sparks,WSH,Washington Mystics,REB,UNDER,5.5,4.961,-0.539,0.61595,0.55949,0.05646,18.45,44,NAN,5.22,,draftkings,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,,below_expanded_probability
COVERAGE,,D,0.3111,Dearica Hamby,LA,Los Angeles Sparks,WSH,Washington Mystics,RA,UNDER,11.5,11.322,-0.178,0.53585,0.4721,0.06375,31.05,96,NAN,11.38,,bet365,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_near_line,
COVERAGE,,D,0.49023,Dearica Hamby,LA,Los Angeles Sparks,WSH,Washington Mystics,REB,UNDER,8.5,8.116,-0.384,0.56763,0.50433,0.0633,31.05,96,NAN,8.09,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,,
COVERAGE,,D,0.10849,Nneka Ogwumike,LA,Los Angeles Sparks,WSH,Washington Mystics,AST,UNDER,2.5,2.424,-0.076,0.51974,0.64158,-0.12184,30.89,97,NAN,2.33,,draftkings,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,single_side_price|source_projection_near_line|thin_market_count,
COVERAGE,,D,0.30242,Nneka Ogwumike,LA,Los Angeles Sparks,WSH,Washington Mystics,PA,UNDER,19.5,18.168,-1.332,0.53538,0.51572,0.01965,30.89,97,NAN,18.12,,bet365,PA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-assists,combo_market_correlation,
COVERAGE,,D,0.25698,Nneka Ogwumike,LA,Los Angeles Sparks,WSH,Washington Mystics,PR,UNDER,23.5,22.487,-1.013,0.50093,0.48018,0.02076,30.89,97,NAN,22.91,,bet365,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation,
COVERAGE,,D,0.25633,Nneka Ogwumike,LA,Los Angeles Sparks,WSH,Washington Mystics,PRA,UNDER,26.5,24.908,-1.592,0.53101,0.52516,0.00585,30.89,97,NAN,25.24,,caesars,PRA,live_current,current_roster_match,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",combo_market_correlation,
COVERAGE,,D,0.27899,Nneka Ogwumike,LA,Los Angeles Sparks,WSH,Washington Mystics,PTS,UNDER,16.5,15.742,-0.758,0.51042,0.49018,0.02024,30.89,97,NAN,15.79,,draftkings,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,,
COVERAGE,,D,0.15713,Nneka Ogwumike,LA,Los Angeles Sparks,WSH,Washington Mystics,RA,UNDER,9.5,9.163,-0.337,0.52541,0.53488,-0.00947,30.89,97,NAN,9.45,,bet365,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_near_line,
COVERAGE,,D,0.26001,Nneka Ogwumike,LA,Los Angeles Sparks,WSH,Washington Mystics,REB,OVER,6.5,6.739,0.239,0.53185,0.55564,-0.02379,30.89,97,NAN,7.12,,caesars,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,,
COVERAGE,,D,0.1489,Nneka Ogwumike,LA,Los Angeles Sparks,WSH,Washington Mystics,THREES,OVER,1.5,1.485,-0.015,0.51247,0.34825,0.16422,30.89,97,NAN,1.13,,fanduel,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_disagreement,
SELECTED,5,A,0.76168,Courtney Williams,MIN,Minnesota Lynx,CHI,Chicago Sky,AST,OVER,3.5,4.736,1.236,0.64885,0.56427,0.08458,29.5,119,NAN,4.8,,draftkings,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,,
COVERAGE,,D,0.43309,Courtney Williams,MIN,Minnesota Lynx,CHI,Chicago Sky,PA,OVER,19.5,21.048,1.548,0.55599,0.50523,0.05076,29.5,119,NAN,20.53,,bet365,PA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-assists,combo_market_correlation,
COVERAGE,,D,0.3249,Courtney Williams,MIN,Minnesota Lynx,CHI,Chicago Sky,PR,OVER,20.5,22.303,1.803,0.56965,0.56897,0.00068,29.5,119,OVER,24.0,-132.0,nan,Pts + Reb,live_current,source_game_match,https://www.sportsgrid.com/wnba/game/minnesota-lynx-chicago-sky-scores-odds-picks-props-may-29-2026/16e9d640-11df-4a2b-b3c0-9a55ac0f7c8c,combo_market_correlation|single_side_price|thin_market_count,
COVERAGE,,D,0.31739,Courtney Williams,MIN,Minnesota Lynx,CHI,Chicago Sky,PTS,OVER,15.5,16.893,1.393,0.54738,0.53271,0.01467,29.5,119,OVER,17.8,-114.0,nan,Points,live_current,source_game_match,https://www.sportsgrid.com/wnba/game/minnesota-lynx-chicago-sky-scores-odds-picks-props-may-29-2026/16e9d640-11df-4a2b-b3c0-9a55ac0f7c8c,single_side_price|thin_market_count,
COVERAGE,,D,0.40985,Courtney Williams,MIN,Minnesota Lynx,CHI,Chicago Sky,RA,OVER,9.5,9.918,0.418,0.54394,0.46997,0.07396,29.5,119,NAN,10.15,,draftkings,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation,
COVERAGE,,D,0.40293,Courtney Williams,MIN,Minnesota Lynx,CHI,Chicago Sky,REB,UNDER,5.5,5.184,-0.316,0.57511,0.53152,0.04359,29.5,119,NAN,5.35,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_near_line,
COVERAGE,,D,0.05037,Courtney Williams,MIN,Minnesota Lynx,CHI,Chicago Sky,THREES,OVER,1.5,1.638,0.138,0.52055,0.48168,0.03887,29.5,119,NAN,1.44,,fanduel,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.35006,Kayla McBride,MIN,Minnesota Lynx,CHI,Chicago Sky,PR,OVER,17.5,18.423,0.923,0.52977,0.48018,0.0496,32.33,109,NAN,19.41,,fanduel,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation,
COVERAGE,,D,0.35913,Kayla McBride,MIN,Minnesota Lynx,CHI,Chicago Sky,PTS,OVER,13.5,14.545,1.045,0.52811,0.48589,0.04222,32.33,109,NAN,15.47,,bet365,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,,
COVERAGE,,D,0.3473,Kayla McBride,MIN,Minnesota Lynx,CHI,Chicago Sky,REB,OVER,3.5,3.874,0.374,0.53787,0.50917,0.0287,32.33,109,NAN,3.94,,draftkings,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,,
COVERAGE,,D,0.35116,Kayla McBride,MIN,Minnesota Lynx,CHI,Chicago Sky,THREES,OVER,1.5,1.73,0.23,0.56558,0.60694,-0.04136,32.33,109,NAN,1.91,,draftkings,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,,
COVERAGE,,C,0.59618,Natasha Howard,MIN,Minnesota Lynx,CHI,Chicago Sky,AST,OVER,2.5,3.564,1.064,0.62667,0.59711,0.02956,28.73,92,NAN,3.28,,draftkings,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,volatile_minutes,below_expanded_price_edge
COVERAGE,,D,0.24916,Natasha Howard,MIN,Minnesota Lynx,CHI,Chicago Sky,PA,OVER,18.5,20.523,2.023,0.53299,0.5266,0.00639,28.73,92,NAN,21.01,,draftkings,PA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-assists,combo_market_correlation|volatile_minutes,
COVERAGE,,D,0.2027,Natasha Howard,MIN,Minnesota Lynx,CHI,Chicago Sky,PR,OVER,23.5,24.738,1.238,0.50633,0.49703,0.0093,28.73,92,NAN,25.5,,draftkings,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation|volatile_minutes,
COVERAGE,,D,0.23064,Natasha Howard,MIN,Minnesota Lynx,CHI,Chicago Sky,RA,OVER,10.5,11.348,0.848,0.52805,0.51977,0.00828,28.73,92,NAN,11.05,,draftkings,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|volatile_minutes,
COVERAGE,,D,0.08978,Natasha Howard,MIN,Minnesota Lynx,CHI,Chicago Sky,REB,UNDER,7.5,7.784,0.284,0.51504,0.47332,0.04172,28.73,92,NAN,7.77,,fanduel,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_disagreement|volatile_minutes,
COVERAGE,,D,0.0,Olivia Miles,MIN,Minnesota Lynx,CHI,Chicago Sky,AST,UNDER,5.5,5.575,0.075,0.50551,0.50107,0.00444,29.81,10,NAN,5.87,,draftkings,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,source_projection_disagreement,
COVERAGE,,D,0.0018,Olivia Miles,MIN,Minnesota Lynx,CHI,Chicago Sky,PA,UNDER,20.5,20.116,-0.384,0.5409,0.50968,0.03122,29.81,10,NAN,20.85,,bet365,PA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-assists,combo_market_correlation|source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.0,Olivia Miles,MIN,Minnesota Lynx,CHI,Chicago Sky,PR,UNDER,19.5,19.775,0.275,0.51342,0.50318,0.01024,29.81,10,NAN,19.92,,caesars,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation|source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.0,Olivia Miles,MIN,Minnesota Lynx,CHI,Chicago Sky,PRA,UNDER,25.5,25.351,-0.149,0.51349,0.51982,-0.00633,29.81,10,NAN,25.79,,caesars,PRA,live_current,current_roster_match,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",combo_market_correlation|source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.0373,Olivia Miles,MIN,Minnesota Lynx,CHI,Chicago Sky,PTS,UNDER,14.5,14.539,0.039,0.52611,0.49894,0.02717,29.81,10,NAN,14.98,,caesars,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,source_projection_disagreement,
COVERAGE,,D,0.21619,Olivia Miles,MIN,Minnesota Lynx,CHI,Chicago Sky,RA,OVER,10.5,10.808,0.308,0.51057,0.48619,0.02438,29.81,10,NAN,10.81,,bet365,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation,
COVERAGE,,D,0.50779,Olivia Miles,MIN,Minnesota Lynx,CHI,Chicago Sky,REB,OVER,4.5,5.235,0.735,0.58405,0.52911,0.05494,29.81,10,NAN,4.94,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,,
COVERAGE,,D,0.07647,Breanna Stewart,NY,New York Liberty,PHX,Phoenix Mercury,AST,UNDER,2.5,2.531,0.031,0.51601,0.46512,0.05089,32.03,99,NAN,3.51,,bet365,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,single_side_price|source_projection_disagreement|thin_market_count,
CANDIDATE,,C,0.61773,Breanna Stewart,NY,New York Liberty,PHX,Phoenix Mercury,PA,UNDER,22.5,19.564,-2.936,0.62368,0.53271,0.09097,32.03,99,UNDER,19.3,-114.0,nan,Pts + Ast,live_current,source_game_match,https://www.sportsgrid.com/wnba/game/phoenix-mercury-new-york-liberty-scores-odds-picks-props-may-29-2026/d89be707-72cc-4942-85b5-e5aa6c61ff74,combo_market_correlation|single_side_price|thin_market_count,
COVERAGE,,D,0.22081,Breanna Stewart,NY,New York Liberty,PHX,Phoenix Mercury,PR,UNDER,27.5,26.034,-1.466,0.57639,0.48018,0.09621,32.03,99,NAN,27.81,,bet365,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation|source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.35149,Breanna Stewart,NY,New York Liberty,PHX,Phoenix Mercury,PRA,UNDER,30.5,28.559,-1.941,0.60119,0.49018,0.11101,32.03,99,NAN,31.32,,bet365,PRA,live_current,current_roster_match,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",combo_market_correlation|source_projection_disagreement,
COVERAGE,,C,0.5738,Breanna Stewart,NY,New York Liberty,PHX,Phoenix Mercury,PTS,UNDER,19.5,17.536,-1.964,0.60288,0.53052,0.07236,32.03,99,UNDER,17.6,-113.0,nan,Points,live_current,source_game_match,https://www.sportsgrid.com/wnba/game/phoenix-mercury-new-york-liberty-scores-odds-picks-props-may-29-2026/d89be707-72cc-4942-85b5-e5aa6c61ff74,single_side_price|thin_market_count,
COVERAGE,,D,0.15111,Breanna Stewart,NY,New York Liberty,PHX,Phoenix Mercury,RA,UNDER,10.5,10.312,-0.188,0.52879,0.45921,0.06958,32.03,99,NAN,11.19,,bet365,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_disagreement,
COVERAGE,,D,0.34593,Jonquel Jones,NY,New York Liberty,PHX,Phoenix Mercury,PTS,OVER,12.5,13.615,1.115,0.53367,0.50336,0.03031,29.02,100,NAN,13.62,,draftkings,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,,
COVERAGE,,D,0.23226,Jonquel Jones,NY,New York Liberty,PHX,Phoenix Mercury,REB,UNDER,8.5,8.745,0.245,0.5104,0.52609,-0.01569,29.02,100,NAN,7.99,,fanduel,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,,
COVERAGE,,D,0.0184,Jonquel Jones,NY,New York Liberty,PHX,Phoenix Mercury,THREES,UNDER,1.5,1.487,-0.013,0.55187,0.65454,-0.10266,29.02,100,NAN,1.51,,draftkings,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_disagreement|source_projection_near_line,
