slate_date,selected_rank,player,team,team_name,opponent,opponent_name,market,side,line,actual,settlement,model_probability,final_score,source_book,source_url
2026-08-16,1,Jade Melbourne,SEA,Seattle Storm,CHI,Chicago Sky,PA,UNDER,16.5,17.0,LOSS,0.67559,0.75098,FanDuel,https://www.sportsgrid.com/wnba/game/chicago-sky-seattle-storm-scores-odds-picks-props-august-16-2026/dc31bdbc-e1ff-4110-b815-862be612e6ab
2026-08-16,2,Kahleah Copper,PHX,Phoenix Mercury,POR,Portland Fire,PR,UNDER,25.5,26.0,LOSS,0.65928,0.71075,FanDuel,https://www.sportsgrid.com/wnba/game/portland-fire-phoenix-mercury-scores-odds-picks-props-august-16-2026/ce1df9d0-9d97-415b-a960-849a4bdb86e5
2026-08-16,3,Jordin Canada,ATL,Atlanta Dream,IND,Indiana Fever,AST,UNDER,7.5,,NO_ACTION,0.60289,0.61329,FanDuel,https://www.sportsgrid.com/wnba/game/indiana-fever-atlanta-dream-scores-odds-picks-props-august-16-2026/0b9b50d6-6a49-47ab-bb5a-e13f44b1b55f
